R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,Dz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas
175,25,1900,200,25,2100,100,10,0,0,0,0,7,75,10,10.0,16.0,0.001,0.003,0.03
sysTime,GPT1X,GPT1Z,aPT1R,aPT1P,aKFRawR,aKFRawP,aKFPT10R,aKFPT10P,aKFPT20R,aKFPT20P,aKFPT21R,aKFPT21P
485.723,-91.719,19.168,-5.119,6.660,-0.767,4.452,-2.057,6.097,-1.500,5.071,1.418,5.952
485.735,-100.610,14.804,-3.003,10.407,-2.095,5.149,-3.614,6.203,-3.146,4.954,-0.097,5.902
485.746,-102.967,9.142,-6.739,12.301,-3.361,5.006,-5.011,6.294,-4.494,4.746,-1.533,5.870
485.757,-101.119,4.013,-7.379,8.883,-4.475,4.097,-6.200,6.330,-5.559,4.648,-2.846,5.863
485.768,-104.927,-0.211,-7.525,3.953,-6.384,2.984,-7.466,6.201,-6.760,4.617,-4.092,5.830
485.778,-103.899,-5.551,-11.069,2.166,-8.066,2.439,-8.670,5.739,-7.804,4.426,-5.317,5.704
485.790,-100.491,-11.595,-10.066,1.064,-8.619,1.541,-9.924,5.157,-8.852,4.097,-6.647,5.455
485.802,-96.718,-17.774,-8.080,0.460,-9.246,0.748,-10.967,4.508,-9.881,3.696,-7.886,5.113
485.813,-92.469,-24.897,-6.926,-0.409,-9.358,-0.190,-11.849,3.670,-10.884,3.102,-9.027,4.646
485.825,-82.313,-28.186,-6.288,-1.921,-9.090,-1.742,-12.365,2.860,-11.511,2.532,-10.000,4.096
485.835,-72.290,-28.819,-7.170,-6.332,-9.543,-2.912,-12.674,2.151,-11.858,2.090,-10.728,3.581
485.846,-60.100,-28.332,-8.967,-4.916,-10.071,-3.177,-12.826,1.362,-11.983,1.599,-11.316,3.027
485.856,-49.911,-30.043,-8.448,-2.194,-9.986,-3.072,-12.910,0.689,-12.011,1.041,-11.756,2.470
485.866,-39.803,-29.999,-7.105,1.053,-9.521,-2.444,-12.871,0.141,-12.025,0.500,-12.105,1.897
485.877,-26.079,-31.231,-7.086,6.185,-9.136,-2.235,-12.522,-0.273,-11.732,-0.091,-12.304,1.353
485.888,-14.677,-29.753,-5.812,10.233,-8.440,-2.442,-12.024,-0.346,-11.293,-0.525,-12.344,0.879
485.898,-3.543,-24.441,-6.123,10.412,-8.121,-2.409,-11.508,-0.135,-10.857,-0.651,-12.268,0.543
485.909,8.335,-17.788,-9.259,10.865,-7.522,-2.427,-10.884,0.210,-10.218,-0.568,-12.064,0.348
485.919,18.213,-14.083,-9.821,9.994,-6.659,-2.634,-10.385,0.491,-9.652,-0.512,-11.788,0.262
485.929,25.873,-9.147,-9.807,7.871,-6.293,-2.802,-9.910,0.835,-9.139,-0.273,-11.448,0.281
485.939,33.233,-5.545,-11.153,6.559,-6.448,-2.809,-9.464,1.030,-8.621,-0.040,-11.073,0.352
485.952,40.902,-3.618,-11.769,4.996,-5.549,-2.093,-8.966,1.185,-8.045,0.128,-10.570,0.491
485.963,52.277,1.703,-12.076,0.255,-4.580,-2.177,-8.384,1.275,-7.328,0.477,-10.035,0.649
485.975,59.867,1.605,-9.432,-3.577,-3.472,-3.006,-7.769,1.016,-6.716,0.680,-9.443,0.753
485.988,68.291,-1.924,-6.677,-1.336,-1.996,-3.320,-6.932,0.577,-6.047,0.600,-8.773,0.729
486.000,76.772,-7.410,-3.726,0.265,-0.504,-2.991,-5.818,0.167,-5.212,0.235,-7.980,0.587
486.012,84.388,-11.775,-1.553,-0.381,0.593,-3.168,-4.575,-0.209,-4.309,-0.049,-7.110,0.397
486.023,92.798,-16.849,-0.468,-1.151,1.970,-3.299,-3.233,-0.633,-3.298,-0.329,-6.166,0.160
486.034,101.805,-25.136,-1.894,0.318,2.935,-3.163,-1.828,-1.117,-2.139,-0.757,-5.098,-0.150
486.046,109.371,-32.539,-2.853,2.816,4.011,-3.434,-0.533,-1.684,-0.937,-1.337,-3.947,-0.562
486.057,113.579,-39.598,-3.896,8.473,4.841,-3.378,0.571,-1.966,0.151,-1.950,-2.788,-0.983
486.069,116.522,-46.339,-3.127,8.437,6.006,-4.056,1.571,-2.226,1.128,-2.537,-1.661,-1.386
486.080,117.961,-46.248,-2.561,5.267,6.794,-4.019,2.535,-2.368,2.044,-2.866,-0.550,-1.740
486.092,119.710,-42.964,-1.885,-2.232,7.527,-4.820,3.493,-2.668,2.951,-2.981,0.520,-2.040
486.103,120.857,-38.081,-2.511,-11.648,8.086,-6.215,4.456,-3.312,3.860,-3.065,1.579,-2.374
486.115,122.531,-31.445,-2.649,-13.468,8.895,-6.658,5.345,-4.030,4.771,-3.159,2.600,-2.778
486.126,125.041,-23.425,-2.105,-14.585,9.805,-6.991,6.226,-4.665,5.677,-3.255,3.575,-3.221
486.138,123.901,-15.331,-3.252,-19.149,10.529,-7.976,7.021,-5.422,6.452,-3.450,4.507,-3.706
486.149,119.415,-5.276,-1.879,-20.981,11.413,-8.515,7.730,-6.113,7.141,-3.617,5.388,-4.218
486.161,113.224,6.944,-1.594,-20.520,11.630,-8.577,8.157,-6.646,7.571,-3.784,6.133,-4.721
486.172,103.411,17.753,-1.124,-18.494,11.669,-8.481,8.366,-7.018,7.747,-3.974,6.741,-5.166
486.184,89.428,30.390,0.638,-17.967,12.788,-8.513,8.401,-7.179,7.687,-4.056,7.197,-5.524
486.195,73.290,46.010,1.226,-15.815,13.038,-8.099,8.300,-6.962,7.426,-3.915,7.490,-5.736
486.207,58.541,61.340,1.362,-14.084,12.319,-7.424,8.100,-6.517,7.098,-3.608,7.638,-5.775
486.218,44.075,79.325,2.159,-11.803,11.611,-5.653,7.760,-5.728,6.674,-3.011,7.635,-5.616
486.230,24.216,93.963,4.028,-6.407,10.938,-3.349,7.193,-4.652,5.983,-2.332,7.476,-5.245
486.241,9.268,107.300,3.908,-4.007,10.114,-1.863,6.611,-3.368,5.317,-1.507,7.174,-4.653
486.253,-10.921,116.577,4.980,-0.915,9.159,-0.359,5.717,-1.974,4.325,-0.662,6.718,-3.876
486.264,-24.314,130.595,4.703,-1.598,8.708,0.912,4.921,-0.387,3.444,0.477,6.146,-2.915
486.276,-40.296,137.259,5.120,-1.855,7.843,1.592,3.935,1.012,2.385,1.548,5.462,-1.807
486.287,-51.836,143.186,5.121,-0.404,6.461,3.265,3.042,2.449,1.425,2.693,4.696,-0.634
486.299,-61.061,148.870,5.031,-2.960,5.344,4.328,2.143,3.867,0.511,3.899,3.890,0.589
486.310,-72.177,151.679,5.408,-7.729,4.162,4.889,1.049,4.959,-0.573,5.010,3.014,1.794
486.322,-81.568,151.391,7.374,-13.501,3.273,4.265,0.067,5.492,-1.624,5.914,2.096,2.884
486.334,-87.547,147.673,5.162,-9.576,2.064,5.137,-0.811,6.029,-2.505,6.641,1.142,3.887
486.346,-94.716,143.322,2.556,-11.777,0.812,6.026,-2.000,6.580,-3.520,7.277,0.124,4.779
486.356,-99.642,135.196,1.088,-10.153,-0.854,6.905,-3.094,6.750,-4.459,7.611,-0.787,5.427
486.366,-106.468,123.491,1.643,-7.409,-1.639,6.693,-4.283,6.877,-5.463,7.619,-1.745,5.942
486.377,-111.717,110.869,3.908,-5.598,-2.434,7.475,-5.416,6.745,-6.538,7.412,-2.748,6.305
486.387,-118.152,97.296,4.414,-6.050,-3.663,7.008,-6.493,6.579,-7.648,7.121,-3.759,6.530
486.397,-118.977,86.535,2.113,-6.271,-4.483,6.844,-7.350,6.419,-8.444,6.855,-4.734,6.640
486.408,-122.484,72.915,-0.219,-5.286,-6.120,6.842,-8.432,5.943,-9.374,6.356,-5.724,6.617
486.418,-125.160,59.278,1.427,-3.153,-6.836,7.152,-9.534,5.481,-10.308,5.707,-6.708,6.457
486.429,-128.290,46.185,4.801,-5.611,-6.989,5.832,-10.494,4.858,-11.262,4.993,-7.674,6.176
486.439,-125.900,35.004,2.200,-5.580,-7.506,5.075,-11.024,4.163,-11.895,4.254,-8.562,5.787
486.449,-122.776,24.718,-0.191,-5.007,-9.463,4.881,-11.766,3.386,-12.453,3.481,-9.403,5.299
486.460,-116.428,13.861,1.074,-0.895,-9.897,4.926,-12.254,2.664,-12.830,2.567,-10.156,4.739
486.470,-107.511,6.336,0.775,-2.891,-10.168,3.613,-12.562,2.055,-13.104,1.765,-10.823,4.137
486.480,-97.107,0.627,1.935,-6.099,-10.200,2.440,-12.756,1.305,-13.184,1.080,-11.346,3.506
486.491,-84.369,-4.333,4.808,-3.632,-9.915,1.816,-12.521,0.544,-13.033,0.321,-11.713,2.834
486.501,-68.792,-7.745,-1.537,-3.571,-10.390,1.152,-12.146,-0.123,-12.627,-0.384,-11.904,2.149
486.511,-54.820,-10.732,-4.464,-4.813,-10.231,-0.259,-11.999,-0.809,-12.181,-1.073,-11.962,1.466
486.522,-40.589,-15.634,-1.173,-2.066,-9.366,-0.308,-11.596,-1.485,-11.646,-1.886,-11.905,0.781
486.532,-23.482,-15.153,-0.434,-4.447,-8.593,-0.530,-10.793,-1.932,-10.825,-2.355,-11.673,0.139
486.542,-7.427,-16.132,0.069,-4.455,-6.863,-1.081,-9.988,-2.566,-9.989,-2.903,-11.306,-0.504
486.552,8.647,-20.830,-1.228,-0.384,-6.121,-1.145,-8.958,-3.199,-8.931,-3.636,-10.783,-1.148
486.563,23.945,-21.761,-2.252,0.950,-5.328,-1.317,-7.914,-3.566,-7.802,-4.174,-10.131,-1.761
486.573,37.948,-21.004,0.514,-1.783,-4.304,-2.086,-6.918,-3.887,-6.718,-4.648,-9.379,-2.331
486.584,52.133,-21.621,4.924,-3.912,-2.260,-2.520,-5.561,-4.463,-5.578,-5.094,-8.512,-2.870
486.594,66.010,-22.050,5.739,-1.817,-0.974,-2.568,-3.955,-4.837,-4.180,-5.516,-7.475,-3.385
486.605,78.058,-25.460,1.067,-3.147,-0.080,-3.263,-2.407,-5.358,-2.724,-6.007,-6.316,-3.890
486.615,87.599,-26.301,0.998,-2.604,1.165,-3.767,-1.052,-5.792,-1.294,-6.419,-5.093,-4.393
486.626,91.260,-29.987,3.870,3.743,2.713,-3.057,0.209,-6.211,-0.109,-6.969,-3.862,-4.888
486.637,90.944,-33.169,6.327,3.328,3.717,-3.774,1.388,-6.401,0.970,-7.464,-2.627,-5.346
486.647,89.741,-36.965,6.980,1.304,4.679,-4.855,2.559,-6.843,1.891,-7.915,-1.441,-5.786
486.658,87.856,-40.491,4.042,5.862,5.464,-5.120,3.682,-7.137,2.943,-8.350,-0.271,-6.209
486.668,78.805,-44.295,1.122,5.644,5.024,-6.161,4.141,-7.388,3.522,-8.812,0.763,-6.609
486.679,66.282,-45.602,1.959,0.409,5.192,-7.500,4.315,-7.723,3.786,-9.125,1.609,-6.990
486.689,52.021,-46.412,-0.977,-2.611,5.408,-7.894,4.373,-8.101,3.944,-9.334,2.288,-7.351
486.700,35.265,-44.917,-2.489,-0.737,4.491,-7.309,3.971,-8.494,3.796,-9.541,2.744,-7.734
486.710,13.639,-40.397,1.333,0.937,3.910,-7.221,3.245,-8.594,3.186,-9.666,2.934,-8.066
486.721,-9.421,-34.312,3.897,-0.055,3.782,-7.739,2.433,-8.615,2.269,-9.641,2.890,-8.319
486.731,-30.590,-25.783,4.295,-0.064,3.052,-7.401,1.535,-8.492,1.254,-9.466,2.638,-8.482
486.742,-50.353,-13.793,1.878,-0.961,2.181,-6.631,0.549,-8.106,0.200,-9.014,2.214,-8.522
486.752,-70.178,-2.379,-0.770,-0.486,0.501,-6.022,-0.734,-7.703,-0.960,-8.526,1.610,-8.453
486.763,-91.235,10.853,-2.184,0.343,-1.262,-4.248,-2.351,-7.066,-2.386,-7.869,0.789,-8.257
486.773,-111.165,24.408,3.332,2.630,-2.420,-3.393,-3.899,-6.285,-3.952,-7.136,-0.213,-7.931
486.784,-126.178,40.412,3.933,2.702,-3.052,-2.033,-5.177,-5.150,-5.356,-6.081,-1.309,-7.427
486.794,-141.358,55.719,1.220,-0.076,-5.213,-1.566,-6.706,-4.029,-6.881,-4.934,-2.502,-6.776
486.804,-153.374,70.420,1.294,-0.551,-6.706,-1.002,-8.214,-3.010,-8.335,-3.818,-3.724,-6.038
486.815,-162.186,81.556,2.467,-0.920,-7.668,0.054,-9.589,-1.958,-9.708,-2.700,-4.998,-5.205
486.825,-168.383,92.613,4.631,-2.155,-9.076,1.245,-10.723,-0.894,-10.921,-1.529,-6.242,-4.320
486.835,-169.780,102.385,6.375,-1.616,-10.548,2.492,-11.670,0.207,-12.023,-0.296,-7.513,-3.353
486.846,-167.847,110.216,6.662,1.038,-11.574,3.559,-12.405,1.326,-12.924,0.835,-8.680,-2.352
486.856,-163.715,115.152,6.414,2.671,-12.462,4.363,-12.991,2.498,-13.620,1.899,-9.719,-1.312
486.867,-157.123,117.462,7.056,1.064,-13.164,5.217,-13.388,3.569,-14.096,2.881,-10.613,-0.264
486.877,-148.950,114.281,8.965,0.773,-13.040,5.628,-13.645,4.296,-14.470,3.624,-11.387,0.744
486.888,-136.137,103.674,5.883,-4.172,-13.675,4.817,-13.579,4.489,-14.470,4.004,-11.962,1.608
486.898,-119.560,93.472,0.527,-3.893,-13.985,4.966,-13.380,4.511,-14.121,4.188,-12.346,2.276
486.909,-101.336,84.422,-0.993,-5.484,-13.569,5.143,-13.141,4.535,-13.603,4.359,-12.570,2.795
486.919,-83.584,69.680,-0.068,-9.157,-13.053,4.326,-12.747,4.216,-13.004,4.271,-12.631,3.146
486.930,-64.738,52.571,-1.563,-9.873,-12.870,3.149,-12.166,3.298,-12.255,3.661,-12.544,3.224
486.941,-43.622,40.514,-6.585,-10.932,-12.656,2.759,-11.531,2.543,-11.273,3.169,-12.299,3.101
486.951,-26.489,22.795,-6.304,-11.329,-11.648,2.089,-10.807,1.543,-10.259,2.385,-11.907,2.795
486.962,-9.030,5.388,-6.554,-11.244,-10.917,0.890,-10.031,0.305,-9.243,1.302,-11.421,2.258
486.972,5.417,-10.999,-7.841,-11.231,-10.361,-0.360,-9.300,-1.035,-8.290,0.067,-10.845,1.535
486.983,16.899,-24.507,-5.452,-9.847,-9.089,-1.341,-8.526,-2.361,-7.360,-1.181,-10.201,0.659
486.994,27.301,-33.606,-5.586,-12.310,-8.263,-2.804,-7.673,-3.635,-6.407,-2.352,-9.489,-0.322
487.004,35.653,-42.306,-1.736,-12.881,-6.533,-4.114,-6.691,-4.961,-5.520,-3.583,-8.723,-1.378
487.015,42.725,-51.926,0.836,-12.872,-4.797,-5.577,-5.632,-6.405,-4.674,-4.943,-7.897,-2.510
487.025,49.478,-61.580,1.891,-12.178,-3.280,-7.094,-4.466,-7.884,-3.732,-6.387,-7.001,-3.712
487.036,53.645,-72.174,1.615,-10.549,-2.279,-8.216,-3.353,-9.403,-2.817,-7.937,-6.054,-4.974
487.046,57.281,-79.978,0.618,-7.842,-1.633,-8.744,-2.297,-10.729,-1.888,-9.394,-5.094,-6.245
487.056,59.991,-86.269,-2.127,-7.673,-1.682,-9.964,-1.405,-11.905,-1.004,-10.726,-4.160,-7.479
487.066,62.182,-90.962,-4.817,-6.648,-1.632,-10.850,-0.615,-12.984,-0.110,-11.970,-3.236,-8.709
487.077,63.450,-94.139,-7.250,-4.759,-1.566,-11.493,0.026,-13.976,0.717,-13.167,-2.346,-9.926
487.087,64.090,-96.684,-9.247,-2.338,-1.470,-11.945,0.481,-14.832,1.402,-14.288,-1.540,-11.077
487.098,67.560,-93.563,-10.605,0.278,-0.984,-12.157,0.990,-15.336,2.158,-15.115,-0.791,-12.116
487.109,71.317,-89.065,-11.558,3.477,-0.415,-12.277,1.439,-15.672,2.867,-15.795,-0.090,-13.021
487.119,74.007,-81.258,-10.512,7.423,0.452,-12.052,1.904,-15.591,3.485,-16.169,0.548,-13.720
487.130,77.627,-70.300,-10.292,9.728,1.266,-11.666,2.447,-15.160,4.125,-16.219,1.156,-14.189
487.140,81.655,-55.741,-10.201,10.254,1.990,-11.009,2.993,-14.358,4.751,-15.839,1.746,-14.395
487.151,83.343,-37.567,-9.053,9.008,2.737,-10.416,3.475,-13.279,5.267,-15.060,2.308,-14.332
487.161,82.575,-17.342,-7.695,4.223,3.612,-10.633,3.894,-12.113,5.632,-13.993,2.842,-14.036
487.172,79.659,1.494,-4.254,3.312,4.524,-9.759,4.252,-10.997,5.821,-12.789,3.291,-13.521
487.182,76.045,19.301,-1.616,5.411,5.250,-8.530,4.723,-9.748,6.015,-11.491,3.746,-12.841
487.193,71.281,33.236,0.145,9.174,5.903,-6.904,5.182,-8.413,6.160,-10.276,4.173,-12.012
487.203,64.035,48.654,1.939,10.605,6.578,-5.234,5.545,-6.789,6.199,-8.883,4.570,-11.018
487.213,53.093,63.096,3.540,8.106,7.108,-4.358,5.701,-5.152,6.006,-7.382,4.874,-9.881
487.224,42.992,77.550,3.568,4.032,7.104,-3.750,5.834,-3.540,5.813,-5.680,5.135,-8.608
487.236,27.487,93.094,6.160,-1.198,7.378,-3.261,5.850,-1.900,5.466,-3.656,5.310,-6.940
487.248,12.885,103.736,5.443,-4.272,7.229,-2.343,5.713,-0.674,4.968,-1.943,5.345,-5.353
487.260,-1.486,112.060,2.027,-7.832,6.338,-1.647,5.292,0.277,4.451,-0.396,5.268,-3.879
487.271,-15.328,110.287,0.289,-9.525,5.632,-1.064,4.629,0.825,3.892,0.742,5.049,-2.576
487.283,-29.194,104.563,1.060,-9.948,5.323,-1.548,3.877,1.076,3.195,1.447,4.681,-1.529
487.295,-39.320,98.839,-0.401,-9.249,4.608,-1.142,3.126,1.271,2.455,1.926,4.183,-0.677
487.307,-50.127,87.252,-2.916,-6.649,2.502,-0.674,2.202,1.273,1.668,2.097,3.590,-0.038
487.318,-59.155,74.132,-4.055,-1.499,1.605,0.011,1.165,1.307,0.901,2.067,2.887,0.419
487.330,-66.309,57.043,-3.851,3.036,0.543,0.003,0.057,1.298,0.015,1.693,2.069,0.713
487.341,-74.060,41.845,-3.432,6.349,-0.351,0.324,-1.003,1.464,-0.926,1.336,1.184,0.923
487.353,-82.963,26.429,-3.778,5.256,-1.431,0.167,-2.124,1.531,-1.961,1.097,0.232,1.074
487.365,-89.020,10.781,-3.793,6.451,-2.574,0.172,-3.291,1.364,-3.055,0.737,-0.804,1.107
487.376,-98.058,-7.836,-3.801,10.171,-3.748,-0.086,-4.550,1.063,-4.274,0.144,-1.867,1.012
487.388,-101.479,-22.866,-5.284,12.819,-4.790,0.036,-5.728,0.820,-5.395,-0.508,-2.971,0.821
487.400,-103.345,-35.231,-6.173,10.838,-5.313,-0.409,-6.867,0.553,-6.448,-1.073,-4.067,0.599
487.412,-105.081,-45.978,-8.673,6.467,-6.359,-1.313,-8.055,0.079,-7.435,-1.558,-5.153,0.323
487.423,-100.763,-50.106,-7.968,3.501,-6.688,-1.695,-9.001,-0.443,-8.227,-1.899,-6.217,-0.034
487.435,-94.459,-58.117,-6.563,1.163,-6.958,-3.140,-9.787,-1.265,-8.968,-2.414,-7.200,-0.481
487.447,-86.410,-63.745,-4.731,-0.252,-7.060,-4.680,-10.286,-2.181,-9.538,-2.981,-8.043,-1.040
487.459,-75.230,-71.777,-3.265,-0.336,-6.929,-6.093,-10.453,-3.234,-9.860,-3.726,-8.709,-1.714
487.470,-60.451,-78.419,-1.869,1.005,-6.162,-7.192,-10.215,-4.242,-9.797,-4.559,-9.138,-2.478
487.482,-43.900,-81.461,-1.518,3.821,-5.766,-7.287,-9.712,-4.984,-9.463,-5.314,-9.327,-3.254
487.494,-28.121,-81.396,-1.074,4.272,-5.168,-8.116,-9.049,-5.613,-8.937,-5.973,-9.293,-4.007
487.505,-9.350,-82.637,-0.269,8.287,-4.182,-8.524,-8.093,-6.008,-8.107,-6.581,-9.019,-4.666
487.517,7.547,-85.993,1.719,11.114,-2.828,-8.980,-6.988,-6.285,-7.166,-7.159,-8.526,-5.238
487.529,22.631,-88.805,5.136,10.725,-0.954,-9.554,-5.671,-6.531,-6.103,-7.622,-7.820,-5.729
487.540,37.536,-92.659,7.892,10.189,1.130,-9.961,-4.086,-6.823,-4.886,-8.065,-6.900,-6.170
487.552,50.781,-94.694,9.459,8.737,3.351,-10.604,-2.372,-7.170,-3.526,-8.452,-5.773,-6.595
487.564,64.499,-98.595,10.246,6.949,5.426,-11.340,-0.479,-7.634,-1.945,-8.850,-4.460,-7.001
487.576,74.898,-103.344,9.615,5.817,8.060,-11.689,1.354,-8.208,-0.347,-9.293,-3.026,-7.431
487.587,85.730,-107.971,7.674,5.983,9.802,-11.770,3.219,-8.727,1.417,-9.684,-1.489,-7.875
487.599,96.336,-109.623,5.066,6.535,11.007,-11.961,4.916,-9.190,3.174,-10.054,0.093,-8.345
487.611,100.335,-111.393,2.854,5.896,11.897,-12.332,6.255,-9.662,4.682,-10.452,1.653,-8.815
487.623,103.426,-112.994,1.195,1.223,12.635,-13.279,7.426,-10.275,6.078,-10.869,3.153,-9.311
487.635,103.395,-115.426,-0.034,-0.251,13.215,-14.584,8.354,-11.026,7.256,-11.333,4.525,-9.843
487.646,101.749,-116.305,-1.411,-4.357,14.382,-15.334,9.101,-11.902,8.251,-11.832,5.755,-10.442
487.658,99.886,-118.070,-3.222,-8.548,14.645,-16.208,9.650,-12.984,9.066,-12.439,6.827,-11.129
487.670,93.941,-118.670,-4.806,-9.063,14.720,-17.088,9.986,-14.144,9.673,-13.172,7.787,-11.969
487.681,86.221,-119.317,-3.330,-7.851,14.937,-17.626,10.091,-15.074,9.986,-13.878,8.458,-12.739
487.691,76.358,-120.033,-1.245,-7.570,15.061,-18.038,10.179,-15.872,10.112,-14.547,8.989,-13.497
487.701,66.610,-123.109,-2.523,-2.634,14.422,-17.549,10.122,-16.707,10.090,-15.342,9.377,-14.257
487.711,56.250,-123.043,-2.364,-0.028,14.147,-17.979,9.943,-17.165,9.990,-16.046,9.641,-14.980
487.721,40.775,-120.322,-2.487,-4.711,13.522,-18.901,9.462,-17.618,9.539,-16.524,9.759,-15.656
487.732,24.936,-119.795,-1.035,-3.815,13.293,-20.020,8.826,-18.189,8.932,-17.054,9.701,-16.289
487.742,10.002,-120.095,0.456,-1.644,12.135,-19.995,8.196,-18.663,8.228,-17.613,9.501,-16.914
487.753,-6.833,-119.622,-2.546,2.781,10.413,-19.234,7.282,-18.981,7.317,-18.125,9.134,-17.473
487.763,-20.290,-116.616,-3.707,4.922,9.050,-18.792,6.256,-19.002,6.396,-18.475,8.608,-17.936
487.774,-35.803,-111.181,-3.455,5.340,8.010,-18.677,5.107,-18.783,5.322,-18.526,7.942,-18.247
487.784,-52.159,-102.000,-0.950,3.985,7.149,-18.567,3.719,-18.407,3.947,-18.385,7.114,-18.418
487.795,-67.016,-89.880,2.452,-1.975,6.152,-19.408,2.408,-18.036,2.479,-17.999,6.152,-18.470
487.806,-78.936,-76.959,1.949,-2.796,5.028,-19.598,1.303,-17.568,1.226,-17.363,5.149,-18.356
487.816,-91.111,-64.794,5.032,0.457,4.502,-18.262,0.165,-16.956,-0.082,-16.755,4.094,-18.135
487.827,-96.587,-46.847,3.141,0.937,3.792,-17.068,-0.654,-15.966,-1.162,-15.804,3.033,-17.752
487.837,-104.990,-33.726,-0.506,1.052,1.823,-16.142,-1.840,-15.002,-2.292,-14.890,1.967,-17.212
487.848,-109.445,-16.520,-0.288,0.221,0.943,-15.927,-3.075,-13.837,-3.445,-13.738,0.852,-16.529
487.858,-111.850,0.786,-1.963,-0.286,0.435,-14.825,-4.106,-12.501,-4.420,-12.364,-0.255,-15.677
487.869,-116.029,15.855,-0.355,4.331,-0.715,-12.878,-5.244,-11.062,-5.468,-11.020,-1.339,-14.687
487.879,-118.887,32.142,1.357,2.409,-1.243,-11.782,-6.180,-9.416,-6.511,-9.546,-2.385,-13.565
487.889,-119.999,47.123,-1.868,-0.197,-2.554,-10.261,-6.999,-7.817,-7.309,-7.880,-3.365,-12.314
487.899,-120.980,58.372,-1.033,3.893,-3.490,-7.515,-7.923,-6.281,-8.107,-6.383,-4.320,-10.997
487.909,-119.188,66.347,1.129,3.578,-4.165,-5.851,-8.581,-4.679,-8.801,-4.969,-5.247,-9.618
487.919,-116.683,72.891,0.341,0.967,-5.116,-4.350,-9.113,-3.237,-9.373,-3.463,-6.071,-8.212
487.932,-111.339,78.831,-0.381,1.608,-6.146,-2.305,-9.682,-1.572,-9.884,-1.818,-6.966,-6.462
487.944,-101.195,84.189,-1.342,-0.119,-6.889,-1.292,-10.014,-0.083,-10.143,-0.276,-7.682,-4.802
487.955,-89.133,86.801,-0.347,-1.943,-6.818,-0.376,-10.067,1.158,-10.169,1.141,-8.220,-3.231
487.967,-73.505,86.228,-0.679,-5.028,-6.807,-0.089,-9.882,2.143,-9.971,2.379,-8.580,-1.783
487.979,-56.546,83.124,-0.834,-8.420,-6.276,0.288,-9.481,2.726,-9.564,3.341,-8.717,-0.538
487.991,-35.784,77.196,-1.367,-8.863,-5.842,0.381,-8.799,2.983,-8.884,3.977,-8.633,0.475
488.002,-12.317,64.006,-3.185,-5.452,-5.515,1.816,-7.853,3.014,-7.855,4.153,-8.303,1.255
488.014,8.852,52.170,-3.060,-2.309,-4.371,3.175,-6.887,3.154,-6.752,4.172,-7.772,1.838
488.026,27.293,42.341,-0.634,-1.397,-2.574,3.806,-5.742,3.338,-5.550,4.159,-7.054,2.290
488.038,45.815,29.888,2.213,-1.231,-0.009,3.448,-4.216,3.371,-4.131,4.042,-6.141,2.639
488.049,61.666,16.421,2.930,1.997,2.338,3.685,-2.591,3.316,-2.669,3.808,-5.070,2.850
488.061,76.125,1.026,2.372,6.152,4.201,4.319,-0.984,3.171,-1.194,3.361,-3.867,2.933
488.073,89.247,-12.040,0.127,7.908,5.297,4.589,0.638,3.168,0.382,3.017,-2.539,2.957
488.084,100.351,-25.964,-2.885,7.821,6.072,3.716,2.123,2.957,1.958,2.529,-1.150,2.892
488.096,106.404,-38.100,-6.176,11.801,6.450,3.592,3.224,2.859,3.319,2.049,0.204,2.781
488.108,111.411,-49.763,-6.919,11.060,6.770,3.164,4.189,2.674,4.552,1.560,1.477,2.635
488.120,114.354,-60.247,-6.605,10.749,7.480,2.971,5.045,2.392,5.621,1.082,2.640,2.448
488.131,120.064,-70.157,-5.238,11.156,8.727,2.212,6.083,2.043,6.767,0.600,3.748,2.216
488.143,120.692,-78.411,-3.342,12.125,9.718,0.865,7.045,1.691,7.710,0.129,4.812,1.945
488.155,119.092,-84.578,-2.071,12.872,10.564,-0.645,7.981,1.394,8.554,-0.272,5.820,1.666
488.167,114.348,-89.004,-1.517,12.616,11.263,-1.793,8.777,1.107,9.234,-0.636,6.754,1.389
488.178,105.148,-93.054,-2.307,12.232,11.072,-1.937,9.244,0.798,9.621,-0.983,7.569,1.112
488.190,93.552,-96.093,-4.305,11.545,10.709,-2.662,9.428,0.515,9.821,-1.264,8.207,0.844
488.202,79.289,-97.324,-4.096,7.984,10.446,-4.395,9.371,0.052,9.793,-1.490,8.644,0.568
488.214,64.307,-98.278,-2.085,5.981,10.497,-5.317,9.138,-0.514,9.523,-1.755,8.869,0.249
488.225,45.869,-102.498,-1.913,5.234,10.960,-6.185,8.674,-1.077,8.968,-2.110,8.897,-0.102
488.237,26.965,-104.367,-3.666,1.367,10.054,-7.939,7.984,-1.744,8.242,-2.458,8.726,-0.525
488.249,12.053,-106.044,-7.883,0.538,8.809,-8.880,7.043,-2.554,7.457,-2.901,8.347,-1.034
488.260,-3.863,-109.241,-12.047,2.341,6.661,-9.214,5.701,-3.324,6.451,-3.434,7.722,-1.590
488.272,-18.312,-113.222,-13.556,7.267,5.505,-9.478,4.180,-3.913,5.309,-4.046,6.856,-2.177
488.282,-30.440,-114.524,-14.653,9.261,4.312,-9.869,2.843,-4.283,4.186,-4.580,6.024,-2.703
