R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,Dz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas
175,25,1900,200,25,2100,100,10,0,0,0,0,7,75,10,10.0,16.0,0.001,0.003,0.03
sysTime,GPT1X,GPT1Z,aPT1R,aPT1P,aKFRawR,aKFRawP,aKFPT10R,aKFPT10P,aKFPT20R,aKFPT20P,aKFPT21R,aKFPT21P
540.834,62.974,-17.746,5.740,-0.727,6.364,-10.406,6.779,-8.476,6.670,-9.623,4.892,-8.311
540.845,56.982,-9.704,2.276,-1.155,6.474,-10.399,7.017,-8.326,6.890,-9.393,5.377,-8.431
540.855,46.707,-2.424,-0.785,2.750,6.238,-9.861,6.897,-7.975,6.894,-9.108,5.751,-8.450
540.866,36.035,8.088,-1.877,2.198,5.821,-9.699,6.497,-7.365,6.691,-8.644,5.966,-8.352
540.877,18.462,18.029,0.035,-2.523,5.312,-10.344,5.671,-6.838,6.001,-8.065,5.973,-8.137
540.887,0.624,32.050,3.208,-5.119,4.952,-9.931,4.842,-6.309,5.135,-7.250,5.792,-7.831
540.898,-14.069,40.313,6.664,-4.480,4.743,-9.343,4.247,-5.903,4.357,-6.629,5.490,-7.462
540.908,-29.736,51.470,7.214,1.015,3.954,-7.711,3.558,-5.163,3.460,-5.902,5.078,-7.022
540.919,-45.739,60.565,4.226,0.061,1.789,-6.691,2.616,-4.322,2.430,-5.133,4.543,-6.477
540.929,-59.957,72.120,2.515,-2.193,-0.043,-6.668,1.567,-3.380,1.394,-4.176,3.893,-5.843
540.940,-71.814,85.737,1.398,-3.322,-1.200,-5.587,0.433,-2.367,0.339,-3.024,3.126,-5.110
540.950,-84.161,95.338,1.159,-2.389,-2.084,-5.051,-0.723,-1.384,-0.726,-1.958,2.276,-4.309
540.961,-95.755,103.035,0.968,-2.403,-3.405,-4.058,-2.003,-0.461,-1.938,-1.007,1.324,-3.479
540.971,-107.365,107.394,0.192,-2.234,-5.916,-2.991,-3.398,0.335,-3.253,-0.143,0.277,-2.630
540.982,-115.215,107.947,0.145,2.173,-7.422,-0.829,-4.737,1.123,-4.489,0.604,-0.853,-1.770
540.992,-123.959,105.693,0.972,9.114,-8.611,0.673,-6.032,2.051,-5.742,1.182,-2.001,-0.935
541.003,-131.966,100.767,2.578,9.676,-8.372,1.094,-7.325,2.940,-7.088,1.688,-3.184,-0.108
541.013,-134.561,93.040,0.071,10.772,-10.833,1.968,-8.458,3.626,-8.207,2.098,-4.365,0.683
541.024,-136.456,83.756,1.188,9.533,-11.601,1.920,-9.440,4.146,-9.162,2.359,-5.496,1.402
541.034,-138.114,72.800,-1.287,4.117,-13.298,0.651,-10.481,4.346,-10.170,2.545,-6.607,2.020
541.045,-137.297,58.861,-5.472,4.329,-15.081,0.656,-11.570,4.227,-11.029,2.519,-7.718,2.496
541.055,-138.744,45.236,-6.566,4.553,-15.791,0.055,-12.742,4.049,-11.924,2.337,-8.796,2.806
541.066,-137.643,30.661,-8.861,3.124,-17.236,-0.518,-13.859,3.619,-12.802,2.000,-9.882,2.956
541.076,-135.408,15.874,-12.004,1.185,-18.491,-1.308,-15.014,2.978,-13.598,1.517,-10.961,2.937
541.087,-134.006,0.314,-8.423,4.752,-18.806,-1.719,-16.045,2.308,-14.416,0.900,-12.019,2.765
541.098,-133.799,-16.159,-6.886,6.864,-19.276,-2.563,-16.983,1.480,-15.331,0.045,-13.071,2.433
541.108,-128.870,-28.687,-6.685,6.616,-19.758,-3.413,-17.664,0.786,-16.008,-0.745,-14.040,1.999
541.119,-121.174,-35.849,-7.057,3.030,-20.215,-4.959,-18.160,0.126,-16.513,-1.337,-14.901,1.502
541.129,-110.697,-43.482,-7.607,2.877,-20.379,-5.374,-18.440,-0.635,-16.750,-1.963,-15.638,0.946
541.140,-100.232,-51.278,-2.808,6.675,-19.943,-5.999,-18.457,-1.367,-16.841,-2.707,-16.215,0.341
541.150,-86.126,-54.187,1.528,5.647,-18.836,-6.673,-18.025,-1.885,-16.739,-3.269,-16.610,-0.266
541.161,-72.344,-55.891,2.247,3.349,-17.864,-6.540,-17.322,-2.427,-16.383,-3.733,-16.781,-0.863
541.172,-60.192,-57.622,4.252,1.160,-17.182,-7.265,-16.568,-3.081,-15.904,-4.239,-16.736,-1.457
541.182,-47.536,-58.496,8.747,-2.351,-15.552,-8.649,-15.619,-3.821,-15.379,-4.732,-16.522,-2.078
541.193,-32.454,-58.099,5.591,-7.814,-14.886,-10.208,-14.387,-4.683,-14.465,-5.160,-16.085,-2.721
541.203,-18.508,-58.290,5.722,-9.038,-13.472,-10.986,-13.186,-5.723,-13.408,-5.710,-15.466,-3.420
541.214,-4.964,-59.328,9.566,-8.170,-10.952,-11.472,-11.790,-6.742,-12.271,-6.378,-14.692,-4.173
541.224,6.929,-60.033,11.061,-7.760,-9.063,-12.067,-10.178,-7.715,-11.034,-7.099,-13.745,-4.949
541.235,20.204,-59.018,10.229,-6.757,-7.607,-11.472,-8.458,-8.474,-9.560,-7.680,-12.645,-5.709
541.245,28.803,-58.911,11.149,-7.687,-6.071,-12.155,-6.916,-9.215,-8.193,-8.306,-11.442,-6.435
541.257,37.602,-56.552,14.010,-11.910,-3.857,-13.535,-4.954,-10.043,-6.510,-8.852,-9.814,-7.241
541.269,44.784,-59.555,14.832,-10.834,-1.902,-13.493,-2.911,-11.122,-4.817,-9.623,-8.093,-8.099
541.281,49.479,-63.436,14.037,-9.617,-0.100,-13.989,-1.024,-12.205,-3.148,-10.563,-6.339,-9.010
541.292,54.395,-64.180,12.141,-8.831,0.566,-14.874,0.681,-13.060,-1.469,-11.418,-4.591,-9.914
541.304,56.773,-65.448,10.918,-8.593,1.409,-15.652,2.166,-13.840,0.121,-12.263,-2.893,-10.798
541.316,59.259,-67.015,10.157,-8.481,3.185,-16.597,3.615,-14.534,1.719,-13.022,-1.250,-11.637
541.328,58.666,-69.113,10.765,-10.013,5.394,-17.471,4.907,-15.236,3.130,-13.738,0.290,-12.437
541.340,57.726,-71.417,11.921,-10.595,7.355,-18.153,6.191,-16.127,4.400,-14.530,1.757,-13.269
541.351,60.062,-73.022,9.047,-8.194,6.990,-18.198,7.477,-16.841,5.770,-15.283,3.162,-14.073
541.363,65.351,-74.449,5.218,-5.433,7.067,-18.197,8.624,-17.363,7.182,-16.006,4.507,-14.830
541.375,67.262,-74.420,1.904,-2.964,7.659,-18.140,9.470,-17.622,8.449,-16.579,5.755,-15.498
541.387,68.595,-72.464,-1.811,0.036,8.184,-18.102,10.018,-17.659,9.500,-16.992,6.834,-16.038
541.398,63.676,-70.201,0.875,-2.421,9.344,-18.608,10.319,-17.652,10.153,-17.215,7.727,-16.445
541.410,52.741,-68.556,3.728,-3.725,10.601,-18.823,10.522,-17.717,10.475,-17.363,8.423,-16.758
541.422,40.703,-64.641,5.822,-5.242,11.550,-18.874,10.607,-17.792,10.539,-17.431,8.928,-17.021
541.434,27.342,-60.512,5.983,-5.867,11.185,-18.274,10.522,-17.846,10.404,-17.445,9.276,-17.233
541.446,12.640,-52.436,5.837,-6.529,9.987,-17.667,10.228,-17.752,10.061,-17.281,9.451,-17.375
541.457,-1.355,-42.433,5.386,-8.077,9.396,-17.849,9.770,-17.589,9.560,-17.009,9.454,-17.430
541.469,-16.099,-33.357,3.005,-5.709,8.862,-17.546,9.103,-17.318,8.948,-16.712,9.296,-17.396
541.481,-33.616,-22.409,-0.031,-2.495,7.663,-15.728,8.090,-16.718,8.115,-16.244,8.934,-17.213
541.493,-49.863,-8.397,-2.110,0.706,5.848,-13.824,6.837,-15.760,7.116,-15.538,8.340,-16.843
541.504,-68.465,5.755,-0.222,2.458,3.780,-12.158,5.340,-14.539,5.805,-14.634,7.512,-16.254
541.516,-89.028,20.840,2.358,4.624,2.316,-10.179,3.739,-13.064,4.216,-13.472,6.470,-15.442
541.528,-104.996,35.483,2.939,5.547,1.020,-8.684,2.218,-11.421,2.629,-12.101,5.277,-14.413
541.540,-115.559,48.157,1.694,6.314,-0.788,-7.566,0.805,-9.734,1.169,-10.647,4.019,-13.217
541.552,-122.629,59.229,-1.372,5.377,-2.765,-6.648,-0.644,-8.031,-0.206,-9.113,2.722,-11.887
541.563,-129.733,68.881,-4.308,2.617,-4.618,-6.109,-2.220,-6.397,-1.576,-7.520,1.382,-10.470
541.575,-135.085,76.736,-5.409,-2.974,-6.331,-6.127,-3.829,-5.047,-2.931,-6.006,-0.005,-9.050
541.587,-140.501,76.222,-3.366,-11.227,-7.652,-6.093,-5.406,-4.333,-4.367,-4.820,-1.433,-7.739
541.599,-145.855,71.637,-1.366,-17.987,-8.812,-6.364,-6.879,-4.268,-5.870,-3.971,-2.893,-6.674
541.610,-147.452,63.375,-1.444,-18.474,-10.100,-6.519,-8.116,-4.523,-7.195,-3.515,-4.294,-5.919
541.622,-141.945,50.418,-2.868,-15.915,-11.618,-6.503,-9.070,-5.034,-8.158,-3.584,-5.585,-5.480
541.634,-132.114,37.225,-4.783,-9.639,-12.269,-6.255,-9.811,-5.359,-8.784,-3.853,-6.724,-5.271
541.646,-122.473,21.180,-0.989,-5.797,-12.736,-6.158,-10.416,-5.658,-9.396,-4.329,-7.714,-5.228
541.657,-113.078,0.243,-1.646,-1.603,-12.826,-6.071,-10.814,-6.112,-9.890,-5.116,-8.542,-5.346
541.669,-103.592,-14.345,0.166,-0.887,-12.806,-5.814,-11.016,-6.427,-10.172,-5.807,-9.181,-5.574
541.681,-85.791,-26.988,3.680,-0.348,-11.653,-6.229,-10.611,-6.747,-9.994,-6.403,-9.585,-5.858
541.693,-69.320,-43.618,3.978,3.082,-11.288,-6.656,-9.950,-7.287,-9.603,-7.211,-9.701,-6.225
541.704,-49.482,-59.461,4.750,6.290,-10.421,-7.240,-9.054,-7.782,-8.926,-8.104,-9.551,-6.672
541.716,-28.706,-70.403,5.808,6.847,-9.187,-7.550,-7.912,-8.161,-7.955,-8.888,-9.127,-7.155
541.728,-12.081,-80.545,6.563,5.062,-7.245,-8.130,-6.633,-8.549,-6.830,-9.524,-8.460,-7.632
541.740,4.047,-84.613,6.321,3.366,-5.505,-8.350,-5.187,-8.897,-5.540,-9.933,-7.588,-8.099
541.751,20.042,-91.451,4.830,3.005,-4.394,-8.475,-3.699,-9.470,-4.147,-10.494,-6.561,-8.586
541.763,34.004,-96.859,3.145,4.442,-2.999,-9.226,-2.228,-10.012,-2.672,-11.049,-5.392,-9.094
541.775,46.476,-102.841,1.961,7.298,-1.516,-9.972,-0.837,-10.513,-1.194,-11.677,-4.148,-9.611
541.787,56.255,-106.571,0.541,14.361,-0.370,-9.164,0.460,-10.674,0.239,-12.181,-2.856,-10.079
541.798,62.177,-103.995,-0.256,19.353,0.381,-8.728,1.573,-10.330,1.504,-12.357,-1.598,-10.370
541.810,67.451,-101.234,1.341,20.077,1.700,-8.726,2.728,-9.734,2.762,-12.273,-0.362,-10.435
541.822,72.070,-97.103,2.848,19.963,3.454,-8.584,3.942,-9.062,3.983,-11.944,0.854,-10.306
541.834,74.897,-94.663,3.697,19.063,5.093,-8.348,5.124,-8.412,5.113,-11.487,2.048,-10.023
541.845,74.219,-93.042,3.012,16.555,6.348,-8.249,6.146,-7.849,6.099,-10.923,3.203,-9.654
541.857,75.164,-89.767,1.194,12.149,7.034,-8.389,7.064,-7.452,7.046,-10.325,4.295,-9.270
541.869,72.951,-87.479,-1.055,6.831,7.322,-9.050,7.758,-7.305,7.848,-9.763,5.289,-8.894
541.881,70.811,-86.480,-3.633,1.002,7.462,-10.214,8.266,-7.490,8.540,-9.354,6.170,-8.612
541.892,67.465,-87.480,-5.420,-3.187,7.411,-11.409,8.514,-7.993,9.019,-9.151,6.903,-8.466
541.904,61.023,-88.897,-5.860,-3.853,6.885,-12.031,8.570,-8.629,9.297,-9.130,7.484,-8.472
541.916,55.693,-90.964,-7.885,-1.066,5.876,-11.980,8.457,-9.217,9.486,-9.281,7.903,-8.611
541.928,43.521,-93.935,-9.726,3.593,5.150,-11.542,8.003,-9.550,9.303,-9.488,8.113,-8.799
541.939,32.618,-93.834,-10.917,5.380,4.733,-11.478,7.329,-9.640,8.874,-9.631,8.079,-8.994
541.951,19.331,-94.770,-13.188,3.008,3.916,-12.109,6.412,-9.776,8.224,-9.755,7.832,-9.164
541.963,3.992,-93.360,-15.429,-1.498,2.450,-13.117,5.133,-10.041,7.251,-9.821,7.324,-9.339
541.974,-8.196,-93.187,-13.833,-2.453,1.658,-14.029,3.908,-10.415,6.216,-9.941,6.609,-9.539
541.986,-23.885,-91.484,-10.811,-1.673,1.023,-14.361,2.554,-10.758,4.874,-10.108,5.710,-9.778
541.998,-42.020,-94.024,-8.602,-1.928,0.430,-14.114,1.187,-11.102,3.370,-10.352,4.668,-10.018
542.010,-58.123,-91.540,-7.455,-4.429,-0.592,-14.125,-0.192,-11.353,1.792,-10.463,3.495,-10.274
542.021,-73.232,-89.717,-6.923,-8.320,-1.604,-14.697,-1.607,-11.747,0.182,-10.599,2.227,-10.547
542.033,-86.981,-86.705,-5.897,-10.701,-2.486,-15.562,-3.027,-12.202,-1.441,-10.718,0.885,-10.849
542.045,-96.459,-85.089,-3.915,-11.094,-3.403,-16.951,-4.249,-12.736,-2.907,-10.970,-0.477,-11.202
542.057,-103.426,-81.400,-0.658,-8.049,-4.059,-17.201,-5.304,-13.070,-4.283,-11.179,-1.803,-11.550
542.068,-111.694,-82.238,2.694,-4.770,-4.779,-17.128,-6.298,-13.370,-5.679,-11.545,-3.074,-11.888
542.080,-114.462,-83.395,6.010,-2.915,-5.193,-16.876,-6.930,-13.543,-6.788,-11.879,-4.219,-12.195
542.092,-115.086,-80.719,8.039,-0.683,-5.210,-16.041,-7.344,-13.462,-7.705,-12.048,-5.208,-12.437
542.103,-108.289,-78.587,6.809,0.478,-5.600,-14.952,-7.444,-13.252,-8.194,-12.145,-5.997,-12.580
542.115,-96.641,-70.048,4.048,1.386,-6.140,-13.913,-7.428,-12.782,-8.340,-11.893,-6.581,-12.597
542.127,-82.363,-60.065,2.125,3.404,-6.709,-13.351,-7.237,-12.156,-8.142,-11.485,-6.919,-12.446
542.138,-65.813,-47.086,3.434,9.981,-6.307,-11.590,-6.891,-11.017,-7.769,-10.824,-7.041,-12.068
542.150,-45.804,-32.342,4.299,9.304,-5.513,-10.067,-6.131,-9.640,-7.073,-9.854,-6.952,-11.448
542.162,-23.878,-15.796,5.570,12.176,-4.747,-8.447,-5.069,-8.041,-6.087,-8.601,-6.592,-10.580
542.174,-3.749,3.208,3.172,15.939,-3.925,-6.189,-3.927,-5.988,-4.950,-7.042,-5.983,-9.427
542.185,14.926,23.402,-0.110,15.218,-3.855,-4.310,-2.831,-3.707,-3.734,-5.185,-5.203,-7.988
542.197,34.365,45.884,-5.184,12.435,-3.769,-2.655,-1.813,-1.383,-2.370,-3.014,-4.291,-6.295
542.207,44.780,58.441,-1.536,11.677,-1.783,-0.894,-1.023,0.449,-1.345,-1.244,-3.481,-4.789
542.218,55.037,75.045,0.711,7.342,-0.177,0.679,0.125,2.457,-0.202,0.824,-2.585,-3.150
542.228,63.394,83.091,0.325,4.704,0.807,2.397,1.187,4.046,0.891,2.670,-1.634,-1.462
542.239,70.050,87.593,-0.230,6.882,1.807,4.646,2.232,5.486,1.972,4.311,-0.644,0.199
542.249,78.887,89.872,-2.697,5.493,3.285,5.721,3.361,6.912,3.186,5.786,0.374,1.798
542.260,84.715,90.118,-4.794,5.859,3.706,6.984,4.259,8.080,4.300,7.180,1.394,3.337
542.270,84.265,83.330,-3.835,6.893,4.203,7.887,4.931,9.068,5.153,8.169,2.369,4.758
542.281,84.052,72.462,-0.456,7.004,5.850,8.818,5.654,9.713,5.853,8.943,3.266,6.027
542.291,86.360,61.147,-0.299,1.225,6.388,9.050,6.527,10.144,6.700,9.503,4.150,7.106
542.302,91.771,51.147,-1.204,-2.111,7.211,8.643,7.482,10.247,7.601,9.984,5.035,7.998
542.313,97.574,38.248,-2.378,-1.214,8.683,9.074,8.426,10.088,8.617,10.168,5.929,8.655
542.323,99.803,20.652,-2.837,2.013,9.318,9.815,9.177,9.682,9.386,9.868,6.784,9.067
542.335,102.494,1.130,-4.714,5.323,9.872,9.622,9.836,9.158,10.179,9.374,7.657,9.249
542.345,101.282,-12.240,-5.316,2.965,10.433,8.742,10.298,8.819,10.744,8.916,8.391,9.271
542.355,99.608,-24.574,-4.658,-0.503,11.797,7.609,10.734,8.183,11.329,8.430,9.097,9.174
542.366,93.151,-36.372,-1.534,-2.793,13.231,6.717,11.067,7.305,11.608,7.806,9.722,8.911
542.376,86.473,-47.114,-2.898,1.187,13.093,7.280,11.234,6.538,11.736,7.050,10.218,8.516
542.387,80.324,-53.279,-2.654,-1.045,12.987,6.000,11.312,5.770,11.837,6.392,10.622,8.030
542.397,68.799,-58.632,-2.902,-3.582,12.813,5.526,11.231,5.078,11.697,5.820,10.910,7.500
542.408,55.696,-62.000,-3.608,-1.998,12.295,5.749,10.804,4.363,11.304,5.209,11.031,6.918
542.418,40.850,-65.090,-2.277,-2.822,12.281,5.105,10.249,3.556,10.724,4.539,11.008,6.285
542.429,26.135,-66.759,-2.891,0.371,11.593,4.397,9.646,2.968,10.051,3.910,10.842,5.646
542.439,12.672,-65.844,-3.461,0.749,10.522,3.936,8.800,2.482,9.262,3.351,10.513,5.026
542.450,-3.897,-61.735,-1.582,-3.996,9.741,3.633,7.849,2.202,8.263,3.039,10.038,4.474
542.460,-19.265,-58.975,-1.419,-6.305,8.415,3.126,6.817,1.580,7.140,2.731,9.419,3.938
542.471,-33.273,-57.141,-2.547,-1.114,7.279,2.953,5.779,1.106,6.061,2.294,8.695,3.408
542.482,-46.450,-52.140,-3.426,1.529,5.550,3.831,4.543,0.959,4.849,1.992,7.843,2.934
542.492,-56.643,-45.005,-2.463,2.720,4.481,4.682,3.358,1.027,3.687,1.869,6.903,2.570
542.502,-67.707,-37.608,-2.750,-0.071,3.131,5.074,2.131,1.238,2.426,1.923,5.897,2.331
542.513,-78.429,-28.427,-1.836,-0.944,2.454,4.112,0.845,1.420,1.133,2.143,4.834,2.194
542.523,-85.231,-20.458,-0.042,0.834,1.673,4.664,-0.256,1.672,-0.084,2.315,3.736,2.136
542.533,-88.330,-6.541,-2.069,-1.989,0.633,4.883,-1.158,2.199,-1.084,2.806,2.670,2.196
542.544,-89.130,5.750,-5.141,-2.384,-0.296,5.535,-2.141,2.673,-1.953,3.430,1.609,2.378
542.554,-92.698,15.311,-3.882,2.775,-1.213,6.597,-3.246,3.251,-2.942,3.930,0.551,2.643
542.565,-94.109,28.867,-2.026,2.011,-1.912,7.026,-4.200,4.249,-3.922,4.668,-0.506,3.046
542.575,-95.640,45.350,-1.138,-5.003,-2.717,6.713,-5.080,5.232,-4.882,5.736,-1.526,3.595
542.586,-93.432,59.515,-0.693,-5.647,-3.534,7.839,-5.749,5.993,-5.629,6.820,-2.480,4.230
542.596,-89.394,71.118,-0.160,-0.358,-4.016,9.190,-6.216,6.917,-6.192,7.768,-3.338,4.930
542.607,-83.636,84.178,-4.962,2.373,-5.028,10.499,-6.666,8.171,-6.590,8.834,-4.112,5.744
542.617,-77.489,96.349,-6.722,0.590,-5.732,11.097,-7.203,9.535,-6.927,10.031,-4.810,6.670
542.628,-69.794,106.758,-4.194,-1.108,-4.921,11.219,-7.638,10.717,-7.236,11.242,-5.441,7.667
542.638,-59.258,114.804,-0.961,0.749,-4.075,12.841,-7.661,11.811,-7.366,12.307,-5.947,8.678
542.649,-45.094,124.908,-1.106,-0.761,-3.472,14.187,-7.294,13.124,-7.116,13.523,-6.272,9.753
542.659,-32.061,135.024,-0.678,-5.170,-3.095,14.898,-6.866,14.329,-6.748,14.835,-6.419,10.874
542.670,-20.065,143.429,3.053,-8.715,-1.987,15.255,-6.351,15.316,-6.418,16.103,-6.435,12.015
542.681,2.931,149.178,3.794,-7.377,-0.549,16.256,-5.112,16.094,-5.450,17.156,-6.211,13.074
542.691,19.302,155.380,2.694,-6.816,-0.026,16.788,-3.948,17.084,-4.441,18.217,-5.747,14.104
542.701,34.387,159.152,2.464,-10.145,0.921,17.254,-2.778,17.874,-3.361,19.163,-5.115,15.087
542.712,53.498,158.628,1.932,-8.622,2.058,17.786,-1.397,18.333,-2.044,19.876,-4.329,15.974
542.723,68.812,156.236,3.540,-4.182,3.455,18.490,0.103,18.932,-0.597,20.396,-3.359,16.802
542.733,80.546,149.666,3.460,-6.163,4.937,18.243,1.410,19.333,0.642,20.710,-2.310,17.515
542.744,95.114,139.122,2.964,-4.735,6.678,18.038,2.983,19.391,2.132,20.785,-1.152,18.091
542.754,105.187,128.440,2.216,-5.290,7.834,18.662,4.434,19.451,3.592,20.702,0.097,18.517
542.765,114.691,117.388,1.640,-6.820,9.097,18.044,5.853,19.210,5.011,20.490,1.387,18.795
542.775,124.160,103.439,-1.135,-7.915,10.199,17.997,7.266,18.774,6.515,20.075,2.713,18.906
542.786,130.694,89.734,-2.542,-7.468,11.004,17.501,8.476,18.183,7.943,19.523,4.054,18.865
542.796,132.242,74.130,-4.175,-11.797,11.691,16.674,9.364,17.282,9.036,18.700,5.298,18.606
542.807,137.616,60.095,-5.901,-11.865,12.589,15.406,10.327,16.176,10.206,17.832,6.474,18.164
542.817,139.291,44.307,-7.991,-10.692,13.588,14.675,11.068,14.959,11.210,16.645,7.581,17.526
542.828,138.850,29.105,-8.809,-9.442,13.716,13.650,11.603,13.648,12.037,15.351,8.585,16.734
542.838,134.573,18.360,-8.857,-10.089,14.212,12.134,11.975,12.466,12.629,14.107,9.464,15.826
542.849,127.073,9.021,-8.139,-9.536,14.393,10.439,12.136,11.202,12.945,12.843,10.206,14.838
542.860,114.681,1.272,-8.375,-11.076,14.382,9.537,12.032,10.013,12.949,11.609,10.757,13.791
542.870,101.635,-6.520,-9.502,-8.923,14.067,8.168,11.732,8.676,12.767,10.328,11.119,12.687
542.881,86.394,-8.178,-10.544,-6.588,13.076,7.513,11.207,7.766,12.386,9.219,11.282,11.583
542.891,66.004,-10.591,-8.242,-5.592,12.240,7.219,10.228,6.835,11.526,8.118,11.192,10.517
542.902,47.109,-8.143,-4.502,-7.927,11.619,6.928,9.392,6.182,10.565,7.312,10.916,9.522
542.912,26.686,-5.066,-3.098,-7.063,10.875,6.271,8.339,5.432,9.343,6.567,10.437,8.590
542.923,6.274,-3.332,-1.389,-5.722,9.991,5.533,7.210,4.866,7.999,5.807,9.799,7.728
542.933,-13.431,-0.771,1.493,-6.309,10.044,4.663,6.016,4.297,6.535,5.165,9.012,6.936
542.944,-29.777,2.240,3.449,-4.838,8.689,4.402,5.063,3.875,5.198,4.608,8.142,6.215
542.956,-50.337,5.843,5.226,-7.965,7.456,3.369,3.887,3.324,3.586,3.938,6.974,5.365
542.968,-63.189,10.140,4.356,-9.422,6.426,1.437,2.803,2.696,2.166,3.337,5.775,4.594
542.980,-70.921,10.094,3.355,-8.037,5.003,0.488,1.820,2.012,0.966,2.666,4.597,3.880
542.992,-74.935,10.840,0.545,-5.111,2.660,0.276,0.799,1.521,-0.106,2.103,3.421,3.216
543.002,-73.824,10.152,-2.774,-4.376,1.728,0.003,0.029,1.271,-0.749,1.662,2.520,2.762
543.012,-75.970,8.850,0.081,-7.294,1.295,-1.222,-0.973,0.835,-1.621,1.220,1.604,2.316
543.023,-77.230,5.702,3.284,-7.733,0.580,-1.571,-1.745,0.299,-2.487,0.711,0.704,1.859
543.033,-77.169,2.286,3.956,-7.208,0.042,-1.950,-2.355,-0.310,-3.232,0.132,-0.135,1.369
543.043,-73.331,-2.269,2.885,-4.152,-0.740,-2.412,-2.747,-0.793,-3.695,-0.459,-0.854,0.877
543.053,-68.341,-5.665,-0.702,-4.790,-1.776,-2.767,-3.117,-1.235,-4.046,-1.034,-1.490,0.378
543.063,-62.566,-10.111,-4.363,-2.410,-2.660,-2.897,-3.592,-1.734,-4.253,-1.615,-2.070,-0.116
543.073,-56.990,-13.748,-2.015,-3.025,-2.421,-3.461,-4.010,-2.120,-4.507,-2.189,-2.598,-0.607
543.083,-51.302,-18.439,-0.783,-3.063,-1.979,-3.982,-4.353,-2.683,-4.792,-2.784,-3.083,-1.108
543.093,-43.144,-21.634,1.050,-2.538,-2.149,-4.492,-4.368,-3.090,-4.814,-3.348,-3.466,-1.609
543.103,-34.790,-20.279,1.878,-8.005,-2.029,-5.465,-4.251,-3.419,-4.784,-3.664,-3.735,-2.079
543.113,-23.186,-21.574,0.789,-7.343,-1.680,-5.700,-3.954,-4.044,-4.495,-4.050,-3.878,-2.554
543.124,-10.831,-25.959,0.764,-2.998,-1.357,-5.689,-3.491,-4.582,-4.038,-4.674,-3.880,-3.053
543.134,0.869,-26.682,-2.526,-2.803,-1.997,-5.935,-3.042,-4.946,-3.556,-5.142,-3.775,-3.536
543.144,17.174,-25.163,-4.699,-0.868,-1.591,-5.903,-2.477,-5.187,-2.733,-5.478,-3.553,-3.974
543.154,28.213,-21.530,-1.388,0.381,-0.530,-5.749,-1.969,-5.227,-2.094,-5.712,-3.241,-4.339
543.164,41.440,-15.160,-0.427,-3.396,0.511,-6.585,-1.213,-5.162,-1.417,-5.713,-2.847,-4.609
543.174,58.441,-7.333,-3.552,-3.346,1.612,-6.276,-0.276,-5.046,-0.389,-5.512,-2.314,-4.784
543.184,70.751,-0.249,-3.041,0.351,2.518,-5.992,0.589,-4.865,0.601,-5.391,-1.673,-4.888
543.196,85.710,12.143,-0.567,3.882,3.984,-5.258,1.758,-4.187,1.753,-4.964,-0.789,-4.832
543.207,96.392,22.706,-0.122,5.033,5.103,-4.050,2.892,-3.419,2.807,-4.481,0.048,-4.630
543.219,109.503,39.816,-0.235,5.948,5.917,-3.238,4.163,-2.164,4.039,-3.472,1.106,-4.134
543.230,118.420,55.794,-1.021,5.590,6.617,-2.539,5.290,-0.897,5.166,-2.375,2.205,-3.434
543.240,124.948,71.878,-3.246,0.382,7.074,-2.719,6.246,0.261,6.174,-1.225,3.186,-2.717
543.250,131.026,85.850,-3.853,-1.891,7.394,-2.272,7.196,1.247,7.278,0.035,4.177,-1.891
543.261,134.051,99.206,-2.724,0.480,8.397,-0.931,8.135,2.433,8.254,1.301,5.188,-0.963
543.271,136.386,110.138,-2.734,1.060,8.111,0.579,8.970,3.654,9.105,2.533,6.164,0.040
543.282,138.907,119.052,-2.224,1.134,9.481,3.003,9.845,4.851,9.999,3.756,7.121,1.105
543.292,142.876,131.762,-2.929,-0.966,10.381,4.505,10.801,6.279,10.941,5.203,8.069,2.244
543.303,146.064,141.646,-4.655,-4.638,11.024,5.298,11.616,7.483,11.825,6.620,8.997,3.427
543.313,146.293,149.059,-5.988,-6.389,11.826,5.933,12.301,8.508,12.640,7.945,9.889,4.609
543.324,143.042,151.629,-5.961,-5.576,12.433,6.939,12.816,9.385,13.246,8.993,10.689,5.727
543.334,137.107,153.365,-6.226,-6.080,12.279,6.656,13.051,10.199,13.565,9.999,11.374,6.800
543.345,127.948,154.044,-6.036,-5.525,12.270,7.574,13.088,10.906,13.693,10.845,11.918,7.792
543.355,114.859,151.578,-5.494,-6.358,12.276,7.347,12.857,11.469,13.505,11.531,12.286,8.690
543.366,102.750,149.637,-5.987,-6.970,11.620,7.387,12.595,11.971,13.266,12.157,12.500,9.502
543.377,85.377,142.708,-5.748,-9.060,11.121,7.737,11.977,12.186,12.645,12.534,12.522,10.185
543.387,66.823,133.050,-7.597,-9.993,10.664,8.032,11.116,12.140,11.811,12.651,12.348,10.723
543.398,49.108,120.163,-10.807,-7.715,9.078,8.325,9.996,11.783,10.828,12.461,11.955,11.057
543.409,28.422,102.117,-12.089,-5.301,7.739,8.071,8.493,11.205,9.555,11.822,11.328,11.185
