R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,20,30,0,30,0,75,300,0,0,0.995
sysTime,GRawX,GPT1X,aPT1R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R,aCFPT11R
256.566,-14.300,-17.064,-2.473,-1.818,1.093,1.600,-5.111,-2.847,-2.455
256.576,-16.131,-16.969,-1.987,-1.965,0.876,1.404,-5.102,-3.041,-2.633
256.587,-16.497,-16.601,-1.716,-2.080,0.715,1.226,-5.108,-3.167,-2.783
256.598,-12.835,-15.895,-2.042,-2.263,0.546,1.041,-5.301,-3.303,-2.939
256.609,-5.022,-11.585,-2.953,-2.353,0.525,0.885,-5.524,-3.304,-3.078
256.619,-4.168,-10.429,-3.197,-2.424,0.464,0.773,-5.620,-3.356,-3.184
256.629,-5.388,-9.242,-2.253,-2.459,0.363,0.665,-5.513,-3.443,-3.279
256.640,-9.783,-7.005,-1.903,-2.452,0.346,0.587,-5.444,-3.434,-3.332
256.650,8.649,-3.560,-2.441,-2.450,0.407,0.540,-5.552,-3.353,-3.359
256.660,-6.609,-5.741,-1.883,-2.513,0.285,0.488,-5.484,-3.453,-3.388
256.670,-12.835,-5.373,-1.564,-2.500,0.258,0.442,-5.374,-3.450,-3.404
256.681,-5.632,-7.036,-2.144,-2.651,0.147,0.377,-5.589,-3.536,-3.444
256.691,26.594,0.623,-1.502,-2.377,0.333,0.355,-5.127,-3.325,-3.440
256.703,14.387,5.468,-0.604,-2.107,0.495,0.409,-4.618,-3.118,-3.336
256.714,9.992,7.553,0.278,-1.872,0.633,0.503,-4.160,-2.924,-3.182
256.726,9.260,10.918,0.631,-1.665,0.833,0.630,-3.914,-2.665,-2.989
256.737,13.776,14.688,0.619,-1.432,1.085,0.799,-3.689,-2.357,-2.757
256.749,18.293,17.440,0.262,-1.188,1.353,1.001,-3.476,-2.042,-2.499
256.760,27.815,21.437,-0.456,-0.903,1.685,1.239,-3.278,-1.679,-2.222
256.772,36.482,26.984,-1.336,-0.563,2.082,1.516,-3.063,-1.270,-1.922
256.783,40.877,33.445,-2.567,-0.194,2.586,1.860,-2.994,-0.780,-1.578
256.795,54.671,40.016,-3.609,0.273,3.167,2.267,-2.797,-0.239,-1.194
256.806,45.638,43.125,-4.405,0.713,3.686,2.717,-2.579,0.218,-0.790
256.818,45.027,44.008,-4.458,1.151,4.146,3.175,-2.258,0.606,-0.386
256.829,46.736,40.599,-3.997,1.496,4.496,3.615,-1.990,0.883,-0.003
256.841,38.435,42.572,-3.496,1.991,4.969,4.054,-1.523,1.286,0.379
256.852,28.425,40.301,-3.101,2.463,5.406,4.509,-1.048,1.652,0.778
256.864,65.414,39.756,-3.199,2.840,5.777,4.906,-0.731,1.952,1.117
256.875,54.427,47.876,-3.546,3.503,6.439,5.367,-0.152,2.530,1.510
256.887,44.417,47.134,-3.568,4.045,6.927,5.862,0.405,2.926,1.929
256.898,61.385,47.714,-3.454,4.572,7.395,6.338,0.944,3.299,2.324
256.909,52.230,47.309,-2.986,5.082,7.847,6.823,1.467,3.654,2.728
256.921,48.445,44.912,-2.431,5.521,8.224,7.282,1.925,3.939,3.108
256.933,36.360,43.062,-1.709,6.008,8.625,7.734,2.486,4.254,3.487
256.944,51.741,40.031,-1.336,6.359,8.932,8.138,2.823,4.483,3.821
256.956,46.370,41.647,-1.331,6.774,9.325,8.534,3.180,4.796,4.146
256.967,29.158,37.511,-1.423,7.138,9.667,8.935,3.480,5.052,4.470
256.979,45.516,37.373,-1.141,7.509,9.983,9.283,3.851,5.283,4.740
256.989,22.199,34.570,-0.705,7.777,10.204,9.587,4.125,5.438,4.982
256.999,27.204,31.334,-1.534,7.910,10.405,9.859,4.027,5.567,5.186
257.009,-0.750,22.664,-1.724,7.869,10.374,10.067,3.868,5.456,5.317
257.019,24.519,20.154,-1.736,7.931,10.442,10.213,3.824,5.450,5.387
257.029,-3.801,13.269,-2.031,7.813,10.371,10.313,3.518,5.300,5.406
257.040,-20.892,5.442,-1.513,7.704,10.198,10.342,3.450,5.057,5.358
257.051,-13.934,-0.908,-2.078,7.465,9.990,10.279,3.045,4.764,5.203
257.062,-33.954,-10.441,-3.221,7.062,9.690,10.134,2.327,4.371,4.955
257.072,-27.972,-16.482,-3.498,6.675,9.330,9.896,1.778,3.918,4.610
257.083,-42.011,-22.462,-2.987,6.309,8.920,9.600,1.409,3.427,4.220
257.093,-35.663,-26.283,-2.793,5.932,8.510,9.256,1.016,2.952,3.796
257.104,-33.710,-30.468,-2.647,5.509,8.042,8.869,0.614,2.429,3.336
257.114,-59.467,-33.979,-2.957,5.033,7.561,8.455,0.087,1.902,2.860
257.125,-24.676,-32.357,-3.179,4.631,7.149,8.020,-0.354,1.449,2.367
257.135,-21.868,-33.948,-2.362,4.217,6.640,7.578,-0.624,0.912,1.881
257.146,-55.683,-34.424,-1.750,3.859,6.219,7.162,-0.884,0.485,1.441
257.156,-26.385,-31.908,-2.553,3.388,5.824,6.739,-1.536,0.091,1.002
257.167,-5.877,-30.896,-3.377,2.962,5.475,6.335,-2.148,-0.270,0.571
257.178,-33.954,-32.593,-3.022,2.550,5.048,5.931,-2.551,-0.702,0.146
257.188,-40.546,-33.871,-2.984,2.124,4.622,5.522,-2.985,-1.122,-0.268
257.199,-31.512,-35.412,-2.984,1.679,4.169,5.097,-3.418,-1.562,-0.696
257.209,-19.305,-37.373,-2.499,1.258,3.673,4.649,-3.677,-2.033,-1.134
257.220,-37.372,-41.118,-2.713,0.779,3.192,4.194,-4.140,-2.479,-1.568
257.230,-49.579,-40.177,-3.365,0.278,2.744,3.722,-4.732,-2.894,-2.021
257.241,-32.733,-40.903,-3.145,-0.195,2.241,3.241,-5.128,-3.361,-2.481
257.251,-30.291,-39.054,-2.563,-0.537,1.841,2.783,-5.318,-3.708,-2.898
257.262,-43.720,-35.600,-2.613,-0.863,1.493,2.355,-5.561,-3.995,-3.278
257.273,-29.803,-37.322,-2.663,-1.333,0.998,1.901,-5.937,-4.425,-3.678
257.284,-37.128,-37.085,-2.445,-1.682,0.598,1.498,-6.143,-4.768,-4.034
257.294,-50.922,-39.318,-2.783,-2.179,0.113,1.081,-6.624,-5.192,-4.399
257.304,-21.380,-36.674,-3.639,-2.595,-0.244,0.661,-7.118,-5.494,-4.771
257.315,-21.624,-33.889,-3.549,-2.881,-0.561,0.277,-7.306,-5.755,-5.109
257.325,-5.022,-25.803,-2.917,-2.936,-0.684,-0.043,-7.176,-5.813,-5.370
257.335,-24.920,-24.365,-3.213,-3.182,-0.895,-0.311,-7.445,-5.957,-5.575
257.346,-9.783,-21.225,-3.195,-3.340,-1.052,-0.555,-7.557,-6.050,-5.758
257.356,12.311,-9.319,-2.338,-3.096,-0.886,-0.708,-7.104,-5.815,-5.840
257.366,6.940,-2.524,-2.036,-2.922,-0.747,-0.761,-6.810,-5.601,-5.815
257.376,13.410,0.401,-2.232,-2.869,-0.693,-0.776,-6.711,-5.477,-5.755
257.387,0.470,3.330,-1.822,-2.704,-0.596,-0.754,-6.359,-5.310,-5.657
257.397,-0.505,1.373,-1.697,-2.698,-0.622,-0.731,-6.244,-5.263,-5.556
257.407,13.898,2.814,-2.204,-2.656,-0.565,-0.713,-6.191,-5.139,-5.466
257.418,14.387,5.310,-2.294,-2.514,-0.445,-0.671,-5.970,-4.960,-5.357
257.428,-9.661,3.584,-2.075,-2.490,-0.468,-0.631,-5.818,-4.921,-5.250
257.438,32.576,10.728,-2.971,-2.305,-0.235,-0.567,-5.704,-4.635,-5.127
257.449,22.932,16.338,-3.920,-2.064,0.076,-0.430,-5.593,-4.290,-4.947
257.459,18.659,17.042,-3.749,-1.860,0.230,-0.278,-5.285,-4.109,-4.758
257.469,22.566,19.992,-3.485,-1.578,0.463,-0.105,-4.899,-3.848,-4.547
257.480,16.950,22.569,-4.100,-1.333,0.750,0.105,-4.742,-3.541,-4.305
257.490,37.459,24.877,-4.534,-1.058,1.041,0.327,-4.512,-3.241,-4.063
257.500,34.773,25.681,-4.269,-0.756,1.306,0.562,-4.152,-2.972,-3.811
257.511,39.778,31.166,-3.592,-0.312,1.685,0.829,-3.594,-2.585,-3.523
257.521,40.877,34.987,-3.451,0.139,2.099,1.150,-3.085,-2.160,-3.179
257.531,33.308,34.703,-4.053,0.416,2.410,1.477,-2.901,-1.851,-2.839
257.542,31.477,35.070,-4.560,0.725,2.760,1.808,-2.709,-1.515,-2.509
257.552,32.820,34.098,-3.731,1.088,3.039,2.124,-2.218,-1.250,-2.194
257.562,26.594,31.593,-3.205,1.357,3.254,2.421,-1.871,-1.039,-1.890
257.574,42.586,32.944,-3.400,1.668,3.587,2.742,-1.651,-0.719,-1.568
257.586,18.659,31.225,-3.393,1.950,3.901,3.083,-1.481,-0.425,-1.234
257.597,15.974,25.297,-3.625,2.046,4.034,3.358,-1.509,-0.316,-0.971
257.609,16.462,21.641,-3.737,2.172,4.161,3.568,-1.434,-0.215,-0.777
257.620,5.719,14.650,-3.571,2.259,4.195,3.724,-1.293,-0.207,-0.639
257.631,18.659,11.444,-3.340,2.301,4.184,3.808,-1.194,-0.237,-0.569
257.642,17.805,10.318,-3.108,2.357,4.190,3.864,-1.085,-0.246,-0.525
257.653,-2.825,5.578,-2.704,2.360,4.138,3.900,-1.014,-0.306,-0.494
257.663,-11.858,4.974,-2.551,2.381,4.123,3.907,-0.962,-0.326,-0.489
257.674,-2.947,2.882,-2.688,2.343,4.085,3.900,-1.038,-0.369,-0.500
257.684,-6.365,3.469,-3.067,2.335,4.092,3.886,-1.119,-0.370,-0.520
257.695,-5.755,3.438,-3.171,2.284,4.062,3.868,-1.254,-0.412,-0.547
257.705,-6.609,0.288,-2.608,2.219,3.949,3.833,-1.258,-0.528,-0.586
257.716,-12.224,-2.084,-2.378,2.073,3.793,3.763,-1.413,-0.679,-0.652
257.726,12.067,-0.955,-2.605,1.989,3.716,3.684,-1.536,-0.749,-0.725
257.737,-7.952,-6.178,-2.572,1.855,3.556,3.601,-1.645,-0.904,-0.805
257.747,-12.835,-9.286,-2.216,1.678,3.323,3.463,-1.728,-1.121,-0.932
257.758,-17.840,-12.571,-2.041,1.480,3.083,3.300,-1.855,-1.339,-1.078
257.768,-36.761,-17.568,-1.915,1.264,2.845,3.117,-2.035,-1.552,-1.240
257.779,-25.653,-19.224,-1.922,0.993,2.557,2.879,-2.277,-1.806,-1.452
257.789,-22.479,-21.654,-2.410,0.613,2.219,2.614,-2.743,-2.111,-1.690
257.800,-26.873,-22.635,-2.841,0.265,1.927,2.339,-3.209,-2.373,-1.943
257.810,-19.305,-23.922,-2.314,-0.049,1.597,2.051,-3.485,-2.669,-2.205
257.821,-32.855,-24.861,-1.823,-0.334,1.290,1.763,-3.706,-2.925,-2.451
257.831,-22.723,-24.615,-2.285,-0.682,0.992,1.469,-4.131,-3.170,-2.700
257.842,-9.539,-24.831,-2.801,-0.993,0.733,1.181,-4.524,-3.384,-2.951
257.852,-17.474,-23.928,-2.612,-1.252,0.456,0.891,-4.724,-3.611,-3.198
257.863,-23.577,-24.659,-2.091,-1.505,0.147,0.606,-4.826,-3.862,-3.432
257.873,-35.663,-27.413,-1.675,-1.801,-0.178,0.319,-5.016,-4.118,-3.657
257.884,-21.136,-26.685,-2.393,-2.170,-0.484,0.005,-5.469,-4.354,-3.909
257.895,-20.037,-22.294,-3.679,-2.459,-0.673,-0.277,-5.929,-4.488,-4.143
257.905,-3.069,-20.305,-4.614,-2.725,-0.867,-0.535,-6.316,-4.646,-4.369
257.916,-14.788,-19.572,-4.407,-2.916,-1.082,-0.773,-6.434,-4.824,-4.575
257.926,-20.403,-19.335,-3.733,-3.125,-1.345,-1.011,-6.498,-5.039,-4.769
257.937,-22.845,-16.009,-3.610,-3.217,-1.447,-1.208,-6.531,-5.086,-4.914
257.947,-9.417,-14.030,-3.699,-3.362,-1.594,-1.390,-6.631,-5.178,-5.044
257.958,-3.191,-11.704,-3.718,-3.448,-1.693,-1.547,-6.647,-5.222,-5.145
257.968,-10.027,-10.597,-4.092,-3.594,-1.814,-1.686,-6.808,-5.289,-5.233
257.979,3.644,-5.689,-4.366,-3.651,-1.850,-1.799,-6.872,-5.279,-5.299
257.989,-1.482,-5.536,-3.893,-3.650,-1.911,-1.873,-6.709,-5.291,-5.323
258.000,-0.017,-5.543,-3.120,-3.663,-2.012,-1.951,-6.498,-5.332,-5.340
258.010,-15.765,-3.234,-3.708,-3.657,-1.982,-1.997,-6.501,-5.243,-5.325
258.021,9.870,0.881,-4.429,-3.664,-1.954,-2.034,-6.552,-5.170,-5.316
258.032,14.265,3.060,-5.115,-3.687,-1.938,-2.048,-6.640,-5.123,-5.295
258.042,-6.487,2.345,-5.109,-3.656,-1.916,-2.033,-6.576,-5.073,-5.249
258.053,-1.726,4.204,-5.152,-3.568,-1.845,-2.014,-6.441,-4.977,-5.201
258.063,24.031,10.815,-5.179,-3.408,-1.684,-1.967,-6.274,-4.793,-5.126
258.074,7.917,8.332,-4.209,-3.370,-1.693,-1.897,-6.123,-4.771,-5.020
258.084,-0.627,7.983,-3.223,-3.216,-1.622,-1.821,-5.768,-4.656,-4.895
258.095,0.959,10.167,-3.093,-3.064,-1.475,-1.729,-5.577,-4.460,-4.749
258.105,0.226,9.082,-3.504,-3.023,-1.424,-1.646,-5.530,-4.363,-4.615
258.116,16.462,9.165,-4.287,-2.959,-1.313,-1.569,-5.551,-4.222,-4.503
258.126,19.880,12.169,-4.607,-2.791,-1.146,-1.478,-5.379,-4.037,-4.389
258.137,5.719,15.786,-4.714,-2.604,-0.965,-1.356,-5.183,-3.842,-4.247
258.148,20.490,18.421,-5.018,-2.409,-0.754,-1.208,-5.029,-3.625,-4.084
258.158,29.768,19.521,-5.237,-2.210,-0.527,-1.036,-4.906,-3.399,-3.905
258.169,16.584,22.039,-4.427,-1.930,-0.283,-0.842,-4.562,-3.153,-3.701
258.179,23.298,25.722,-3.557,-1.594,-0.020,-0.622,-4.074,-2.879,-3.460
258.190,32.087,23.362,-2.655,-1.319,0.149,-0.392,-3.581,-2.688,-3.201
258.200,13.288,21.070,-1.929,-1.073,0.300,-0.180,-3.129,-2.505,-2.950
258.211,9.260,19.898,-1.885,-0.910,0.440,0.012,-2.913,-2.329,-2.715
258.221,14.020,16.819,-2.538,-0.841,0.555,0.184,-2.942,-2.189,-2.512
258.232,17.805,14.614,-3.280,-0.815,0.637,0.318,-3.049,-2.096,-2.362
258.242,12.556,16.830,-3.818,-0.707,0.797,0.450,-3.075,-1.939,-2.230
258.253,14.997,14.613,-4.742,-0.714,0.881,0.572,-3.305,-1.872,-2.121
258.263,38.435,12.426,-4.933,-0.661,0.936,0.664,-3.295,-1.842,-2.051
258.274,22.199,11.638,-4.335,-0.537,0.983,0.741,-3.043,-1.815,-1.993
258.284,12.678,9.673,-3.747,-0.447,0.999,0.810,-2.827,-1.808,-1.932
258.295,1.325,5.566,-3.536,-0.471,0.933,0.844,-2.786,-1.879,-1.902
258.305,7.551,4.791,-3.271,-0.425,0.940,0.859,-2.681,-1.874,-1.890
258.316,-4.534,2.452,-2.802,-0.409,0.925,0.870,-2.616,-1.880,-1.871
258.326,-11.370,0.190,-3.496,-0.538,0.861,0.848,-2.902,-1.938,-1.888
258.337,5.231,1.712,-4.049,-0.566,0.878,0.819,-3.052,-1.927,-1.925
258.347,6.452,-0.438,-4.189,-0.633,0.792,0.778,-3.105,-2.023,-1.977
258.358,13.044,0.093,-3.628,-0.644,0.712,0.722,-2.990,-2.105,-2.037
258.368,0.959,-2.858,-3.200,-0.720,0.579,0.663,-2.962,-2.231,-2.092
258.379,-1.482,-3.775,-2.734,-0.770,0.493,0.593,-2.946,-2.302,-2.151
258.389,-12.591,-6.208,-2.905,-0.991,0.339,0.501,-3.316,-2.435,-2.226
258.400,2.423,-6.461,-3.443,-1.147,0.255,0.403,-3.631,-2.506,-2.315
258.410,-6.975,-8.196,-2.953,-1.230,0.099,0.290,-3.561,-2.645,-2.417
258.421,-20.159,-10.070,-2.248,-1.305,-0.067,0.164,-3.430,-2.782,-2.516
258.431,-22.235,-11.275,-2.154,-1.431,-0.207,0.033,-3.515,-2.884,-2.615
258.442,-24.920,-13.221,-2.374,-1.638,-0.401,-0.117,-3.737,-3.040,-2.733
258.452,-12.957,-13.508,-2.730,-1.895,-0.577,-0.281,-4.156,-3.180,-2.867
258.463,-28.460,-14.827,-2.440,-2.119,-0.787,-0.452,-4.389,-3.350,-3.004
258.473,-0.750,-13.616,-2.710,-2.304,-0.948,-0.629,-4.602,-3.468,-3.145
258.484,-13.934,-13.062,-2.797,-2.421,-1.077,-0.785,-4.669,-3.559,-3.269
258.494,-20.648,-15.051,-1.972,-2.569,-1.309,-0.961,-4.605,-3.743,-3.402
258.505,-21.258,-15.412,-2.379,-2.744,-1.460,-1.128,-4.798,-3.837,-3.518
258.515,-11.370,-15.028,-2.870,-2.969,-1.634,-1.310,-5.106,-3.969,-3.663
258.526,-12.835,-14.257,-2.325,-3.113,-1.799,-1.481,-5.171,-4.082,-3.787
258.536,-15.520,-12.139,-2.470,-3.209,-1.893,-1.627,-5.234,-4.122,-3.885
258.547,-3.801,-12.250,-2.473,-3.333,-2.040,-1.771,-5.271,-4.218,-3.981
258.557,-16.253,-13.907,-1.797,-3.447,-2.238,-1.923,-5.161,-4.354,-4.076
258.568,-6.609,-12.314,-2.501,-3.599,-2.332,-2.068,-5.396,-4.386,-4.163
258.579,3.888,-11.398,-2.238,-3.696,-2.465,-2.209,-5.376,-4.463,-4.252
258.589,-12.713,-11.544,-1.832,-3.780,-2.624,-2.340,-5.256,-4.556,-4.321
258.599,-12.102,-9.756,-2.483,-3.900,-2.689,-2.452,-5.451,-4.556,-4.371
258.610,-3.801,-7.778,-2.955,-4.039,-2.758,-2.555,-5.711,-4.579,-4.432
258.620,0.348,-6.608,-2.306,-4.127,-2.843,-2.643,-5.759,-4.605,-4.461
258.631,-10.271,-6.143,-2.616,-4.242,-2.908,-2.713,-5.939,-4.615,-4.480
258.641,-12.347,-6.147,-2.621,-4.279,-2.952,-2.773,-5.919,-4.605,-4.487
258.652,-9.539,-4.057,-2.143,-4.256,-2.962,-2.827,-5.778,-4.559,-4.485
258.662,16.706,-1.786,-3.080,-4.347,-2.962,-2.869,-6.025,-4.508,-4.478
258.673,1.325,0.286,-2.825,-4.310,-2.937,-2.881,-5.926,-4.442,-4.448
258.683,-6.243,1.512,-2.273,-4.249,-2.889,-2.867,-5.794,-4.342,-4.381
258.694,-0.261,2.078,-2.748,-4.231,-2.851,-2.850,-5.778,-4.258,-4.317
258.704,16.218,6.106,-2.968,-4.065,-2.712,-2.807,-5.522,-4.081,-4.234
258.715,11.457,10.009,-2.421,-3.852,-2.552,-2.725,-5.163,-3.882,-4.108
258.725,34.895,12.018,-2.534,-3.712,-2.398,-2.619,-5.026,-3.688,-3.959
258.736,9.626,12.006,-2.794,-3.584,-2.239,-2.491,-4.944,-3.499,-3.795
258.746,9.992,13.133,-2.750,-3.415,-2.067,-2.356,-4.761,-3.301,-3.628
258.757,0.470,15.024,-2.641,-3.192,-1.857,-2.203,-4.494,-3.067,-3.445
258.767,18.049,19.784,-2.742,-2.931,-1.608,-2.033,-4.195,-2.800,-3.249
258.778,46.004,20.479,-2.536,-2.686,-1.410,-1.844,-3.842,-2.586,-3.037
258.788,8.771,21.868,-2.263,-2.393,-1.169,-1.628,-3.432,-2.330,-2.798
258.799,41.975,21.455,-2.513,-2.206,-0.977,-1.419,-3.256,-2.124,-2.568
258.809,12.067,26.533,-3.695,-1.938,-0.617,-1.175,-3.208,-1.772,-2.322
258.820,39.778,26.856,-4.280,-1.737,-0.379,-0.932,-3.121,-1.561,-2.098
258.830,32.332,25.767,-3.905,-1.498,-0.154,-0.687,-2.881,-1.365,-1.873
258.841,22.688,25.925,-3.336,-1.177,0.126,-0.438,-2.505,-1.109,-1.641
258.851,20.735,25.486,-3.245,-0.941,0.354,-0.197,-2.283,-0.906,-1.415
258.861,27.571,26.579,-2.947,-0.670,0.575,0.036,-1.935,-0.709,-1.198
258.872,9.137,23.329,-2.407,-0.410,0.759,0.278,-1.540,-0.544,-0.968
258.882,26.472,24.579,-2.726,-0.182,0.991,0.496,-1.349,-0.323,-0.757
258.892,21.345,23.847,-3.448,-0.011,1.203,0.717,-1.308,-0.136,-0.556
258.903,45.516,25.794,-3.703,0.212,1.449,0.930,-1.175,0.072,-0.373
258.913,32.942,28.660,-3.139,0.567,1.768,1.179,-0.787,0.359,-0.152
258.923,12.556,24.980,-2.959,0.704,1.889,1.414,-0.657,0.449,0.056
258.935,24.153,25.663,-2.833,0.987,2.162,1.667,-0.408,0.679,0.272
258.946,17.805,28.142,-2.767,1.350,2.500,1.940,-0.048,0.972,0.507
258.958,33.919,30.101,-2.802,1.710,2.841,2.234,0.289,1.264,0.761
258.969,54.915,34.507,-2.911,2.123,3.241,2.549,0.660,1.611,1.029
258.981,36.482,35.477,-2.947,2.525,3.623,2.901,1.028,1.932,1.330
258.992,53.817,38.566,-2.905,2.954,4.030,3.262,1.420,2.275,1.635
259.004,36.726,38.791,-2.852,3.362,4.415,3.648,1.788,2.590,1.961
259.014,45.149,41.674,-2.729,3.821,4.850,4.013,2.228,2.967,2.276
259.025,43.074,37.770,-2.355,4.122,5.103,4.396,2.535,3.149,2.596
259.036,24.275,31.468,-2.101,4.280,5.231,4.693,2.687,3.223,2.844
259.046,34.407,31.428,-1.863,4.576,5.494,4.962,2.981,3.435,3.065
259.056,5.841,27.087,-1.873,4.756,5.666,5.218,3.102,3.555,3.271
259.066,15.852,23.913,-1.966,4.859,5.770,5.418,3.130,3.606,3.419
259.077,37.581,27.427,-2.190,5.153,6.084,5.627,3.304,3.862,3.573
259.087,40.999,30.455,-2.484,5.437,6.394,5.863,3.448,4.109,3.748
259.097,42.342,31.145,-2.297,5.721,6.648,6.111,3.711,4.296,3.933
259.107,44.173,34.015,-1.463,6.126,6.986,6.385,4.178,4.573,4.149
259.118,29.036,34.468,-0.800,6.483,7.288,6.687,4.575,4.821,4.402
259.128,48.079,38.744,-0.795,6.883,7.701,7.005,4.869,5.182,4.671
259.139,67.855,41.757,-1.622,7.226,8.099,7.344,5.009,5.516,4.952
259.149,64.193,46.233,-1.609,7.715,8.589,7.727,5.402,5.933,5.268
259.159,44.661,41.339,-1.019,7.992,8.800,8.096,5.727,6.073,5.572
259.169,23.298,37.583,-0.824,8.251,9.022,8.429,5.972,6.230,5.842
259.180,21.589,29.976,-1.449,8.257,9.069,8.690,5.800,6.205,6.034
259.190,21.345,22.168,-1.734,8.271,9.098,8.873,5.659,6.137,6.117
259.201,26.472,18.187,-2.067,8.274,9.119,8.979,5.505,6.057,6.119
259.211,-15.643,8.922,-2.310,8.140,9.000,9.027,5.218,5.837,6.061
259.222,-14.910,1.910,-2.188,7.952,8.791,8.978,4.958,5.531,5.907
259.232,-34.564,-7.072,-1.663,7.703,8.489,8.855,4.718,5.146,5.692
259.243,-34.808,-16.429,-1.200,7.298,8.054,8.630,4.287,4.647,5.387
259.253,-41.278,-20.336,-1.048,6.940,7.693,8.350,3.859,4.233,5.038
259.264,-49.213,-26.798,-1.270,6.475,7.243,8.020,3.295,3.738,4.647
259.274,-30.291,-29.493,-1.709,6.000,6.799,7.632,2.692,3.251,4.200
259.285,-27.362,-29.553,-2.433,5.538,6.384,7.225,2.070,2.797,3.734
259.295,-40.424,-29.368,-3.087,5.123,6.019,6.833,1.487,2.384,3.278
259.306,-27.240,-30.178,-3.329,4.678,5.608,6.427,0.915,1.927,2.809
259.316,-17.352,-30.335,-3.101,4.257,5.184,6.012,0.454,1.466,2.341
259.327,-35.907,-31.697,-2.314,3.894,4.762,5.610,0.186,1.024,1.903
259.337,-29.071,-33.793,-1.349,3.520,4.301,5.194,-0.014,0.568,1.477
259.347,-24.432,-34.511,-0.807,3.132,3.858,4.770,-0.281,0.150,1.061
259.358,-45.551,-35.355,-1.036,2.675,3.418,4.347,-0.761,-0.256,0.654
259.369,-57.514,-38.173,-1.139,2.195,2.940,3.903,-1.229,-0.699,0.230
259.379,-30.658,-38.145,-1.782,1.678,2.477,3.439,-1.842,-1.126,-0.214
259.390,-24.310,-36.923,-2.248,1.185,2.031,2.977,-2.414,-1.538,-0.657
259.400,-36.517,-36.479,-2.889,0.689,1.614,2.537,-3.055,-1.922,-1.078
259.411,-38.104,-36.796,-3.659,0.160,1.183,2.095,-3.771,-2.328,-1.509
259.421,-33.099,-37.474,-4.075,-0.352,0.711,1.640,-4.351,-2.776,-1.954
259.432,-23.089,-36.376,-3.707,-0.734,0.286,1.191,-4.606,-3.171,-2.387
259.442,-36.883,-34.805,-3.289,-1.067,-0.114,0.761,-4.751,-3.527,-2.784
259.453,-26.019,-35.452,-2.633,-1.439,-0.569,0.319,-4.889,-3.920,-3.176
259.464,-29.437,-32.662,-2.052,-1.665,-0.866,-0.056,-4.913,-4.154,-3.497
259.474,-29.437,-30.552,-1.839,-1.947,-1.168,-0.409,-5.096,-4.385,-3.788
259.485,-27.118,-28.597,-1.338,-2.240,-1.494,-0.779,-5.242,-4.619,-4.074
259.495,-38.226,-30.858,-1.462,-2.655,-1.895,-1.107,-5.616,-4.937,-4.326
259.507,-17.230,-26.060,-1.287,-2.914,-2.127,-1.456,-5.847,-5.067,-4.581
259.518,1.203,-20.965,-0.857,-3.036,-2.273,-1.731,-5.839,-5.122,-4.770
259.529,9.748,-13.524,-0.584,-3.000,-2.252,-1.929,-5.689,-5.006,-4.876
259.540,11.579,-5.973,-0.396,-2.886,-2.160,-2.044,-5.450,-4.819,-4.894
259.551,28.791,3.642,0.091,-2.584,-1.896,-2.054,-4.988,-4.459,-4.803
259.562,35.994,15.036,0.949,-2.069,-1.445,-1.935,-4.257,-3.910,-4.577
259.573,49.666,26.734,1.951,-1.374,-0.845,-1.683,-3.281,-3.208,-4.209
259.584,76.889,41.366,2.527,-0.523,-0.069,-1.296,-2.202,-2.332,-3.704
259.595,91.049,55.218,2.747,0.392,0.827,-0.751,-1.181,-1.342,-3.044
259.606,120.591,70.474,2.516,1.378,1.866,-0.067,-0.254,-0.226,-2.257
259.617,125.840,84.166,2.501,2.530,3.064,0.781,0.835,1.030,-1.317
259.628,114.121,93.147,2.645,3.699,4.251,1.757,1.985,2.261,-0.264
259.639,124.864,99.004,2.885,4.897,5.450,2.812,3.190,3.489,0.854
259.650,125.962,105.173,3.108,6.151,6.697,3.917,4.453,4.751,2.009
259.661,128.648,110.216,3.275,7.444,7.978,5.079,5.749,6.031,3.207
259.672,118.516,112.135,3.308,8.677,9.207,6.274,6.953,7.242,4.422
259.684,116.441,114.351,3.314,9.991,10.517,7.513,8.222,8.519,5.664
259.695,111.802,116.477,3.377,11.278,11.786,8.745,9.476,9.738,6.883
259.706,115.830,117.375,3.607,12.540,13.018,9.980,10.716,10.908,8.092
259.716,118.638,118.158,3.761,13.664,14.145,11.133,11.739,11.959,9.205
259.728,109.482,119.949,3.690,14.934,15.450,12.416,12.798,13.148,10.414
259.739,108.506,117.790,3.791,16.146,16.669,13.722,13.847,14.235,11.629
259.751,96.054,113.576,3.866,17.214,17.752,14.952,14.719,15.174,12.752
259.762,83.358,107.256,3.562,18.066,18.646,16.012,15.346,15.943,13.714
259.772,77.743,99.379,3.215,18.793,19.406,16.970,15.857,16.563,14.557
259.782,60.775,86.700,3.555,19.331,19.897,17.811,16.337,16.912,15.275
