R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.000100,0.003000,20,50,5,50,5,50,175,0,0,0.995
sysTime,GRawX,GPT1X,ARawX,ARawY,ARawZ,APT1X,APT1Y,APT1Z,aRawR,aPT1R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R,aCFPT11R
76.858,-41.073,-29.740,6.155,-4.964,7.527,-0.421,-0.512,10.153,-27.059,-2.889,19.007,19.281,20.688,9.818,10.291,12.258
76.868,-45.956,-32.304,10.826,-4.964,9.144,-0.332,-0.565,10.112,-19.316,-3.198,18.428,18.729,20.220,9.150,9.685,11.717
76.879,-35.213,-35.134,3.791,-3.412,11.184,-0.145,-0.664,10.077,-16.124,-3.775,17.773,18.097,19.709,8.411,8.999,11.131
76.889,-32.283,-33.287,-5.764,9.455,13.045,-0.242,-0.471,10.130,33.561,-2.665,17.408,17.704,19.219,8.036,8.557,10.573
76.899,-37.288,-33.741,-2.832,6.423,12.736,-0.271,-0.296,10.201,26.225,-1.664,16.928,17.186,18.738,7.578,8.011,10.044
76.909,-18.367,-33.366,-8.006,-7.680,9.783,-0.420,-0.362,10.212,-31.295,-2.033,16.394,16.657,18.254,7.019,7.465,9.523
76.920,-23.982,-32.678,-0.619,-4.404,7.570,-0.438,-0.451,10.149,-30.118,-2.544,15.888,16.199,17.773,6.427,6.983,8.999
76.930,-27.523,-34.554,7.219,3.758,8.253,-0.482,-0.504,10.107,18.928,-2.854,15.338,15.660,17.291,5.839,6.420,8.474
76.940,-47.176,-36.456,-1.992,1.365,8.943,-0.461,-0.430,10.076,8.481,-2.446,14.848,15.131,16.804,5.390,5.878,7.955
76.950,-50.472,-38.502,-3.098,1.322,12.119,-0.468,-0.374,10.066,6.038,-2.132,14.294,14.554,16.298,4.860,5.296,7.425
76.960,-45.712,-40.683,3.526,-0.394,12.621,-0.485,-0.313,10.100,-1.726,-1.776,13.698,13.945,15.769,4.286,4.692,6.881
76.970,-46.688,-40.212,3.633,-5.100,8.296,-0.382,-0.378,10.059,-29.402,-2.151,13.194,13.468,15.247,3.755,4.223,6.349
76.981,-17.268,-39.221,-0.583,-0.545,10.552,-0.262,-0.455,10.061,-2.956,-2.591,12.676,12.975,14.718,3.210,3.736,5.807
76.991,-34.359,-37.177,-6.216,6.438,11.651,-0.389,-0.320,10.079,26.002,-1.821,12.316,12.595,14.225,2.889,3.368,5.308
77.001,-27.645,-33.072,-5.024,4.792,9.072,-0.469,-0.183,10.125,24.816,-1.034,12.098,12.316,13.773,2.774,3.114,4.866
77.011,-34.725,-30.837,0.429,-5.862,10.559,-0.451,-0.293,10.134,-29.032,-1.658,11.714,11.964,13.350,2.378,2.792,4.459
77.021,-16.536,-29.563,2.397,-7.630,10.459,-0.487,-0.353,10.143,-35.432,-1.997,11.349,11.606,12.946,2.031,2.461,4.067
77.031,-14.949,-28.301,8.620,2.105,8.691,-0.340,-0.450,10.135,9.764,-2.544,10.974,11.259,12.548,1.639,2.133,3.675
77.041,-18.367,-26.877,-7.603,4.440,12.327,-0.458,-0.311,10.197,17.054,-1.750,10.673,10.917,12.169,1.419,1.820,3.312
77.051,-30.941,-27.340,-13.078,5.022,11.149,-0.514,-0.207,10.216,16.300,-1.160,10.335,10.550,11.799,1.156,1.489,2.966
77.062,-18.123,-25.518,-3.702,3.398,8.828,-0.675,-0.084,10.212,19.557,-0.471,10.055,10.228,11.439,0.976,1.216,2.642
77.072,-27.034,-24.630,4.639,-10.755,7.254,-0.563,-0.272,10.132,-51.343,-1.539,9.747,9.974,11.111,0.642,1.011,2.352
77.082,-5.915,-22.366,3.015,-5.266,8.842,-0.446,-0.465,10.077,-29.423,-2.642,9.418,9.729,10.776,0.239,0.798,2.041
77.092,-26.424,-20.594,5.703,11.942,12.952,-0.326,-0.234,10.123,40.178,-1.329,9.226,9.492,10.470,0.142,0.598,1.760
77.103,-44.369,-22.773,-2.502,2.867,12.363,-0.195,-0.067,10.161,12.812,-0.382,8.873,9.127,10.171,-0.137,0.290,1.509
77.114,-35.824,-25.500,-6.087,-2.758,11.896,-0.347,-0.084,10.193,-11.669,-0.474,8.462,8.734,9.816,-0.490,-0.021,1.222
77.125,-27.523,-25.995,-4.571,-4.475,11.896,-0.459,-0.190,10.237,-19.361,-1.066,8.102,8.390,9.441,-0.796,-0.290,0.909
77.136,-54.013,-35.264,1.126,-2.866,11.479,-0.423,-0.289,10.269,-13.962,-1.612,7.397,7.713,8.993,-1.464,-0.895,0.519
77.146,-50.595,-38.615,3.928,-0.279,10.581,-0.305,-0.285,10.292,-1.420,-1.588,6.861,7.164,8.542,-1.923,-1.386,0.114
77.158,-58.896,-43.077,6.335,-1.752,10.761,-0.064,-0.239,10.299,-7.993,-1.331,6.195,6.473,7.956,-2.468,-1.992,-0.401
77.168,-53.036,-43.975,2.642,7.128,10.071,0.042,-0.266,10.308,34.412,-1.480,5.689,5.965,7.448,-2.908,-2.436,-0.859
77.178,-82.334,-50.389,-8.487,2.500,11.386,-0.153,-0.178,10.306,9.992,-0.990,4.975,5.235,6.909,-3.521,-3.087,-1.331
77.189,-45.467,-52.232,-9.026,-8.341,9.855,-0.334,-0.275,10.288,-31.986,-1.533,4.235,4.516,6.309,-4.204,-3.718,-1.859
77.199,-75.498,-58.204,2.239,-4.950,7.578,-0.501,-0.346,10.267,-32.080,-1.933,3.416,3.728,5.685,-4.980,-4.426,-2.416
77.209,-81.113,-62.314,10.330,6.502,10.732,-0.304,-0.221,10.264,23.595,-1.237,2.678,2.961,5.017,-5.592,-5.107,-3.014
77.219,-95.274,-69.040,-2.480,1.660,12.722,-0.137,-0.121,10.234,7.302,-0.682,1.801,2.065,4.313,-6.343,-5.901,-3.633
77.229,-77.695,-74.071,-8.149,-2.837,10.595,-0.293,-0.122,10.244,-11.990,-0.684,0.807,1.063,3.533,-7.216,-6.791,-4.320
77.240,-97.471,-79.248,3.195,0.797,7.721,-0.409,-0.134,10.237,5.457,-0.753,-0.128,0.117,2.710,-8.024,-7.623,-5.049
77.250,-96.739,-83.633,1.471,0.596,8.627,-0.362,-0.105,10.179,3.903,-0.593,-1.087,-0.863,1.855,-8.831,-8.480,-5.800
77.260,-92.100,-86.777,-5.929,-0.394,11.141,-0.349,-0.077,10.136,-1.792,-0.440,-2.071,-1.860,0.969,-9.669,-9.346,-6.576
77.270,-117.125,-91.665,3.468,2.041,11.687,-0.291,-0.020,10.142,9.508,-0.118,-3.085,-2.888,0.053,-10.526,-10.235,-7.374
77.280,-108.214,-95.635,4.963,-2.011,8.648,-0.222,-0.035,10.124,-11.410,-0.200,-4.202,-3.997,-0.923,-11.507,-11.193,-8.223
77.291,-103.453,-99.338,-4.190,-4.950,7.578,-0.162,-0.054,10.093,-29.768,-0.309,-5.341,-5.111,-1.924,-12.523,-12.152,-9.091
77.301,-104.918,-101.878,-2.006,7.329,9.625,-0.217,0.100,10.069,36.719,0.572,-6.386,-6.209,-2.951,-13.339,-13.090,-9.981
77.311,-97.715,-100.353,4.840,6.955,11.400,-0.244,0.237,10.049,29.332,1.352,-7.290,-7.159,-3.965,-14.008,-13.862,-10.840
77.321,-128.234,-103.169,-2.926,-2.155,11.630,-0.208,0.356,10.032,-10.192,2.034,-8.337,-8.235,-4.981,-14.825,-14.743,-11.682
77.332,-75.742,-99.177,-9.033,-4.411,11.199,-0.403,0.243,10.074,-17.052,1.384,-9.248,-9.123,-5.985,-15.576,-15.436,-12.512
77.342,-90.391,-96.308,5.746,-2.147,6.852,-0.312,0.152,10.027,-13.512,0.871,-10.103,-9.945,-6.936,-16.286,-16.066,-13.290
77.352,-62.558,-92.085,7.132,-4.404,8.813,-0.275,0.071,9.991,-21.237,0.407,-10.962,-10.746,-7.863,-17.031,-16.673,-14.042
77.362,-49.252,-86.244,3.439,0.359,11.831,-0.142,0.017,10.021,1.673,0.100,-11.622,-11.400,-8.744,-17.509,-17.139,-14.751
77.373,-68.295,-80.834,-3.278,8.442,8.167,-0.200,0.186,10.001,43.833,1.069,-12.090,-11.928,-9.526,-17.704,-17.472,-15.352
77.383,-51.327,-74.489,-5.749,4.800,9.352,-0.213,0.326,9.979,23.627,1.874,-12.532,-12.434,-10.253,-17.857,-17.771,-15.883
77.393,-51.327,-68.844,1.219,0.510,12.715,-0.218,0.329,10.018,2.290,1.883,-12.990,-12.878,-10.907,-18.128,-18.003,-16.334
77.403,-47.054,-61.185,-0.325,-2.679,9.733,-0.259,0.255,10.011,-15.391,1.464,-13.343,-13.179,-11.485,-18.342,-18.093,-16.708
77.414,-6.770,-51.096,-9.493,-6.537,8.979,-0.326,0.278,10.039,-26.594,1.590,-13.582,-13.428,-11.996,-18.360,-18.133,-17.015
77.424,-13.240,-42.035,-1.934,-2.852,8.914,-0.462,0.149,10.009,-17.370,0.855,-13.731,-13.534,-12.394,-18.371,-18.041,-17.217
77.434,-25.691,-34.068,9.195,-6.171,8.670,-0.297,-0.000,9.997,-26.040,-0.002,-13.724,-13.467,-12.683,-18.252,-17.784,-17.316
77.444,-15.437,-29.663,-0.203,-5.294,10.315,-0.203,-0.159,9.953,-27.180,-0.920,-13.861,-13.553,-12.934,-18.278,-17.695,-17.388
77.455,8.732,-23.206,1.039,5.935,10.761,-0.201,-0.099,9.955,28.781,-0.573,-13.841,-13.551,-13.140,-18.064,-17.523,-17.420
77.465,22.771,-12.009,1.499,5.554,9.826,-0.183,0.047,9.960,29.209,0.272,-13.471,-13.258,-13.234,-17.416,-17.055,-17.332
77.475,30.462,-1.427,-2.710,2.084,13.089,-0.157,0.107,9.962,8.866,0.617,-13.037,-12.842,-13.209,-16.786,-16.466,-17.123
77.485,37.786,7.074,-0.476,7.192,11.091,-0.210,0.238,9.990,32.955,1.369,-12.614,-12.433,-13.090,-16.176,-15.886,-16.821
77.496,23.870,13.872,-5.484,2.098,9.906,-0.326,0.276,10.010,10.505,1.582,-12.128,-11.950,-12.878,-15.517,-15.231,-16.421
77.506,62.567,23.775,-9.277,-5.431,9.316,-0.446,0.383,10.014,-22.456,2.193,-11.512,-11.363,-12.592,-14.692,-14.473,-15.947
77.516,41.937,27.673,6.421,-8.973,6.212,-0.338,0.152,9.920,-45.146,0.879,-11.086,-10.863,-12.238,-14.211,-13.818,-15.420
77.526,45.599,30.676,7.887,-5.661,8.936,-0.286,-0.022,9.871,-25.420,-0.129,-10.712,-10.392,-11.868,-13.828,-13.212,-14.896
77.538,54.388,34.542,5.214,-4.159,10.164,-0.093,-0.144,9.896,-20.017,-0.836,-10.193,-9.807,-11.407,-13.231,-12.468,-14.250
77.549,62.445,40.551,6.622,-1.177,10.682,0.062,-0.186,9.903,-5.356,-1.079,-9.572,-9.168,-10.917,-12.483,-11.686,-13.589
77.560,42.791,43.041,8.447,0.338,10.114,0.235,-0.169,9.927,1.470,-0.978,-8.938,-8.546,-10.374,-11.692,-10.928,-12.885
77.571,77.094,48.250,6.859,-1.932,8.533,0.349,-0.193,9.908,-10.013,-1.116,-8.274,-7.873,-9.808,-10.906,-10.128,-12.163
77.582,84.418,59.375,-0.009,-3.225,9.510,0.298,-0.243,9.882,-18.744,-1.410,-7.296,-6.859,-9.132,-9.859,-9.005,-11.348
77.593,91.743,65.623,-6.274,-0.897,11.501,0.107,-0.232,9.969,-3.921,-1.337,-6.379,-5.947,-8.391,-8.835,-8.000,-10.482
77.604,74.774,65.147,-6.942,4.915,9.870,-0.113,-0.098,9.985,22.172,-0.563,-5.585,-5.216,-7.622,-7.863,-7.183,-9.596
77.615,78.070,69.069,-5.167,8.744,8.849,-0.292,0.130,9.978,40.494,0.751,-4.625,-4.335,-6.827,-6.705,-6.211,-8.679
77.626,58.295,71.101,-4.736,9.147,9.244,-0.434,0.358,9.968,41.386,2.055,-3.698,-3.462,-5.989,-5.606,-5.241,-7.712
77.637,60.492,68.837,-5.850,5.216,9.913,-0.561,0.472,9.950,24.392,2.715,-2.928,-2.742,-5.147,-4.671,-4.420,-6.740
77.648,81.244,74.152,-8.652,-0.552,11.026,-0.747,0.411,9.954,-2.259,2.363,-1.954,-1.755,-4.296,-3.626,-3.343,-5.768
77.659,80.268,73.782,-8.271,-4.691,11.335,-0.786,0.119,10.005,-18.494,0.684,-1.227,-0.947,-3.447,-2.951,-2.475,-4.831
77.670,81.733,76.602,1.514,-7.033,7.915,-0.702,-0.094,9.996,-41.133,-0.542,-0.377,0.003,-2.596,-2.200,-1.494,-3.921
77.681,64.520,71.833,-0.670,-5.855,7.491,-0.572,-0.342,9.905,-37.918,-1.978,0.209,0.699,-1.768,-1.750,-0.793,-3.059
77.692,75.629,71.379,7.111,1.135,6.514,-0.356,-0.290,9.824,6.719,-1.693,0.944,1.409,-1.002,-0.982,-0.093,-2.277
77.703,33.391,61.274,4.955,2.867,7.326,-0.206,-0.196,9.801,17.969,-1.150,1.445,1.861,-0.284,-0.416,0.351,-1.543
77.714,36.321,58.808,-0.619,2.565,10.035,-0.205,-0.118,9.828,14.321,-0.690,2.045,2.416,0.361,0.243,0.901,-0.881
77.724,27.166,49.183,-6.432,-2.844,11.515,-0.344,-0.170,9.886,-12.177,-0.987,2.319,2.688,0.930,0.518,1.165,-0.302
77.736,22.893,41.231,-6.152,-3.620,10.358,-0.488,-0.250,9.903,-16.735,-1.447,2.564,2.942,1.408,0.737,1.402,0.173
77.746,21.672,39.532,-0.009,-1.501,10.128,-0.477,-0.293,9.939,-8.435,-1.689,2.941,3.336,1.829,1.069,1.770,0.582
77.757,18.254,33.503,6.076,-0.876,8.634,-0.296,-0.306,9.923,-4.746,-1.768,3.083,3.486,2.186,1.176,1.892,0.923
77.768,-2.009,24.938,6.795,-5.366,8.195,-0.107,-0.392,9.893,-26.765,-2.271,3.075,3.528,2.469,1.076,1.906,1.186
77.780,-6.892,19.263,3.648,-10.087,6.176,0.016,-0.592,9.860,-54.608,-3.440,3.055,3.608,2.675,0.885,1.946,1.359
77.790,-6.526,14.082,2.412,-9.914,6.579,0.079,-0.813,9.789,-54.776,-4.755,2.946,3.613,2.801,0.575,1.893,1.433
77.801,1.408,9.164,1.636,-8.585,8.433,0.102,-0.995,9.746,-45.007,-5.832,2.772,3.511,2.851,0.246,1.721,1.416
77.812,-5.183,2.033,3.439,-5.884,8.310,0.207,-1.051,9.729,-33.208,-6.171,2.511,3.284,2.825,-0.119,1.419,1.315
77.823,-7.869,-2.568,5.451,-2.385,7.240,0.326,-1.026,9.715,-14.750,-6.031,2.278,3.053,2.735,-0.411,1.114,1.150
77.834,-21.541,-9.866,10.624,-0.445,6.931,0.530,-0.935,9.675,-2.010,-5.518,1.991,2.712,2.590,-0.667,0.711,0.941
77.845,-30.941,-15.214,9.216,-4.741,6.967,0.699,-0.938,9.626,-22.324,-5.556,1.686,2.392,2.389,-0.988,0.342,0.686
77.856,-28.987,-19.369,2.318,-8.556,6.234,0.710,-1.044,9.573,-52.166,-6.212,1.273,2.045,2.130,-1.530,-0.056,0.371
77.867,-24.471,-21.278,-0.382,-7.033,7.843,0.631,-1.153,9.564,-41.870,-6.866,0.854,1.723,1.834,-2.125,-0.436,0.010
77.878,-17.268,-21.788,1.736,-4.375,8.749,0.586,-1.185,9.590,-26.141,-7.036,0.489,1.382,1.512,-2.561,-0.834,-0.374
77.889,-29.598,-23.899,6.349,-0.955,7.419,0.692,-1.061,9.605,-5.588,-6.290,0.163,0.988,1.187,-2.818,-1.271,-0.749
77.900,-30.208,-26.392,5.796,-2.686,6.040,0.753,-1.017,9.581,-17.802,-6.043,-0.253,0.567,0.843,-3.243,-1.726,-1.133
77.911,-27.767,-28.009,3.784,-4.023,7.218,0.759,-1.017,9.560,-26.284,-6.058,-0.685,0.162,0.481,-3.724,-2.157,-1.530
77.922,-38.875,-30.870,-1.079,-7.270,8.698,0.664,-1.082,9.573,-39.694,-6.441,-1.167,-0.280,0.099,-4.267,-2.623,-1.943
77.933,-33.504,-33.575,-1.992,-6.085,7.233,0.520,-1.154,9.547,-39.065,-6.887,-1.670,-0.741,-0.318,-4.834,-3.109,-2.395
77.944,-52.182,-35.582,2.577,-2.212,7.146,0.481,-1.137,9.499,-16.244,-6.823,-2.146,-1.212,-0.752,-5.319,-3.600,-2.857
77.955,-50.839,-39.049,3.906,-3.347,7.319,0.503,-1.115,9.458,-21.985,-6.722,-2.699,-1.771,-1.214,-5.852,-4.166,-3.336
77.966,-38.753,-40.127,-2.150,-7.910,6.988,0.416,-1.197,9.432,-47.274,-7.229,-3.349,-2.360,-1.711,-6.573,-4.760,-3.848
77.977,-57.919,-47.634,-4.758,-6.315,7.132,0.265,-1.247,9.410,-36.391,-7.552,-4.111,-3.083,-2.254,-7.377,-5.490,-4.409
77.988,-70.737,-52.812,0.558,-1.415,8.361,0.203,-1.189,9.376,-9.589,-7.232,-4.761,-3.751,-2.845,-7.976,-6.155,-5.012
77.999,-61.825,-54.482,3.547,-2.571,7.980,0.225,-1.143,9.333,-16.416,-6.988,-5.422,-4.439,-3.470,-8.559,-6.822,-5.629
78.010,-59.384,-55.857,-1.101,-8.370,6.888,0.187,-1.228,9.314,-50.217,-7.513,-6.183,-5.140,-4.112,-9.359,-7.496,-6.258
78.021,-51.327,-55.484,-8.085,-11.186,6.708,-0.001,-1.369,9.308,-46.821,-8.373,-6.844,-5.776,-4.762,-10.013,-8.108,-6.898
78.032,-23.006,-47.474,-7.768,-6.746,8.777,-0.217,-1.453,9.321,-29.936,-8.864,-7.216,-6.154,-5.376,-10.338,-8.468,-7.505
78.043,-16.658,-37.655,-1.632,-2.456,8.914,-0.295,-1.433,9.354,-15.175,-8.709,-7.452,-6.403,-5.879,-10.511,-8.694,-7.994
78.054,-7.747,-27.288,0.932,-4.152,7.685,-0.302,-1.429,9.401,-28.221,-8.646,-7.549,-6.470,-6.252,-10.602,-8.732,-8.342
78.065,11.662,-19.709,-3.048,-13.335,8.454,-0.299,-1.626,9.416,-56.049,-9.801,-7.707,-6.602,-6.551,-10.759,-8.844,-8.623
78.076,-11.653,-16.693,-7.812,-6.049,10.416,-0.390,-1.720,9.494,-24.933,-10.265,-7.771,-6.678,-6.780,-10.777,-8.911,-8.844
78.087,25.457,-7.696,2.670,-1.939,9.611,-0.337,-1.670,9.537,-11.008,-9.931,-7.649,-6.578,-6.948,-10.595,-8.804,-9.001
78.098,12.639,-2.310,5.279,-0.057,9.482,-0.204,-1.540,9.594,-0.301,-9.121,-7.529,-6.511,-7.028,-10.364,-8.719,-9.059
78.109,41.937,9.744,2.053,-3.620,10.840,-0.140,-1.466,9.690,-18.178,-8.608,-7.155,-6.182,-7.010,-9.886,-8.364,-9.008
78.120,31.316,13.400,-2.229,-4.497,12.751,-0.167,-1.426,9.819,-19.168,-8.266,-6.906,-5.975,-6.902,-9.537,-8.134,-8.866
78.131,34.856,24.554,-2.107,-2.995,13.089,-0.227,-1.375,9.940,-12.739,-7.878,-6.335,-5.448,-6.701,-8.872,-7.586,-8.633
78.142,45.843,26.659,1.435,-0.251,10.811,-0.193,-1.264,10.004,-1.319,-7.204,-6.022,-5.177,-6.448,-8.466,-7.292,-8.344
78.153,0.065,24.907,4.632,-1.364,9.575,-0.085,-1.161,10.064,-7.314,-6.585,-5.674,-4.864,-6.154,-8.031,-6.952,-8.009
78.164,39.495,29.032,3.820,-3.929,10.552,0.038,-1.120,10.067,-19.307,-6.353,-5.291,-4.506,-5.870,-7.576,-6.564,-7.681
78.175,19.719,23.480,-0.447,-8.370,11.608,0.058,-1.199,10.087,-35.790,-6.785,-5.160,-4.398,-5.602,-7.382,-6.435,-7.381
78.186,33.513,26.786,-1.640,-6.221,10.868,0.003,-1.246,10.074,-29.526,-7.059,-4.768,-4.030,-5.344,-6.941,-6.056,-7.099
78.197,53.534,26.729,1.679,-2.313,9.417,0.039,-1.227,10.063,-13.600,-6.957,-4.541,-3.822,-5.090,-6.673,-5.841,-6.828
78.208,29.851,29.121,3.734,-0.394,8.648,0.101,-1.139,10.040,-2.400,-6.474,-4.157,-3.478,-4.806,-6.221,-5.489,-6.523
78.219,47.308,35.459,2.627,-4.626,8.504,0.166,-1.130,10.048,-27.477,-6.420,-3.673,-2.989,-4.472,-5.732,-4.990,-6.166
78.230,42.181,32.551,-2.804,-10.295,8.318,0.108,-1.237,9.960,-49.574,-7.084,-3.509,-2.791,-4.141,-5.614,-4.789,-5.819
78.241,32.659,32.736,-6.806,-11.395,8.813,-0.042,-1.409,9.925,-45.682,-8.088,-3.128,-2.395,-3.809,-5.267,-4.410,-5.492
78.252,83.198,42.796,-4.959,-7.206,7.441,-0.158,-1.574,9.836,-38.881,-9.095,-2.605,-1.805,-3.454,-4.876,-3.856,-5.159
78.263,35.955,43.005,2.405,-2.701,7.470,-0.120,-1.521,9.832,-19.002,-8.799,-2.137,-1.342,-3.023,-4.439,-3.437,-4.757
78.274,74.408,50.953,7.096,-3.620,6.306,0.194,-1.459,9.744,-20.886,-8.520,-1.455,-0.686,-2.565,-3.754,-2.822,-4.323
78.285,53.167,49.412,7.312,-6.602,6.866,0.393,-1.446,9.666,-33.370,-8.509,-1.054,-0.295,-2.085,-3.380,-2.479,-3.875
78.296,73.676,53.337,1.011,-6.121,8.174,0.432,-1.420,9.655,-36.636,-8.362,-0.472,0.308,-1.586,-2.882,-1.930,-3.415
78.307,51.703,48.654,0.292,0.115,8.210,0.412,-1.278,9.639,0.805,-7.553,-0.142,0.633,-1.104,-2.592,-1.661,-2.975
78.318,34.978,42.169,2.584,7.149,10.200,0.419,-0.987,9.685,34.210,-5.818,0.208,0.870,-0.664,-2.108,-1.463,-2.563
78.329,16.911,41.760,3.475,9.175,10.308,0.459,-0.655,9.754,40.167,-3.843,0.715,1.279,-0.241,-1.473,-1.070,-2.144
78.340,25.335,38.667,0.120,4.606,9.740,0.427,-0.425,9.800,25.319,-2.487,1.080,1.554,0.162,-0.972,-0.789,-1.725
78.351,24.480,32.141,-3.788,-4.281,8.389,0.301,-0.455,9.754,-24.957,-2.673,1.185,1.668,0.497,-0.880,-0.668,-1.375
78.362,10.686,29.082,-3.522,-3.671,10.437,0.199,-0.500,9.803,-18.440,-2.921,1.452,1.934,0.803,-0.620,-0.402,-1.063
78.372,7.023,26.009,7.664,-4.339,10.574,0.370,-0.575,9.835,-18.389,-3.350,1.637,2.127,1.062,-0.462,-0.218,-0.808
78.383,21.672,27.460,8.498,-5.345,7.800,0.591,-0.669,9.793,-24.874,-3.905,1.956,2.457,1.314,-0.182,0.093,-0.568
78.394,21.184,27.516,10.028,-5.244,5.451,0.816,-0.735,9.706,-24.690,-4.319,2.198,2.714,1.565,0.004,0.322,-0.340
78.405,-5.061,18.922,7.635,0.194,9.173,0.965,-0.647,9.714,0.933,-3.795,2.154,2.678,1.764,-0.085,0.258,-0.165
78.416,-12.141,10.653,4.510,-1.702,9.740,1.085,-0.573,9.771,-9.016,-3.341,2.045,2.584,1.879,-0.236,0.147,-0.066
78.427,0.187,6.620,-0.432,4.067,10.854,0.984,-0.401,9.834,20.536,-2.329,1.928,2.426,1.910,-0.301,-0.017,-0.044
78.438,-37.411,-6.360,-0.576,5.317,10.013,0.876,-0.189,9.836,27.943,-1.099,1.565,1.996,1.867,-0.555,-0.432,-0.078
78.449,-55.233,-16.485,-0.310,2.184,9.230,0.757,-0.087,9.879,13.315,-0.505,1.208,1.579,1.719,-0.798,-0.816,-0.202
78.460,-31.307,-18.763,-1.575,-3.304,9.280,0.635,-0.164,9.902,-19.353,-0.952,0.898,1.293,1.500,-1.117,-1.065,-0.395
78.471,-44.125,-28.744,2.814,-8.032,9.640,0.666,-0.354,9.896,-38.673,-2.050,0.235,0.680,1.193,-1.837,-1.651,-0.689
78.482,-28.743,-31.846,5.552,-5.805,7.671,0.740,-0.486,9.904,-31.524,-2.802,-0.258,0.232,0.818,-2.388,-2.080,-1.059
78.492,-48.519,-37.686,9.144,0.366,5.753,0.885,-0.413,9.867,1.945,-2.391,-0.785,-0.314,0.414,-2.868,-2.607,-1.459
78.503,-65.732,-44.625,4.021,1.609,8.950,0.941,-0.295,9.840,9.322,-1.712,-1.411,-0.949,-0.055,-3.447,-3.205,-1.909
78.514,-57.064,-47.911,2.706,4.419,12.061,0.928,-0.132,9.886,19.681,-0.762,-2.044,-1.592,-0.592,-4.015,-3.793,-2.409
78.525,-58.285,-47.301,5.746,7.710,11.508,0.949,0.079,9.971,30.953,0.455,-2.492,-2.078,-1.111,-4.337,-4.204,-2.871
78.536,-57.187,-51.255,1.485,0.575,10.638,0.871,0.112,10.030,3.066,0.642,-3.150,-2.749,-1.646,-4.887,-4.778,-3.328
78.547,-30.696,-46.834,-4.945,-3.484,12.952,0.690,0.045,10.122,-14.114,0.254,-3.537,-3.124,-2.160,-5.206,-5.059,-3.765
78.558,-38.509,-46.346,-4.765,-2.298,13.577,0.482,-0.012,10.225,-9.081,-0.068,-4.010,-3.602,-2.660,-5.586,-5.447,-4.191
78.569,-33.382,-44.456,2.742,-0.653,9.223,0.475,-0.011,10.201,-3.886,-0.066,-4.428,-4.027,-3.139,-5.910,-5.779,-4.594
78.579,-39.730,-43.801,2.074,-2.787,8.325,0.481,-0.051,10.180,-18.006,-0.287,-4.880,-4.458,-3.604,-6.305,-6.115,-4.977
78.590,-23.738,-39.886,-0.741,-3.836,9.755,0.427,-0.116,10.181,-21.422,-0.657,-5.230,-4.780,-4.045,-6.611,-6.343,-5.340
78.601,-30.696,-35.525,-0.260,-0.114,9.546,0.392,-0.116,10.170,-0.687,-0.657,-5.495,-5.043,-4.445,-6.795,-6.518,-5.662
78.612,-23.128,-33.474,5.746,5.195,8.619,0.486,0.028,10.143,26.646,0.163,-5.748,-5.354,-4.802,-6.866,-6.730,-5.931
78.623,-1.521,-22.525,4.826,3.995,9.115,0.574,0.143,10.182,21.184,0.807,-5.660,-5.317,-5.073,-6.597,-6.584,-6.100
78.634,0.431,-14.613,0.429,1.315,11.860,0.538,0.201,10.243,6.327,1.124,-5.555,-5.245,-5.232,-6.338,-6.401,-6.151
78.645,-15.437,-13.208,-2.782,1.459,14.130,0.432,0.244,10.368,5.787,1.351,-5.596,-5.300,-5.337,-6.257,-6.345,-6.147
78.656,3.727,-8.563,-4.003,2.364,14.590,0.303,0.280,10.450,8.886,1.538,-5.576,-5.274,-5.418,-6.147,-6.207,-6.119
78.667,40.472,4.030,-2.444,1.358,13.074,0.199,0.282,10.536,5.834,1.537,-5.256,-4.926,-5.401,-5.770,-5.751,-5.991
78.678,48.407,18.152,0.163,-5.043,8.368,0.152,0.240,10.609,-31.087,1.297,-4.686,-4.314,-5.222,-5.175,-5.037,-5.704
78.689,20.329,18.046,0.314,-7.910,6.816,0.154,0.012,10.544,-49.242,0.065,-4.574,-4.083,-4.989,-5.172,-4.726,-5.384
78.700,59.759,27.117,0.752,-6.803,7.067,0.171,-0.179,10.505,-43.770,-0.980,-4.194,-3.592,-4.724,-4.909,-4.180,-5.054
78.711,36.932,31.668,-0.030,-1.256,9.223,0.181,-0.197,10.515,-7.764,-1.078,-3.729,-3.082,-4.376,-4.471,-3.630,-4.654
78.722,52.313,37.477,-1.410,4.009,13.024,0.142,-0.097,10.632,17.026,-0.525,-3.170,-2.529,-3.982,-3.859,-3.040,-4.210
78.733,22.771,34.539,-0.957,5.964,14.842,0.102,0.078,10.791,21.861,0.414,-2.837,-2.213,-3.568,-3.450,-2.678,-3.738
78.744,46.453,39.855,3.468,3.305,14.684,0.190,0.166,10.961,12.363,0.871,-2.268,-1.645,-3.136,-2.827,-2.062,-3.244
