R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.000100,0.003000,20,40,5,40,5,50,175,0,0,0.995
sysTime,ARawX,ARawY,ARawZ,aPT1R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R,aCFPT11R
156.213,6.565,-2.586,12.334,-6.877,-4.696,-4.147,-4.480,-7.005,-6.564,-6.836
156.225,9.870,-4.899,9.324,-7.043,-4.542,-4.021,-4.399,-6.811,-6.440,-6.751
156.237,6.385,-6.322,7.527,-7.021,-4.455,-3.947,-4.315,-6.713,-6.369,-6.663
156.248,2.074,-4.935,6.809,-6.916,-4.404,-3.870,-4.234,-6.726,-6.294,-6.578
156.260,-1.367,-2.507,8.878,-6.339,-4.335,-3.826,-4.154,-6.619,-6.248,-6.490
156.272,0.845,-2.133,11.702,-5.883,-4.237,-3.771,-4.082,-6.441,-6.184,-6.403
156.283,4.575,-4.784,11.738,-5.576,-4.038,-3.616,-3.981,-6.157,-6.014,-6.282
156.295,5.925,-9.914,10.107,-6.091,-3.884,-3.480,-3.870,-5.972,-5.866,-6.152
156.306,1.011,-13.370,8.052,-6.329,-3.767,-3.373,-3.752,-5.844,-5.748,-6.017
156.318,-3.278,-13.564,5.947,-7.564,-3.684,-3.223,-3.641,-5.910,-5.599,-5.902
156.330,-3.845,-10.130,7.750,-8.456,-3.750,-3.240,-3.544,-6.104,-5.640,-5.824
156.341,-0.950,-6.128,9.058,-9.180,-3.731,-3.192,-3.487,-6.191,-5.635,-5.806
156.352,-6.260,-4.267,8.691,-9.279,-3.704,-3.182,-3.445,-6.183,-5.671,-5.807
156.362,-8.710,6.222,9.309,-7.452,-3.591,-3.159,-3.404,-5.938,-5.681,-5.796
156.373,-7.574,9.642,13.031,-6.295,-3.602,-3.223,-3.378,-5.873,-5.757,-5.780
156.384,-9.550,7.149,14.001,-5.556,-3.512,-3.148,-3.346,-5.772,-5.686,-5.749
156.395,-9.759,4.131,12.104,-5.665,-3.486,-3.090,-3.307,-5.818,-5.629,-5.710
156.407,-5.017,7.954,12.923,-4.352,-3.322,-2.976,-3.244,-5.566,-5.506,-5.635
156.418,1.492,8.306,13.469,-3.306,-3.155,-2.829,-3.153,-5.351,-5.337,-5.519
156.429,2.936,2.953,13.053,-3.736,-3.003,-2.648,-3.050,-5.249,-5.136,-5.391
156.440,2.268,-3.290,10.847,-4.761,-2.847,-2.441,-2.924,-5.193,-4.921,-5.251
156.451,5.171,-5.050,9.640,-5.648,-2.691,-2.250,-2.779,-5.119,-4.735,-5.107
156.462,7.355,-7.119,9.826,-6.565,-2.433,-1.977,-2.606,-4.918,-4.480,-4.946
156.473,6.313,-11.933,8.346,-7.715,-2.239,-1.755,-2.424,-4.816,-4.293,-4.790
156.485,1.392,-13.730,5.487,-10.447,-2.119,-1.528,-2.243,-4.967,-4.132,-4.667
156.496,-0.260,-9.318,6.284,-11.751,-1.984,-1.304,-2.070,-5.092,-4.001,-4.579
156.507,-0.318,-6.911,7.736,-12.051,-1.738,-1.044,-1.875,-4.967,-3.840,-4.473
156.518,-2.020,-2.909,10.804,-11.368,-1.508,-0.862,-1.671,-4.741,-3.752,-4.356
156.529,-7.359,-0.804,10.696,-10.309,-1.285,-0.699,-1.475,-4.486,-3.672,-4.235
156.540,-9.184,4.254,11.400,-9.106,-1.072,-0.538,-1.282,-4.249,-3.581,-4.105
156.551,-5.706,8.428,14.209,-7.699,-0.911,-0.395,-1.090,-4.111,-3.492,-3.960
156.563,-3.227,6.517,14.310,-6.298,-0.738,-0.274,-0.915,-3.882,-3.408,-3.816
156.574,-2.760,2.608,13.491,-5.341,-0.578,-0.153,-0.755,-3.678,-3.306,-3.669
156.585,1.068,1.739,11.479,-5.017,-0.356,0.043,-0.581,-3.433,-3.124,-3.506
156.596,7.750,0.230,11.256,-5.172,-0.133,0.265,-0.391,-3.232,-2.919,-3.327
156.607,9.963,-4.914,9.582,-6.427,-0.056,0.386,-0.207,-3.276,-2.825,-3.166
156.618,8.433,-8.923,6.931,-8.440,0.099,0.603,-0.044,-3.291,-2.662,-3.051
156.629,9.144,-6.617,5.400,-9.822,0.329,0.867,0.123,-3.206,-2.476,-2.956
156.641,6.522,-3.383,6.766,-9.781,0.565,1.085,0.317,-3.025,-2.343,-2.840
156.652,6.888,-2.938,8.045,-9.588,0.701,1.201,0.501,-2.936,-2.309,-2.733
156.663,2.692,-2.887,7.980,-9.391,0.834,1.330,0.668,-2.877,-2.260,-2.641
156.674,-0.871,0.582,8.045,-8.799,1.068,1.512,0.829,-2.629,-2.152,-2.549
156.685,-1.417,4.397,10.667,-7.936,1.326,1.715,1.016,-2.340,-2.015,-2.423
156.696,-5.117,2.716,12.521,-7.511,1.632,2.002,1.225,-2.069,-1.789,-2.268
156.707,-8.659,0.251,11.371,-7.458,1.803,2.158,1.426,-1.940,-1.693,-2.121
156.718,-5.369,2.055,12.507,-7.239,2.002,2.336,1.605,-1.771,-1.573,-1.996
156.729,-3.558,-1.034,13.814,-7.336,2.199,2.530,1.774,-1.637,-1.437,-1.879
156.740,-4.779,-6.875,11.845,-7.984,2.355,2.680,1.942,-1.543,-1.350,-1.770
156.751,-1.402,-8.585,10.107,-8.497,2.434,2.772,2.087,-1.568,-1.328,-1.690
156.762,3.597,-8.880,11.156,-8.757,2.583,2.907,2.219,-1.474,-1.265,-1.626
156.774,2.642,-12.709,9.762,-9.325,2.749,3.081,2.350,-1.410,-1.167,-1.567
156.785,2.196,-10.863,7.125,-9.734,2.940,3.293,2.499,-1.352,-1.038,-1.496
156.796,4.833,-4.777,8.030,-9.745,2.912,3.263,2.606,-1.473,-1.158,-1.475
156.807,2.556,-1.070,9.273,-8.810,2.970,3.270,2.687,-1.409,-1.230,-1.471
156.818,-4.952,-0.085,8.203,-7.924,3.193,3.432,2.774,-1.154,-1.134,-1.447
156.829,-9.716,-0.480,9.992,-7.165,3.340,3.535,2.881,-0.994,-1.086,-1.391
156.840,-11.246,6.057,10.789,-5.317,3.510,3.622,2.991,-0.726,-1.035,-1.314
156.852,-10.829,8.536,15.036,-3.387,3.659,3.700,3.100,-0.480,-0.968,-1.214
156.863,-10.427,4.584,15.072,-3.352,3.833,3.879,3.224,-0.343,-0.795,-1.094
156.874,-10.247,1.832,13.074,-3.671,3.918,3.984,3.344,-0.323,-0.701,-0.983
156.885,-3.932,1.013,13.261,-3.899,3.936,4.015,3.443,-0.361,-0.683,-0.895
156.896,4.352,-0.136,14.087,-4.115,4.032,4.122,3.541,-0.319,-0.592,-0.811
156.907,8.684,-4.044,11.752,-4.818,4.084,4.197,3.626,-0.345,-0.538,-0.745
156.918,10.761,-4.289,8.627,-5.012,4.093,4.195,3.692,-0.357,-0.566,-0.704
156.929,14.231,0.165,7.736,-4.131,4.010,4.073,3.715,-0.404,-0.705,-0.700
156.941,13.965,3.363,8.425,-3.162,3.998,4.041,3.716,-0.403,-0.744,-0.707
156.952,8.426,1.875,8.648,-2.670,4.029,4.038,3.717,-0.328,-0.741,-0.703
156.963,0.220,2.917,7.261,-2.301,3.971,3.934,3.696,-0.311,-0.835,-0.716
156.974,-2.710,3.751,8.821,-2.040,3.927,3.849,3.660,-0.286,-0.905,-0.740
156.985,-3.443,1.063,10.825,-2.531,3.905,3.831,3.626,-0.324,-0.908,-0.762
156.996,-6.949,-5.668,10.373,-4.513,3.745,3.777,3.582,-0.694,-0.964,-0.812
157.007,-9.859,-5.517,11.608,-5.568,3.656,3.718,3.519,-0.878,-1.047,-0.903
157.019,-8.336,-7.766,10.430,-6.550,3.705,3.798,3.482,-0.933,-1.004,-0.977
157.030,-2.042,-7.148,11.048,-7.544,3.671,3.801,3.458,-1.090,-1.046,-1.048
157.041,3.842,-7.270,12.126,-7.737,3.787,3.904,3.452,-1.013,-0.992,-1.104
157.052,5.006,-6.739,10.739,-7.717,3.857,3.958,3.460,-0.975,-0.988,-1.144
157.062,3.044,5.065,10.308,-5.663,4.049,4.041,3.488,-0.638,-0.942,-1.152
157.073,5.372,10.239,12.226,-3.533,4.073,3.998,3.527,-0.522,-0.996,-1.124
157.084,2.541,0.445,12.427,-4.161,3.952,3.882,3.526,-0.668,-1.111,-1.124
157.095,1.837,-2.370,10.933,-6.078,3.822,3.838,3.472,-1.000,-1.183,-1.209
157.107,0.781,-9.088,7.707,-8.497,3.607,3.765,3.410,-1.549,-1.321,-1.339
157.118,-1.007,-7.472,7.635,-9.445,3.421,3.643,3.308,-1.945,-1.533,-1.532
157.129,3.669,-5.718,7.966,-10.145,3.199,3.477,3.166,-2.365,-1.797,-1.774
157.141,3.044,-3.951,9.654,-10.183,3.004,3.275,3.004,-2.645,-2.097,-2.037
157.152,5.846,-2.097,9.280,-9.813,2.782,3.015,2.816,-2.889,-2.446,-2.320
157.163,0.371,-0.358,9.719,-9.133,2.655,2.834,2.633,-2.991,-2.701,-2.581
157.175,5.027,1.638,8.821,-8.025,2.494,2.599,2.446,-3.069,-2.983,-2.821
157.186,3.770,7.207,10.725,-6.093,2.414,2.428,2.275,-3.010,-3.171,-3.014
157.197,7.729,9.089,11.558,-5.275,2.241,2.196,2.104,-3.077,-3.390,-3.179
157.209,3.066,8.155,13.994,-4.850,2.123,2.060,1.943,-3.158,-3.504,-3.323
157.220,0.393,5.920,13.764,-5.103,1.937,1.910,1.784,-3.399,-3.626,-3.460
157.231,-2.818,1.688,12.557,-5.474,1.788,1.803,1.642,-3.617,-3.709,-3.582
157.243,1.514,-1.321,11.192,-5.525,1.649,1.657,1.497,-3.730,-3.830,-3.706
157.253,11.314,1.645,10.250,-4.984,1.496,1.462,1.358,-3.786,-3.993,-3.818
157.264,9.123,2.975,10.394,-3.857,1.328,1.226,1.179,-3.786,-4.174,-3.947
157.276,5.315,-0.308,9.776,-3.078,1.198,1.056,1.006,-3.783,-4.265,-4.048
157.287,-0.828,3.851,10.171,-1.172,0.991,0.778,0.822,-3.766,-4.432,-4.128
157.298,-2.164,1.387,10.832,-0.358,0.790,0.574,0.641,-3.852,-4.499,-4.181
157.310,-2.466,3.348,12.657,0.463,0.554,0.357,0.457,-3.995,-4.562,-4.220
157.321,-4.212,0.991,14.734,-0.296,0.347,0.219,0.274,-4.206,-4.553,-4.262
157.332,-2.178,-2.377,12.097,-1.654,0.137,0.058,0.091,-4.405,-4.588,-4.327
157.344,-4.241,-6.717,10.689,-3.601,-0.026,-0.037,-0.086,-4.620,-4.590,-4.415
157.355,-2.416,-4.547,9.848,-5.113,-0.212,-0.166,-0.261,-4.865,-4.660,-4.536
157.366,2.196,-4.928,10.631,-6.950,-0.426,-0.306,-0.419,-5.210,-4.785,-4.680
157.377,6.479,-10.748,9.985,-8.048,-0.608,-0.455,-0.591,-5.455,-4.932,-4.852
157.388,5.731,-12.839,7.793,-9.967,-0.788,-0.587,-0.757,-5.750,-5.089,-5.045
157.398,2.692,-3.074,9.273,-8.273,-0.907,-0.758,-0.915,-5.780,-5.276,-5.221
157.409,2.031,0.417,11.235,-6.671,-1.027,-0.914,-1.056,-5.815,-5.415,-5.347
157.420,-2.581,0.417,11.817,-5.262,-1.125,-1.064,-1.180,-5.764,-5.519,-5.427
157.431,-7.201,0.754,11.946,-4.495,-1.255,-1.239,-1.316,-5.754,-5.634,-5.507
157.442,-6.324,4.541,13.944,-4.032,-1.434,-1.420,-1.455,-5.864,-5.746,-5.579
157.453,-3.508,-1.091,11.903,-4.236,-1.710,-1.662,-1.625,-6.137,-5.911,-5.677
157.464,-4.744,-3.053,11.666,-4.992,-2.025,-1.926,-1.850,-6.490,-6.110,-5.841
157.475,-1.158,-3.125,10.904,-5.433,-2.292,-2.186,-2.101,-6.713,-6.309,-6.037
157.487,0.199,-2.737,11.393,-5.450,-2.468,-2.373,-2.334,-6.807,-6.435,-6.214
157.498,4.955,-3.477,11.752,-5.751,-2.586,-2.492,-2.537,-6.866,-6.493,-6.359
157.509,6.428,-5.690,10.214,-6.412,-2.722,-2.624,-2.720,-6.956,-6.573,-6.492
157.520,8.893,-5.876,8.081,-7.128,-2.864,-2.749,-2.880,-7.093,-6.658,-6.613
157.532,7.736,-5.093,8.030,-7.259,-3.005,-2.893,-3.035,-7.191,-6.764,-6.731
157.543,13.621,-2.392,7.190,-7.318,-3.097,-3.013,-3.181,-7.194,-6.849,-6.843
157.554,8.383,-2.959,8.239,-7.649,-3.118,-3.029,-3.292,-7.197,-6.833,-6.921
157.566,1.183,-2.801,8.849,-8.202,-3.230,-3.109,-3.389,-7.349,-6.890,-6.994
157.578,-2.207,-3.843,10.006,-8.903,-3.378,-3.207,-3.487,-7.583,-6.975,-7.078
157.589,2.893,-2.729,8.490,-8.823,-3.430,-3.275,-3.573,-7.587,-7.032,-7.151
157.600,9.195,-1.041,9.992,-8.189,-3.504,-3.405,-3.662,-7.528,-7.142,-7.219
157.611,8.483,-1.688,9.007,-7.885,-3.620,-3.558,-3.762,-7.545,-7.264,-7.289
157.622,4.991,-3.857,7.024,-7.954,-3.789,-3.724,-3.894,-7.689,-7.399,-7.389
157.634,10.912,-5.905,6.040,-7.718,-3.978,-3.928,-4.044,-7.809,-7.560,-7.499
157.645,11.530,-6.803,4.919,-7.597,-4.182,-4.161,-4.216,-7.912,-7.744,-7.623
157.657,7.125,-7.895,5.257,-8.261,-4.342,-4.298,-4.394,-8.080,-7.838,-7.760
157.669,0.565,-8.571,6.809,-8.789,-4.538,-4.465,-4.565,-8.300,-7.967,-7.896
157.680,-4.880,-9.368,8.116,-9.484,-4.610,-4.541,-4.723,-8.345,-8.018,-8.029
157.692,-3.615,-8.341,9.640,-9.616,-4.595,-4.576,-4.842,-8.215,-8.035,-8.129
157.703,2.879,-7.213,8.404,-9.192,-4.613,-4.652,-4.946,-8.100,-8.086,-8.207
157.715,8.957,-5.115,8.433,-8.432,-4.577,-4.668,-5.008,-7.933,-8.067,-8.231
157.727,11.508,-3.168,6.988,-8.012,-4.632,-4.764,-5.070,-7.876,-8.118,-8.246
157.738,6.924,-3.160,6.414,-8.574,-4.705,-4.814,-5.139,-7.970,-8.129,-8.275
157.750,2.031,-6.135,5.573,-9.488,-4.841,-4.887,-5.214,-8.215,-8.176,-8.322
157.761,-1.834,-7.464,6.665,-10.301,-4.861,-4.859,-5.266,-8.327,-8.137,-8.360
157.773,-0.124,-7.400,6.888,-10.265,-4.895,-4.882,-5.308,-8.382,-8.151,-8.391
157.785,4.855,-6.092,8.641,-9.371,-4.803,-4.798,-5.303,-8.259,-8.050,-8.364
157.796,8.433,-6.387,8.792,-8.535,-4.661,-4.698,-5.259,-8.006,-7.917,-8.283
157.808,7.017,-7.888,8.691,-8.269,-4.543,-4.625,-5.184,-7.768,-7.805,-8.163
157.820,2.534,-8.779,7.937,-8.482,-4.352,-4.435,-5.096,-7.551,-7.580,-8.034
157.831,-1.661,-7.328,6.385,-8.613,-4.178,-4.244,-4.965,-7.396,-7.365,-7.871
157.843,-1.517,-3.980,7.491,-7.406,-3.938,-4.029,-4.796,-7.077,-7.115,-7.659
157.854,4.761,-0.991,9.015,-6.699,-3.742,-3.876,-4.621,-6.766,-6.919,-7.434
157.866,2.599,-2.413,8.555,-6.511,-3.474,-3.624,-4.424,-6.432,-6.624,-7.186
157.878,0.091,-3.031,8.526,-6.487,-3.175,-3.335,-4.207,-6.085,-6.297,-6.921
157.889,2.024,-1.637,8.612,-5.972,-2.822,-3.030,-3.961,-5.614,-5.954,-6.630
157.900,6.694,2.450,8.583,-5.125,-2.454,-2.724,-3.672,-5.095,-5.607,-6.289
157.912,8.074,1.653,9.115,-4.251,-2.155,-2.475,-3.376,-4.665,-5.306,-5.932
157.924,7.075,0.201,8.943,-3.401,-1.914,-2.282,-3.104,-4.287,-5.050,-5.590
157.935,7.290,0.855,8.512,-2.050,-1.742,-2.178,-2.858,-3.924,-4.869,-5.261
157.947,9.159,2.608,9.072,-0.294,-1.361,-1.864,-2.589,-3.338,-4.455,-4.888
157.959,7.987,1.308,10.459,1.077,-1.006,-1.551,-2.293,-2.814,-4.024,-4.468
157.970,4.761,-3.168,10.078,1.630,-0.830,-1.365,-2.010,-2.560,-3.710,-4.053
157.982,1.471,-5.948,8.943,2.047,-0.790,-1.289,-1.772,-2.487,-3.498,-3.676
157.993,-2.164,1.961,10.631,3.140,-0.695,-1.188,-1.584,-2.292,-3.259,-3.351
158.005,2.297,2.349,11.450,3.633,-0.868,-1.339,-1.476,-2.388,-3.263,-3.100
158.017,3.332,2.012,11.996,3.141,-1.003,-1.449,-1.462,-2.457,-3.233,-2.952
158.028,3.217,3.456,10.602,2.525,-1.203,-1.633,-1.515,-2.583,-3.291,-2.888
158.040,1.291,6.057,9.977,2.597,-1.397,-1.835,-1.616,-2.660,-3.373,-2.878
158.051,-0.030,9.247,10.876,3.482,-1.513,-1.980,-1.750,-2.611,-3.388,-2.893
158.063,-3.436,13.213,12.269,4.031,-1.701,-2.138,-1.876,-2.739,-3.409,-2.892
158.074,-6.748,12.883,12.241,4.634,-1.738,-2.123,-1.966,-2.753,-3.250,-2.847
158.086,-10.254,9.139,12.729,4.913,-1.683,-2.024,-1.979,-2.648,-3.002,-2.717
158.097,-13.746,1.969,11.716,3.786,-1.697,-1.954,-1.967,-2.707,-2.795,-2.575
158.108,-3.414,-4.051,9.632,2.637,-1.617,-1.820,-1.939,-2.627,-2.549,-2.437
158.119,-1.805,-5.920,9.791,1.601,-1.592,-1.731,-1.890,-2.635,-2.364,-2.295
158.131,1.277,-8.952,9.546,0.114,-1.539,-1.608,-1.842,-2.651,-2.168,-2.176
158.143,6.256,-9.038,10.114,-1.674,-1.541,-1.536,-1.781,-2.755,-2.057,-2.076
158.154,9.949,-9.577,9.101,-3.893,-1.661,-1.594,-1.771,-2.990,-2.117,-2.070
158.165,11.364,-8.750,7.901,-5.003,-1.614,-1.530,-1.771,-2.986,-2.075,-2.095
158.177,11.688,-5.481,6.514,-5.349,-1.661,-1.588,-1.781,-3.030,-2.167,-2.139
158.189,10.394,1.214,7.527,-4.265,-1.630,-1.599,-1.800,-2.927,-2.203,-2.186
158.200,11.479,5.173,8.828,-2.638,-1.614,-1.644,-1.791,-2.784,-2.250,-2.181
158.212,10.919,6.919,9.410,-1.179,-1.687,-1.769,-1.825,-2.719,-2.351,-2.194
158.223,8.476,6.696,9.661,0.051,-1.747,-1.876,-1.865,-2.635,-2.409,-2.191
158.235,4.991,5.820,10.186,1.088,-1.962,-2.138,-1.942,-2.687,-2.602,-2.205
158.246,0.371,3.535,9.431,1.642,-2.147,-2.355,-2.089,-2.725,-2.734,-2.276
158.258,-1.697,5.281,8.892,1.997,-2.191,-2.427,-2.218,-2.631,-2.717,-2.324
158.270,-2.653,6.704,9.015,2.527,-2.167,-2.435,-2.318,-2.454,-2.631,-2.338
158.281,-0.634,7.681,8.634,3.324,-2.046,-2.370,-2.349,-2.126,-2.464,-2.271
158.293,2.879,9.089,8.943,4.287,-1.886,-2.274,-2.337,-1.736,-2.256,-2.149
158.304,2.642,5.856,8.497,3.913,-1.779,-2.153,-2.275,-1.561,-2.023,-1.977
158.316,0.177,3.650,7.312,3.488,-1.734,-2.102,-2.217,-1.438,-1.871,-1.821
158.327,0.817,0.560,6.493,3.119,-1.643,-2.002,-2.140,-1.287,-1.678,-1.652
158.339,5.566,0.453,7.635,2.754,-1.500,-1.838,-2.049,-1.114,-1.432,-1.480
158.350,11.522,-0.840,9.194,2.284,-1.316,-1.624,-1.918,-0.929,-1.145,-1.276
158.362,7.578,-3.951,8.957,1.460,-1.326,-1.584,-1.787,-0.990,-1.048,-1.087
158.374,7.434,-9.052,6.909,0.153,-1.290,-1.482,-1.687,-1.053,-0.907,-0.948
158.385,5.638,-9.526,4.905,-0.689,-1.319,-1.442,-1.607,-1.202,-0.846,-0.849
158.397,1.356,-8.449,6.543,-1.411,-1.335,-1.367,-1.536,-1.391,-0.765,-0.772
158.409,-1.165,-6.178,8.476,-1.912,-1.405,-1.399,-1.492,-1.532,-0.802,-0.734
158.420,-1.309,-5.733,11.493,-2.531,-1.409,-1.404,-1.475,-1.539,-0.823,-0.736
158.432,1.578,-2.054,9.525,-2.175,-1.359,-1.402,-1.470,-1.401,-0.837,-0.751
158.443,6.694,-1.271,10.013,-1.267,-1.348,-1.431,-1.453,-1.307,-0.871,-0.741
158.455,12.852,-1.292,7.197,-0.544,-1.248,-1.377,-1.422,-1.100,-0.807,-0.704
158.466,12.040,-0.782,5.372,0.006,-1.342,-1.506,-1.411,-1.103,-0.916,-0.676
158.478,9.374,-0.574,6.708,-0.185,-1.258,-1.414,-1.405,-1.012,-0.804,-0.654
158.489,3.518,-2.277,5.903,-0.928,-1.276,-1.388,-1.374,-1.111,-0.769,-0.618
158.501,-0.892,-4.044,7.786,-1.717,-1.319,-1.374,-1.365,-1.269,-0.759,-0.617
158.512,-0.928,-5.014,7.491,-2.183,-1.242,-1.246,-1.318,-1.302,-0.647,-0.587
158.524,2.685,-4.598,7.154,-2.089,-1.103,-1.069,-1.235,-1.247,-0.485,-0.520
158.536,1.075,1.164,10.473,-0.617,-1.065,-1.051,-1.142,-1.161,-0.472,-0.433
158.547,6.356,-0.272,11.235,0.260,-0.952,-0.909,-1.052,-1.079,-0.315,-0.328
158.559,3.612,-3.146,9.345,0.559,-0.931,-0.858,-0.943,-1.086,-0.242,-0.198
158.570,-1.201,-4.633,7.405,0.492,-0.881,-0.767,-0.857,-1.083,-0.130,-0.093
158.582,-4.643,-2.772,7.039,0.864,-0.836,-0.714,-0.776,-1.017,-0.055,0.007
158.593,-0.483,5.899,8.425,2.296,-0.663,-0.622,-0.673,-0.632,0.068,0.140
158.605,3.425,6.035,11.867,3.140,-0.463,-0.466,-0.556,-0.287,0.272,0.303
158.616,7.183,3.161,10.193,3.440,-0.395,-0.405,-0.428,-0.145,0.387,0.483
158.628,5.307,2.680,8.210,3.517,-0.338,-0.346,-0.329,-0.031,0.499,0.632
158.640,10.761,1.150,6.715,3.630,-0.227,-0.209,-0.221,0.087,0.689,0.790
158.651,14.339,-0.452,6.615,3.398,-0.258,-0.217,-0.117,0.072,0.734,0.943
158.663,9.195,-4.332,6.794,2.096,-0.238,-0.140,-0.041,0.022,0.846,1.052
158.674,2.182,-7.134,5.537,0.313,-0.324,-0.107,0.009,-0.281,0.886,1.105
158.686,-3.192,-5.230,5.580,-0.302,-0.552,-0.248,-0.003,-0.674,0.736,1.076
158.697,-0.519,-4.289,8.203,-0.649,-0.542,-0.195,-0.006,-0.741,0.772,1.051
158.709,2.132,-5.812,10.847,-1.166,-0.554,-0.173,0.012,-0.818,0.772,1.043
158.720,1.672,-9.555,10.006,-2.069,-0.512,-0.108,0.033,-0.825,0.804,1.026
158.732,1.700,-11.711,8.555,-3.227,-0.350,0.076,0.090,-0.735,0.936,1.028
158.744,2.570,-9.706,8.907,-3.191,-0.170,0.266,0.196,-0.604,1.069,1.077
158.755,5.767,-7.450,10.100,-3.292,-0.098,0.326,0.289,-0.542,1.067,1.107
158.767,-0.088,-9.799,8.871,-4.137,-0.131,0.328,0.335,-0.689,0.998,1.081
158.778,-5.793,-9.907,7.800,-4.977,-0.186,0.302,0.355,-0.857,0.887,1.014
158.790,-6.755,-6.674,8.433,-5.215,-0.276,0.210,0.332,-1.003,0.705,0.898
158.802,-6.159,-5.036,12.018,-5.445,-0.406,0.064,0.261,-1.162,0.469,0.732
158.813,-7.582,-6.559,12.140,-6.283,-0.507,-0.015,0.168,-1.371,0.292,0.538
158.825,-8.221,-8.779,9.611,-6.573,-0.508,-0.058,0.087,-1.361,0.149,0.354
158.836,-7.359,-7.543,10.179,-6.749,-0.573,-0.164,0.002,-1.418,-0.056,0.164
158.848,-4.233,-5.769,12.068,-6.957,-0.813,-0.428,-0.118,-1.686,-0.417,-0.059
158.860,-3.184,-6.257,12.047,-7.609,-1.273,-0.875,-0.329,-2.251,-0.961,-0.376
158.871,-5.139,-8.995,10.876,-8.083,-1.717,-1.348,-0.645,-2.711,-1.529,-0.797
158.883,-3.824,-7.824,10.682,-8.423,-2.270,-1.922,-1.050,-3.289,-2.190,-1.304
158.894,-1.848,-5.589,11.968,-7.986,-2.551,-2.251,-1.452,-3.538,-2.598,-1.799
158.906,-1.122,-3.261,13.038,-7.425,-2.889,-2.633,-1.831,-3.838,-3.044,-2.255
158.917,-1.381,-1.874,13.347,-7.168,-3.201,-2.973,-2.206,-4.133,-3.434,-2.693
158.929,-2.940,-0.825,13.282,-6.993,-3.465,-3.263,-2.537,-4.381,-3.767,-3.077
158.941,-0.109,-2.686,12.578,-7.149,-3.814,-3.608,-2.879,-4.766,-4.147,-3.466
158.952,-1.783,-1.422,11.932,-7.138,-4.044,-3.846,-3.191,-5.004,-4.418,-3.819
158.964,-2.818,0.754,11.364,-6.663,-4.164,-3.999,-3.455,-5.075,-4.595,-4.115
158.975,-2.638,3.075,10.911,-5.877,-4.264,-4.146,-3.682,-5.087,-4.753,-4.358
158.987,-1.798,5.367,11.472,-4.854,-4.202,-4.136,-3.836,-4.917,-4.738,-4.512
158.999,-0.526,7.264,11.422,-3.702,-4.177,-4.163,-3.923,-4.767,-4.743,-4.578
159.010,0.925,7.465,11.371,-3.733,-4.106,-4.091,-3.976,-4.678,-4.648,-4.609
159.022,3.712,3.090,12.241,-4.091,-3.933,-3.901,-3.944,-4.524,-4.436,-4.552
159.033,3.073,2.896,12.463,-4.435,-3.698,-3.640,-3.833,-4.330,-4.165,-4.425
159.045,1.736,1.961,12.665,-4.794,-3.474,-3.387,-3.684,-4.166,-3.910,-4.269
159.057,0.889,0.323,12.722,-5.128,-3.145,-3.027,-3.476,-3.906,-3.559,-4.060
159.068,-0.052,-0.861,12.614,-5.362,-2.752,-2.615,-3.194,-3.569,-3.164,-3.786
159.080,1.463,-2.859,11.508,-5.695,-2.261,-2.110,-2.830,-3.129,-2.688,-3.438
159.091,9.604,-1.767,9.712,-5.203,-1.629,-1.522,-2.387,-2.441,-2.134,-3.014
159.103,11.314,-0.861,7.987,-4.318,-1.095,-1.058,-1.909,-1.793,-1.700,-2.550
159.115,11.882,1.739,8.433,-3.137,-0.633,-0.668,-1.440,-1.210,-1.326,-2.085
159.125,4.244,7.595,12.844,-2.070,-0.356,-0.415,-1.054,-0.893,-1.074,-1.690
159.136,1.169,0.244,12.212,-1.809,-0.063,-0.115,-0.687,-0.619,-0.768,-1.310
159.147,1.528,-7.694,6.838,-3.165,0.063,0.097,-0.369,-0.680,-0.566,-0.995
159.158,0.034,-0.919,6.967,-3.492,0.353,0.412,-0.074,-0.471,-0.278,-0.721
159.168,-7.876,3.923,11.860,-3.029,0.711,0.765,0.246,-0.129,0.049,-0.420
159.179,-7.366,-4.964,9.647,-3.680,1.189,1.259,0.600,0.283,0.514,-0.088
159.189,7.808,-0.351,6.457,-3.505,1.516,1.561,0.957,0.618,0.772,0.232
159.199,6.522,5.705,10.401,-2.303,1.842,1.825,1.298,1.034,1.005,0.549
159.210,-0.662,-5.927,11.479,-3.843,1.876,1.922,1.580,0.900,1.067,0.800
159.220,0.824,-7.939,8.217,-5.514,1.870,1.997,1.789,0.667,1.077,0.947
159.231,-2.107,4.483,10.559,-3.793,1.845,1.894,1.915,0.744,0.919,1.017
159.241,-10.599,6.610,12.974,-2.006,1.689,1.703,1.967,0.631,0.705,1.040
159.252,-3.465,-0.574,7.937,-2.664,1.567,1.634,1.973,0.381,0.615,1.021
159.263,2.987,-3.800,7.980,-3.394,1.432,1.544,1.945,0.131,0.496,0.957
