R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.000100,0.003000,20,50,10,50,10,50,175,0,0,0.995
sysTime,ARawX,ARawY,ARawZ,aPT1R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R,aCFPT11R
280.979,-3.824,0.374,12.708,-1.519,0.931,1.616,0.696,0.390,1.487,0.633
280.990,7.801,-2.068,6.514,-2.522,1.370,2.112,1.094,0.654,1.920,0.984
281.001,-1.517,2.091,12.614,-2.396,1.862,2.575,1.522,1.157,2.309,1.352
281.012,5.580,2.091,7.204,-2.935,2.339,3.064,1.962,1.537,2.708,1.719
281.023,1.736,6.352,11.378,-2.052,2.816,3.503,2.406,2.027,3.056,2.089
281.033,2.318,7.128,9.539,-1.678,3.361,3.985,2.867,2.643,3.449,2.476
281.044,1.004,8.845,7.879,-1.198,3.789,4.392,3.332,3.044,3.770,2.870
281.055,-3.680,5.461,7.858,0.762,4.217,4.721,3.760,3.650,4.045,3.257
281.066,-1.108,7.480,9.791,1.573,4.397,4.854,4.115,3.899,4.136,3.579
281.077,-1.826,1.035,7.233,2.575,4.554,4.947,4.379,4.178,4.212,3.831
281.087,-0.289,-1.048,12.449,2.285,4.579,4.996,4.565,4.128,4.247,4.005
281.098,-1.769,-1.328,7.254,2.017,4.660,5.068,4.714,4.203,4.295,4.132
281.109,3.138,-7.299,12.011,0.618,4.755,5.197,4.852,4.180,4.388,4.234
281.120,3.267,-3.793,10.782,-1.250,4.597,5.103,4.917,3.804,4.220,4.225
281.130,3.389,-8.046,8.239,-2.638,4.343,4.907,4.883,3.332,3.934,4.097
281.141,2.060,-4.475,12.521,-4.689,4.040,4.666,4.756,2.774,3.570,3.841
281.152,1.923,-6.509,6.234,-5.564,3.754,4.438,4.592,2.234,3.208,3.535
281.163,-2.401,-5.510,12.686,-6.440,3.497,4.200,4.403,1.814,2.836,3.205
281.173,4.187,-5.352,5.580,-6.812,3.139,3.876,4.159,1.249,2.366,2.806
281.184,-2.962,-1.486,10.509,-6.523,2.771,3.493,3.862,0.808,1.859,2.374
281.195,3.252,-1.961,4.395,-6.118,2.328,3.071,3.523,0.215,1.318,1.904
281.206,2.254,-0.265,13.498,-5.495,1.915,2.609,3.159,-0.163,0.765,1.438
281.216,0.443,-1.228,3.748,-5.312,1.403,2.115,2.741,-0.783,0.190,0.924
281.227,-4.700,-4.210,14.633,-5.616,0.903,1.602,2.295,-1.299,-0.381,0.405
281.238,2.699,-8.183,7.161,-6.205,0.432,1.142,1.815,-1.852,-0.912,-0.159
281.249,-3.888,7.185,11.738,-3.246,-0.014,0.595,1.335,-2.094,-1.488,-0.683
281.259,-1.934,2.062,8.296,-2.396,-0.562,0.027,0.831,-2.575,-2.040,-1.187
281.270,2.879,-3.994,5.472,-2.703,-1.095,-0.455,0.334,-3.193,-2.504,-1.679
281.281,-1.194,-0.085,9.130,-2.467,-1.537,-0.892,-0.163,-3.613,-2.912,-2.163
281.292,1.442,2.558,7.010,-1.896,-1.971,-1.371,-0.630,-3.894,-3.346,-2.598
281.302,-4.492,2.572,13.376,-1.584,-2.440,-1.879,-1.110,-4.213,-3.796,-3.033
281.313,4.136,-7.392,6.536,-2.621,-2.977,-2.360,-1.613,-4.815,-4.217,-3.490
281.324,0.723,-2.478,11.163,-3.320,-3.468,-2.823,-2.113,-5.313,-4.633,-3.954
281.335,3.145,-9.634,4.818,-3.516,-3.948,-3.259,-2.596,-5.834,-5.018,-4.397
281.346,3.138,-6.458,9.683,-3.851,-4.340,-3.636,-3.062,-6.196,-5.339,-4.816
281.356,-9.105,-6.099,5.638,-5.468,-4.829,-4.042,-3.505,-6.823,-5.713,-5.236
281.367,-2.207,-9.505,7.233,-6.835,-5.366,-4.514,-3.942,-7.464,-6.156,-5.654
281.378,-7.438,-4.921,8.497,-7.310,-5.785,-4.921,-4.371,-7.876,-6.549,-6.077
281.389,-8.300,-6.099,8.591,-8.484,-6.310,-5.385,-4.803,-8.511,-7.011,-6.515
281.400,-2.775,-4.863,8.634,-8.786,-6.739,-5.763,-5.229,-9.030,-7.387,-6.946
281.410,-2.085,4.347,14.518,-8.441,-7.008,-6.043,-5.626,-9.251,-7.671,-7.352
281.421,-1.798,0.287,10.401,-8.675,-7.178,-6.210,-5.959,-9.401,-7.837,-7.687
281.432,1.514,3.664,11.996,-7.078,-7.199,-6.294,-6.203,-9.226,-7.894,-7.903
281.443,1.011,5.137,13.261,-6.376,-7.195,-6.331,-6.364,-9.078,-7.895,-8.027
281.454,0.795,4.045,10.488,-5.047,-7.115,-6.313,-6.459,-8.782,-7.818,-8.058
281.464,3.001,5.734,12.083,-4.178,-7.025,-6.255,-6.487,-8.539,-7.687,-8.008
281.475,0.551,6.323,9.977,-2.866,-6.907,-6.203,-6.475,-8.175,-7.545,-7.900
281.486,1.075,2.888,11.206,-2.765,-6.767,-6.057,-6.415,-7.944,-7.302,-7.734
281.497,0.357,5.820,9.474,-2.322,-6.522,-5.853,-6.302,-7.507,-7.002,-7.517
281.508,-1.402,6.941,14.102,-1.112,-6.163,-5.527,-6.114,-6.965,-6.570,-7.212
281.518,0.968,0.539,8.842,-1.971,-5.788,-5.111,-5.845,-6.586,-6.058,-6.834
281.529,-6.935,-0.524,10.904,-2.570,-5.349,-4.667,-5.517,-6.085,-5.543,-6.420
281.540,-0.655,1.035,13.017,-2.426,-4.948,-4.278,-5.167,-5.589,-5.090,-5.991
281.551,3.626,3.355,11.199,-2.165,-4.380,-3.730,-4.752,-4.918,-4.485,-5.502
281.562,5.501,1.049,11.580,-2.890,-3.822,-3.147,-4.278,-4.377,-3.864,-4.972
281.572,7.585,-7.666,10.444,-3.976,-3.258,-2.541,-3.770,-3.891,-3.244,-4.431
281.583,7.377,-9.476,10.480,-5.587,-2.566,-1.812,-3.200,-3.297,-2.539,-3.863
281.594,4.704,-4.425,11.766,-4.779,-1.772,-1.065,-2.563,-2.430,-1.828,-3.238
281.605,1.564,0.431,12.830,-3.808,-1.248,-0.571,-1.934,-1.866,-1.363,-2.617
281.616,-3.235,4.038,14.935,-2.275,-0.679,-0.063,-1.340,-1.176,-0.869,-2.019
281.626,-11.375,1.696,14.597,-1.743,-0.204,0.409,-0.791,-0.706,-0.402,-1.457
281.637,-8.214,-2.909,12.772,-2.028,0.260,0.894,-0.263,-0.299,0.068,-0.927
281.649,-4.542,-7.184,10.897,-2.528,0.611,1.246,0.216,0.022,0.396,-0.457
281.660,-1.424,-7.795,9.539,-3.339,1.056,1.724,0.671,0.347,0.828,-0.035
281.671,0.177,-6.092,9.618,-3.576,1.526,2.208,1.127,0.730,1.254,0.376
281.682,3.949,-2.061,9.367,-3.476,1.946,2.621,1.566,1.099,1.602,0.762
281.693,2.613,3.348,10.804,-3.422,2.438,3.079,1.997,1.591,1.985,1.129
281.705,1.916,4.699,11.565,-3.637,2.886,3.487,2.437,2.042,2.307,1.496
281.716,-2.135,8.198,11.565,-3.302,3.022,3.575,2.792,2.197,2.307,1.772
281.727,0.450,3.406,10.408,-3.402,3.243,3.763,3.063,2.398,2.411,1.964
281.739,4.488,0.136,8.102,-2.475,3.477,3.956,3.314,2.642,2.533,2.148
281.750,1.736,-7.651,7.743,-1.990,3.387,3.890,3.476,2.438,2.418,2.262
281.761,1.176,-5.014,8.691,-1.179,3.259,3.771,3.552,2.245,2.263,2.300
281.773,3.375,-5.517,10.265,-0.656,2.979,3.503,3.519,1.912,1.979,2.245
281.783,-5.627,-3.656,14.324,-1.027,2.697,3.221,3.413,1.610,1.684,2.117
281.793,-2.839,-6.875,10.969,-1.799,2.450,2.988,3.255,1.308,1.431,1.931
281.803,-2.243,-1.379,8.648,-1.252,2.251,2.747,3.065,1.180,1.175,1.717
281.814,-5.721,3.370,10.286,0.107,2.109,2.553,2.886,1.148,0.985,1.532
281.825,-3.903,0.431,12.729,0.486,1.823,2.249,2.683,0.911,0.701,1.338
281.835,-0.418,-4.332,12.621,0.043,1.442,1.882,2.417,0.512,0.355,1.081
281.846,5.264,-6.070,10.768,-1.057,1.003,1.484,2.108,-0.011,-0.029,0.773
281.857,7.305,-3.936,9.575,-0.923,0.550,1.024,1.763,-0.443,-0.472,0.431
281.868,-3.263,3.097,11.968,-0.062,0.120,0.557,1.383,-0.769,-0.910,0.065
281.879,-6.892,4.074,12.427,0.536,-0.546,-0.128,0.952,-1.357,-1.549,-0.336
281.890,-7.194,1.308,12.370,0.171,-1.194,-0.761,0.472,-1.997,-2.131,-0.784
281.900,-3.695,-1.882,11.752,-0.535,-1.827,-1.362,-0.052,-2.659,-2.682,-1.280
281.911,4.862,-8.248,7.728,-2.854,-2.506,-1.939,-0.612,-3.528,-3.224,-1.825
281.922,9.094,-2.686,7.628,-3.641,-3.241,-2.648,-1.231,-4.293,-3.910,-2.441
281.933,8.699,2.191,7.973,-3.064,-3.998,-3.438,-1.897,-4.944,-4.664,-3.094
281.945,5.049,5.180,6.277,-1.847,-4.667,-4.190,-2.599,-5.379,-5.357,-3.758
281.956,1.578,7.106,8.397,-0.257,-5.297,-4.922,-3.293,-5.711,-6.000,-4.387
281.967,-1.604,6.675,10.294,0.815,-6.066,-5.752,-4.000,-6.250,-6.716,-5.003
281.978,-1.905,3.111,11.292,1.074,-6.725,-6.417,-4.701,-6.783,-7.254,-5.599
281.989,-0.224,-1.141,11.386,0.604,-7.381,-7.044,-5.401,-7.383,-7.749,-6.188
282.000,3.303,-5.079,10.315,-0.135,-8.136,-7.764,-6.122,-8.094,-8.339,-6.800
282.011,7.707,-7.170,9.050,-0.892,-8.797,-8.395,-6.845,-8.701,-8.843,-7.415
282.022,11.364,-8.061,8.217,-1.475,-9.440,-9.013,-7.553,-9.282,-9.336,-8.016
282.034,13.757,-7.543,8.698,-1.773,-10.030,-9.589,-8.225,-9.782,-9.786,-8.578
282.045,14.583,-5.546,9.194,-2.165,-10.589,-10.138,-8.859,-10.243,-10.209,-9.100
282.056,13.815,-3.225,9.632,-2.649,-11.173,-10.701,-9.479,-10.752,-10.652,-9.613
282.067,11.285,-1.242,9.884,-2.718,-11.761,-11.292,-10.089,-11.217,-11.119,-10.112
282.078,7.154,0.510,11.781,-2.493,-12.310,-11.856,-10.694,-11.609,-11.553,-10.599
282.089,9.187,2.134,7.843,-1.983,-12.769,-12.347,-11.264,-11.869,-11.906,-11.041
282.101,5.774,2.845,8.224,-1.528,-13.230,-12.846,-11.803,-12.113,-12.256,-11.442
282.112,0.838,3.600,10.135,-1.097,-13.643,-13.294,-12.303,-12.306,-12.546,-11.793
282.122,-2.631,2.472,12.650,-0.613,-14.036,-13.722,-12.754,-12.469,-12.808,-12.086
282.133,-3.120,1.308,12.305,-0.415,-14.379,-14.084,-13.184,-12.615,-12.998,-12.351
282.144,-2.279,1.660,12.140,-0.449,-14.780,-14.486,-13.615,-12.853,-13.228,-12.617
282.155,-1.259,0.596,11.213,-0.519,-15.202,-14.906,-14.032,-13.119,-13.474,-12.866
282.167,-0.698,-0.085,10.861,-0.906,-15.578,-15.269,-14.436,-13.361,-13.665,-13.104
282.178,0.781,-0.236,10.732,-1.392,-15.998,-15.674,-14.832,-13.656,-13.901,-13.338
282.189,2.757,-0.897,9.898,-1.816,-16.395,-16.051,-15.216,-13.940,-14.115,-13.564
282.200,4.359,-1.702,9.668,-2.438,-16.787,-16.414,-15.595,-14.240,-14.321,-13.791
282.211,5.192,-2.837,8.950,-3.233,-17.180,-16.768,-15.972,-14.569,-14.525,-14.023
282.222,-1.834,1.653,10.459,-3.329,-17.594,-17.183,-16.332,-14.848,-14.796,-14.247
282.234,-0.691,1.286,10.430,-3.283,-17.945,-17.528,-16.691,-15.070,-14.998,-14.467
282.245,0.120,0.388,10.049,-4.329,-18.325,-17.864,-17.028,-15.404,-15.196,-14.672
282.256,0.386,-0.883,10.488,-5.010,-18.695,-18.186,-17.350,-15.739,-15.388,-14.867
282.267,-0.397,-1.623,10.631,-5.892,-19.030,-18.468,-17.660,-16.061,-15.549,-15.061
282.278,-1.029,-3.081,11.077,-6.981,-19.330,-18.704,-17.960,-16.376,-15.677,-15.256
282.289,-2.523,5.281,10.674,-6.655,-19.411,-18.797,-18.225,-16.330,-15.675,-15.427
282.301,-1.913,2.881,10.071,-6.375,-19.454,-18.852,-18.441,-16.244,-15.628,-15.541
282.312,-1.977,0.747,10.135,-6.178,-19.518,-18.936,-18.595,-16.158,-15.609,-15.590
282.323,-1.884,0.266,9.819,-5.916,-19.626,-19.075,-18.724,-16.094,-15.640,-15.609
282.334,0.012,0.316,9.151,-5.394,-19.484,-18.959,-18.794,-15.787,-15.413,-15.563
282.345,2.821,1.674,9.776,-4.565,-19.429,-18.929,-18.836,-15.565,-15.262,-15.480
282.356,5.401,1.847,11.141,-3.673,-19.316,-18.830,-18.823,-15.296,-15.035,-15.332
282.367,6.464,2.543,12.600,-2.006,-19.053,-18.617,-18.759,-14.800,-14.682,-15.121
282.379,5.329,0.819,11.623,-0.727,-18.860,-18.467,-18.657,-14.374,-14.380,-14.858
282.390,5.782,-8.219,10.531,-1.094,-18.644,-18.235,-18.511,-14.040,-13.993,-14.548
282.401,2.419,-8.341,11.034,-1.242,-18.290,-17.878,-18.315,-13.556,-13.491,-14.196
282.412,-1.007,-6.954,9.985,-1.275,-17.957,-17.556,-18.074,-13.072,-13.033,-13.807
282.423,-1.949,-5.273,9.288,-1.196,-17.526,-17.149,-17.796,-12.476,-12.500,-13.388
282.434,-0.871,-2.097,9.582,-0.341,-17.038,-16.718,-17.475,-11.763,-11.945,-12.929
282.446,2.225,0.014,9.273,-0.115,-16.532,-16.244,-17.101,-11.088,-11.353,-12.422
282.457,-0.418,0.208,9.252,-0.102,-15.945,-15.666,-16.671,-10.385,-10.667,-11.866
282.467,9.281,-1.350,5.889,-0.543,-15.256,-14.956,-16.191,-9.653,-9.863,-11.272
282.478,7.750,-4.145,7.089,-1.463,-14.721,-14.371,-15.675,-9.151,-9.204,-10.662
282.488,-5.462,0.891,11.335,-1.052,-14.056,-13.723,-15.125,-8.403,-8.496,-10.031
282.499,-9.047,5.676,12.348,-0.419,-13.274,-12.933,-14.498,-7.584,-7.649,-9.325
282.510,-5.369,6.754,11.838,0.035,-12.424,-12.100,-13.787,-6.660,-6.765,-8.538
282.521,-0.145,1.832,9.755,-0.317,-11.615,-11.242,-13.050,-5.913,-5.869,-7.739
282.532,3.619,-10.144,5.408,-2.303,-10.700,-10.211,-12.244,-5.215,-4.829,-6.896
282.543,1.722,-9.929,5.365,-4.382,-9.954,-9.308,-11.394,-4.801,-3.959,-6.052
282.555,0.292,-2.097,7.542,-4.221,-8.997,-8.330,-10.518,-3.926,-3.034,-5.200
282.566,2.067,6.876,12.205,-2.061,-8.078,-7.463,-9.628,-2.945,-2.210,-4.326
282.577,3.856,5.928,12.772,-1.570,-7.147,-6.531,-8.710,-2.050,-1.322,-3.424
282.588,3.741,-4.490,8.835,-2.438,-6.373,-5.686,-7.807,-1.462,-0.534,-2.552
282.599,-3.357,-2.535,6.622,-2.489,-5.451,-4.738,-6.932,-0.657,0.336,-1.729
282.609,-5.936,7.422,11.594,-1.368,-4.642,-3.934,-6.082,0.097,1.065,-0.928
282.620,-0.490,-1.292,8.849,-1.001,-3.806,-3.078,-5.222,0.834,1.851,-0.114
282.631,3.648,-9.246,3.820,-2.483,-3.210,-2.382,-4.369,1.159,2.453,0.667
282.642,-0.217,-0.833,7.664,-2.477,-2.654,-1.779,-3.585,1.533,2.948,1.363
282.653,-0.296,1.717,14.037,-2.134,-2.063,-1.163,-2.850,1.987,3.456,2.008
282.664,8.052,-4.633,8.267,-2.676,-1.531,-0.622,-2.178,2.406,3.880,2.578
282.675,5.437,0.029,4.869,-2.216,-1.139,-0.258,-1.581,2.745,4.123,3.066
282.686,-3.515,2.500,13.297,-1.898,-0.843,0.053,-1.065,2.910,4.320,3.475
282.697,0.321,-3.182,8.684,-2.341,-0.592,0.316,-0.642,3.037,4.462,3.786
282.708,-4.736,5.805,7.743,-1.696,-0.558,0.296,-0.312,3.072,4.324,4.001
282.719,-1.604,0.330,7.520,-1.928,-0.664,0.205,-0.102,2.842,4.123,4.099
282.731,-0.102,-2.866,4.818,-2.521,-0.842,0.093,0.001,2.439,3.896,4.083
282.742,-7.531,-1.415,12.744,-2.665,-1.211,-0.279,-0.028,1.985,3.413,3.934
282.753,8.361,-4.368,5.235,-3.203,-1.554,-0.623,-0.151,1.551,2.959,3.690
282.764,6.191,5.080,8.389,-1.767,-2.014,-1.148,-0.386,1.133,2.340,3.347
282.775,-8.530,-2.672,11.738,-2.702,-2.419,-1.498,-0.668,0.558,1.907,2.966
282.786,-2.164,-3.232,4.373,-3.625,-2.880,-1.891,-0.999,-0.109,1.419,2.524
282.797,3.612,6.502,9.086,-2.119,-3.308,-2.375,-1.362,-0.494,0.858,2.065
282.809,2.103,0.374,11.134,-1.838,-3.811,-2.881,-1.766,-1.031,0.296,1.588
282.820,0.881,-9.253,6.751,-3.991,-4.361,-3.332,-2.204,-1.815,-0.222,1.064
282.831,-2.257,3.815,7.405,-2.890,-4.810,-3.848,-2.663,-2.186,-0.799,0.524
282.842,-1.561,6.064,10.638,-1.163,-5.302,-4.404,-3.137,-2.574,-1.385,0.001
282.853,2.656,-7.622,5.092,-2.549,-5.832,-4.833,-3.613,-3.305,-1.842,-0.521
282.864,0.249,-3.232,6.816,-2.813,-6.353,-5.296,-4.084,-3.948,-2.339,-1.044
282.875,-1.510,7.868,12.787,-1.510,-6.948,-5.859,-4.563,-4.597,-2.917,-1.557
282.886,0.716,-1.177,7.175,-2.391,-7.530,-6.325,-5.046,-5.375,-3.389,-2.064
282.897,-0.483,-7.371,2.239,-4.158,-8.088,-6.717,-5.508,-6.230,-3.804,-2.566
282.909,-1.022,3.183,11.601,-2.615,-8.593,-7.215,-5.972,-6.733,-4.316,-3.062
282.920,0.752,3.513,12.844,-1.896,-9.088,-7.684,-6.440,-7.234,-4.777,-3.537
282.931,0.501,-4.691,3.360,-3.440,-9.624,-8.023,-6.887,-8.090,-5.111,-3.995
282.942,0.759,-3.412,4.718,-3.668,-10.051,-8.381,-7.307,-8.604,-5.472,-4.432
282.953,0.414,3.837,13.412,-2.808,-10.451,-8.735,-7.705,-9.034,-5.818,-4.835
282.964,-3.407,1.861,9.618,-2.668,-10.799,-9.037,-8.075,-9.402,-6.102,-5.198
282.975,-0.418,-3.110,3.748,-3.623,-11.046,-9.172,-8.388,-9.790,-6.222,-5.507
282.986,4.258,-6.020,8.346,-5.074,-11.114,-9.180,-8.629,-9.922,-6.236,-5.760
282.997,2.498,-5.036,8.986,-5.673,-11.136,-9.194,-8.800,-9.922,-6.267,-5.952
283.008,0.170,7.602,6.715,-4.102,-11.018,-9.182,-8.913,-9.573,-6.262,-6.075
283.019,-2.717,-0.186,9.144,-4.674,-11.036,-9.214,-8.986,-9.517,-6.290,-6.146
283.030,-3.888,-9.002,9.726,-5.813,-10.913,-9.103,-9.027,-9.347,-6.196,-6.204
283.041,5.983,1.538,7.082,-5.623,-10.625,-8.858,-8.997,-8.965,-5.975,-6.195
283.051,1.715,0.826,6.248,-4.774,-10.199,-8.507,-8.870,-8.381,-5.639,-6.078
283.063,-0.001,1.473,8.224,-4.040,-9.756,-8.101,-8.634,-7.848,-5.250,-5.850
283.074,-2.883,5.195,11.321,-2.593,-9.137,-7.542,-8.286,-7.093,-4.697,-5.496
283.086,-8.336,5.770,12.169,-1.627,-8.505,-6.942,-7.832,-6.366,-4.094,-5.023
283.098,-7.424,1.530,9.295,-2.135,-7.857,-6.259,-7.289,-5.756,-3.418,-4.471
283.109,-4.966,3.348,9.683,-2.615,-7.247,-5.641,-6.718,-5.158,-2.830,-3.913
283.121,4.553,-0.588,10.667,-3.474,-6.518,-4.884,-6.102,-4.495,-2.119,-3.324
283.132,4.043,-4.935,9.712,-4.981,-5.885,-4.174,-5.449,-4.043,-1.483,-2.726
283.144,0.960,-8.305,7.865,-6.491,-5.169,-3.379,-4.775,-3.539,-0.798,-2.140
283.156,-0.828,-7.464,7.491,-6.892,-4.441,-2.650,-4.075,-2.908,-0.199,-1.551
283.167,0.213,0.316,8.138,-4.272,-3.567,-1.894,-3.352,-1.900,0.440,-0.923
283.179,0.314,3.305,9.180,-2.562,-2.693,-1.108,-2.590,-0.928,1.132,-0.234
283.190,-0.835,4.404,9.280,-1.197,-1.810,-0.308,-1.788,0.044,1.851,0.506
283.202,-3.091,5.353,9.747,-0.169,-1.020,0.420,-1.001,0.890,2.508,1.240
283.213,-5.656,7.106,9.898,0.736,-0.303,1.090,-0.226,1.639,3.107,1.962
283.225,-7.000,8.830,10.179,1.063,0.220,1.616,0.471,2.098,3.558,2.599
283.237,-5.448,7.171,10.258,0.745,0.748,2.165,1.117,2.523,4.029,3.179
283.248,-4.916,6.775,11.436,0.072,1.134,2.580,1.682,2.777,4.350,3.660
283.260,-3.680,6.646,12.938,-0.739,1.589,3.091,2.191,3.034,4.750,4.066
283.271,-3.069,6.193,13.354,-1.498,2.030,3.606,2.718,3.229,5.136,4.471
283.283,-0.361,5.676,13.800,-1.940,2.281,3.921,3.176,3.244,5.311,4.795
283.294,1.514,3.327,13.857,-2.482,2.552,4.250,3.571,3.288,5.492,5.047
283.306,3.490,-2.298,10.703,-3.521,2.877,4.651,3.958,3.336,5.730,5.277
283.317,6.198,-4.296,9.683,-4.410,3.055,4.875,4.296,3.286,5.778,5.443
283.329,8.490,-5.122,6.478,-4.798,3.188,5.022,4.547,3.243,5.744,5.513
283.341,6.852,-3.692,7.161,-4.880,3.257,5.094,4.746,3.161,5.636,5.531
283.352,4.776,-1.364,5.242,-4.633,3.391,5.217,4.929,3.165,5.582,5.535
283.364,5.092,2.486,6.751,-3.824,3.255,5.013,5.009,3.023,5.215,5.447
283.375,3.906,6.237,8.799,-2.839,3.150,4.830,4.979,2.943,4.890,5.266
283.387,3.540,7.034,11.982,-2.152,3.127,4.767,4.944,2.889,4.701,5.096
283.399,6.680,6.696,10.868,-1.426,2.909,4.506,4.857,2.659,4.333,4.890
283.410,7.499,4.016,10.983,-1.287,2.689,4.276,4.699,2.379,4.010,4.627
283.422,1.241,2.443,10.962,-1.499,2.586,4.152,4.551,2.238,3.796,4.377
283.433,1.097,2.242,9.144,-1.524,2.226,3.768,4.352,1.851,3.327,4.079
283.445,0.623,3.348,8.454,-1.336,1.969,3.469,4.090,1.603,2.954,3.727
283.456,1.198,4.555,8.138,-0.988,1.716,3.163,3.828,1.393,2.583,3.386
283.468,-1.503,2.342,10.229,-1.850,1.435,2.897,3.546,1.027,2.255,3.026
283.479,-3.055,0.309,8.339,-2.333,0.975,2.432,3.224,0.516,1.726,2.625
283.491,-4.212,-0.459,6.830,-2.496,0.560,2.012,2.862,0.055,1.246,2.185
283.502,-1.963,-2.341,6.450,-2.122,-0.046,1.403,2.429,-0.588,0.594,1.691
283.514,-1.546,0.647,9.007,-1.135,-0.432,0.973,1.995,-0.912,0.142,1.216
283.525,0.256,-3.354,10.430,-1.012,-0.691,0.722,1.596,-1.191,-0.113,0.793
283.537,-1.194,-8.485,9.625,-1.843,-1.173,0.263,1.226,-1.722,-0.578,0.401
283.549,-3.141,-10.389,10.523,-2.839,-1.625,-0.193,0.808,-2.176,-1.048,-0.047
283.560,-4.470,-6.494,11.544,-3.398,-2.046,-0.630,0.372,-2.586,-1.505,-0.520
283.572,0.838,-0.782,13.606,-3.066,-2.380,-0.997,-0.035,-2.873,-1.888,-0.958
283.583,0.845,2.816,13.886,-3.112,-2.754,-1.364,-0.436,-3.272,-2.268,-1.387
283.595,-0.188,4.448,12.025,-2.853,-3.228,-1.839,-0.848,-3.749,-2.746,-1.818
283.606,1.198,4.534,9.173,-2.289,-3.597,-2.242,-1.267,-4.040,-3.138,-2.240
283.618,4.294,6.905,8.052,-1.501,-3.920,-2.631,-1.671,-4.215,-3.499,-2.632
283.629,8.706,4.555,7.930,-0.617,-4.209,-2.973,-2.052,-4.361,-3.791,-2.976
283.641,7.564,-3.548,7.355,-0.962,-4.299,-3.052,-2.344,-4.422,-3.810,-3.218
283.652,1.938,-9.182,5.932,-2.321,-4.569,-3.232,-2.584,-4.826,-3.947,-3.423
283.664,-5.484,-12.702,5.817,-3.635,-4.807,-3.411,-2.803,-5.151,-4.098,-3.622
283.676,-10.851,-8.535,7.887,-4.863,-4.961,-3.547,-3.018,-5.336,-4.228,-3.837
283.687,-12.245,1.581,12.895,-5.092,-5.169,-3.763,-3.217,-5.534,-4.454,-4.051
283.699,-10.815,8.256,13.936,-4.352,-5.117,-3.697,-3.371,-5.518,-4.396,-4.218
283.711,-3.342,8.047,13.742,-2.974,-5.083,-3.706,-3.453,-5.386,-4.393,-4.288
283.722,2.376,3.535,11.766,-1.306,-4.930,-3.639,-3.489,-5.025,-4.281,-4.279
283.734,5.343,-1.824,9.007,-1.924,-4.773,-3.479,-3.446,-4.834,-4.072,-4.185
283.745,9.884,-0.631,7.822,-0.682,-4.616,-3.396,-3.375,-4.485,-3.933,-4.054
283.757,11.300,-2.356,9.632,-0.465,-4.359,-3.174,-3.253,-4.112,-3.649,-3.866
283.769,8.929,-3.534,9.798,-1.679,-3.933,-2.685,-3.037,-3.778,-3.121,-3.605
283.780,6.198,-2.406,11.386,-3.401,-3.492,-2.168,-2.722,-3.486,-2.602,-3.277
283.792,0.788,-2.111,10.624,-4.904,-3.266,-1.906,-2.390,-3.366,-2.373,-2.966
283.803,-1.862,-8.772,9.697,-6.721,-3.035,-1.588,-2.110,-3.359,-2.115,-2.736
283.815,-7.000,-8.944,10.380,-7.941,-2.601,-1.127,-1.797,-3.058,-1.742,-2.497
283.826,-10.290,-9.182,9.668,-8.997,-2.027,-0.550,-1.403,-2.598,-1.277,-2.201
283.838,-12.238,-7.673,9.704,-9.617,-1.590,-0.140,-0.991,-2.234,-0.998,-1.904
283.850,-12.051,-6.731,10.531,-9.614,-1.340,0.062,-0.640,-2.026,-0.930,-1.674
283.861,-10.448,-5.783,10.883,-9.305,-1.047,0.297,-0.346,-1.755,-0.826,-1.501
283.873,-6.209,-5.481,11.048,-8.372,-0.693,0.580,-0.065,-1.385,-0.660,-1.326
283.884,-0.583,-2.370,10.006,-7.010,-0.314,0.865,0.227,-0.936,-0.477,-1.125
283.896,2.670,-1.874,9.417,-5.434,0.025,1.116,0.524,-0.517,-0.304,-0.896
283.907,4.531,4.642,10.200,-3.148,0.264,1.231,0.796,-0.109,-0.238,-0.666
283.918,0.529,9.527,12.119,-0.326,0.504,1.359,1.021,0.310,-0.119,-0.447
283.930,-0.310,10.461,13.556,0.905,0.847,1.680,1.286,0.683,0.215,-0.161
283.941,-2.559,6.387,13.606,0.569,0.855,1.744,1.524,0.567,0.295,0.095
283.952,0.572,-0.840,10.969,-0.801,0.736,1.749,1.654,0.190,0.306,0.232
283.963,5.904,-1.989,9.403,-1.864,0.673,1.780,1.729,-0.087,0.319,0.289
283.975,5.796,-0.947,8.174,-2.171,0.856,1.971,1.834,0.039,0.481,0.365
283.986,5.501,2.464,8.598,-1.546,0.876,1.953,1.945,0.098,0.437,0.451
283.998,3.712,6.165,11.371,-1.172,0.823,1.875,1.986,0.061,0.340,0.470
284.009,-2.257,3.434,13.203,-1.556,0.617,1.685,1.969,-0.204,0.136,0.434
284.021,2.232,0.352,12.147,-2.520,0.192,1.334,1.833,-0.806,-0.235,0.268
284.032,6.895,-1.206,11.156,-3.149,-0.260,0.947,1.612,-1.422,-0.648,0.009
