R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.000100,0.003000,20,50,5,50,5,50,175,0,0,0.995
sysTime,ARawX,ARawY,ARawZ,aPT1R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R,aCFPT11R
221.004,0.572,0.697,10.804,2.007,-12.426,-11.111,-8.436,-11.961,-10.584,-8.227
221.015,0.450,-4.921,7.103,0.863,-13.663,-12.249,-9.474,-13.227,-11.560,-9.131
221.026,-1.503,-5.266,5.408,0.200,-14.784,-13.299,-10.540,-14.310,-12.446,-10.062
221.037,-1.869,0.991,7.506,0.412,-15.998,-14.512,-11.624,-15.332,-13.486,-11.001
221.048,0.436,6.201,10.143,1.796,-16.972,-15.530,-12.722,-16.000,-14.309,-11.932
221.059,3.274,6.186,10.962,3.063,-17.928,-16.537,-13.778,-16.611,-15.090,-12.790
221.071,4.294,5.504,10.610,3.600,-18.764,-17.395,-14.777,-17.148,-15.708,-13.573
221.082,-2.674,1.415,10.351,2.934,-19.526,-18.113,-15.708,-17.745,-16.185,-14.284
221.093,-12.259,-1.910,10.602,1.941,-20.089,-18.646,-16.540,-18.120,-16.487,-14.901
221.104,-11.591,-2.794,10.236,1.116,-20.570,-19.090,-17.270,-18.438,-16.709,-15.422
221.115,0.393,-1.580,9.539,0.286,-20.951,-19.441,-17.892,-18.652,-16.848,-15.842
221.127,4.503,-1.659,9.237,-0.443,-21.189,-19.658,-18.403,-18.714,-16.868,-16.160
221.138,11.185,-3.908,8.476,-1.075,-21.204,-19.664,-18.780,-18.540,-16.686,-16.349
221.149,3.123,-5.488,7.836,-1.709,-21.102,-19.520,-19.011,-18.330,-16.367,-16.400
221.160,-2.674,-2.327,7.865,-1.969,-20.903,-19.311,-19.120,-17.967,-15.999,-16.340
221.171,-0.346,1.904,7.585,-1.225,-20.580,-19.039,-19.110,-17.366,-15.570,-16.160
221.181,3.008,6.079,8.512,-0.279,-20.031,-18.542,-18.961,-16.535,-14.912,-15.834
221.193,2.584,4.965,9.015,0.210,-19.396,-17.934,-18.636,-15.636,-14.108,-15.287
221.204,2.498,4.088,9.776,0.798,-18.644,-17.198,-18.180,-14.646,-13.183,-14.613
221.216,3.231,3.204,10.990,1.619,-17.617,-16.180,-17.537,-13.406,-11.982,-13.754
221.228,4.891,3.248,10.919,2.615,-16.463,-15.037,-16.714,-12.045,-10.663,-12.715
221.239,6.665,2.227,9.906,3.549,-15.218,-13.822,-15.732,-10.563,-9.280,-11.523
221.251,8.541,0.259,8.907,4.040,-14.028,-12.661,-14.672,-9.150,-7.963,-10.264
221.263,9.482,-2.234,7.477,3.819,-12.667,-11.300,-13.518,-7.649,-6.469,-8.932
221.274,9.460,-3.764,5.781,3.133,-11.202,-9.816,-12.265,-6.123,-4.889,-7.536
221.286,8.799,-5.287,5.947,2.326,-9.730,-8.311,-10.923,-4.653,-3.328,-6.088
221.298,9.259,-5.963,7.067,1.523,-8.223,-6.768,-9.524,-3.194,-1.769,-4.623
221.309,9.518,-6.035,8.742,0.767,-6.665,-5.180,-8.049,-1.706,-0.204,-3.120
221.321,8.763,-5.747,8.706,0.221,-5.197,-3.693,-6.568,-0.321,1.223,-1.647
221.333,4.754,-0.524,8.619,0.735,-3.945,-2.442,-5.126,0.862,2.394,-0.238
221.344,2.261,2.321,7.958,1.552,-2.676,-1.206,-3.756,2.123,3.542,1.087
221.356,-1.266,5.518,8.160,1.993,-1.411,0.018,-2.434,3.377,4.668,2.350
221.367,-2.387,3.585,9.453,0.870,-0.400,1.056,-1.211,4.224,5.589,3.491
221.378,-5.678,-0.445,10.782,-1.222,0.522,2.064,-0.088,4.823,6.431,4.482
221.390,-8.264,-9.720,9.453,-3.913,1.392,3.050,0.973,5.263,7.199,5.357
221.401,-4.190,-4.662,8.389,-4.163,2.333,3.991,1.977,5.973,7.887,6.138
221.412,2.110,2.163,9.266,-2.810,3.216,4.803,2.948,6.772,8.456,6.891
221.424,5.918,6.948,12.772,-0.920,3.952,5.488,3.865,7.401,8.919,7.609
221.435,3.957,6.380,11.975,-0.731,4.643,6.199,4.700,7.850,9.413,8.246
221.447,1.384,-0.078,10.114,-1.618,5.029,6.633,5.411,7.928,9.623,8.746
221.458,1.665,-3.628,7.319,-3.054,5.397,7.063,6.005,7.943,9.808,9.106
221.470,3.446,-3.376,5.602,-4.293,5.603,7.332,6.484,7.775,9.811,9.326
221.481,4.452,-1.019,6.040,-4.640,5.770,7.509,6.848,7.670,9.713,9.418
221.493,-1.675,1.552,8.806,-4.646,5.835,7.541,7.119,7.550,9.472,9.417
221.505,-7.021,2.026,10.401,-4.874,6.058,7.736,7.327,7.577,9.397,9.353
221.516,-7.704,-0.983,11.321,-5.476,6.012,7.690,7.477,7.279,9.081,9.230
221.528,-3.335,-4.669,11.077,-6.370,5.876,7.578,7.520,6.839,8.696,8.993
221.539,0.989,-2.988,9.079,-6.163,5.870,7.557,7.535,6.660,8.456,8.784
221.549,-5.110,5.870,11.120,-4.890,5.741,7.372,7.513,6.458,8.071,8.554
221.560,-9.162,4.196,11.364,-4.617,5.525,7.132,7.441,6.115,7.647,8.288
221.571,-3.587,-0.718,8.253,-4.926,5.365,6.997,7.331,5.739,7.332,7.989
221.582,7.405,-2.047,5.781,-5.705,5.203,6.855,7.210,5.368,7.009,7.676
221.593,7.657,0.762,5.954,-5.651,4.964,6.591,7.060,5.012,6.566,7.336
221.605,3.260,0.453,7.513,-5.529,4.848,6.448,6.907,4.791,6.253,7.003
221.616,-5.311,-3.383,9.403,-6.242,4.622,6.226,6.739,4.396,5.863,6.655
221.627,-4.399,-7.788,9.913,-7.617,4.394,6.040,6.550,3.921,5.501,6.278
221.638,3.619,-6.200,10.100,-8.221,4.241,5.881,6.362,3.607,5.161,5.898
221.649,10.732,-0.516,9.956,-7.453,4.004,5.594,6.157,3.310,4.705,5.512
221.660,8.584,3.549,8.785,-6.504,3.970,5.487,5.982,3.268,4.446,5.173
221.672,-0.224,4.519,8.979,-4.909,3.917,5.331,5.819,3.289,4.159,4.870
221.683,-8.875,3.133,10.207,-3.880,3.864,5.232,5.690,3.215,3.949,4.622
221.694,-10.175,2.378,13.972,-3.183,3.908,5.246,5.587,3.216,3.869,4.415
221.705,-6.727,3.434,14.439,-2.637,3.872,5.203,5.516,3.103,3.739,4.250
221.716,-2.631,-0.229,11.501,-3.130,3.808,5.210,5.468,2.809,3.659,4.108
221.727,-2.315,-6.458,6.464,-4.106,3.796,5.293,5.458,2.517,3.647,3.998
221.738,-3.378,-7.378,7.075,-4.734,3.854,5.400,5.461,2.381,3.650,3.894
221.750,0.637,-2.277,8.806,-4.454,4.043,5.569,5.504,2.512,3.717,3.831
221.761,4.927,-0.466,6.457,-3.999,4.150,5.629,5.569,2.614,3.681,3.798
221.772,-0.655,-1.917,4.344,-3.830,4.261,5.738,5.640,2.639,3.698,3.776
221.783,-7.819,2.076,8.361,-2.968,4.599,6.050,5.769,2.939,3.922,3.818
221.794,-3.738,8.909,11.127,-0.740,4.930,6.305,5.952,3.347,4.111,3.936
221.804,-5.333,-1.055,8.634,-0.856,5.059,6.429,6.144,3.435,4.189,4.083
221.816,-14.436,-2.737,9.525,-2.688,5.036,6.476,6.290,3.182,4.145,4.138
221.828,-14.156,-0.207,12.772,-3.198,5.000,6.456,6.385,3.009,4.019,4.126
221.839,-3.472,3.413,14.288,-2.923,4.913,6.376,6.419,2.804,3.838,4.054
221.851,6.299,2.299,12.111,-2.946,4.885,6.372,6.433,2.637,3.739,3.970
221.863,4.963,-2.205,9.719,-3.989,4.788,6.322,6.421,2.351,3.589,3.854
221.874,-5.167,-8.319,7.118,-6.096,4.526,6.160,6.357,1.780,3.305,3.661
221.886,-11.418,-8.032,10.150,-7.216,4.181,5.830,6.211,1.272,2.834,3.365
221.898,-4.470,-3.577,11.587,-7.098,3.824,5.429,5.964,0.875,2.295,2.972
221.909,10.754,-0.797,8.325,-6.140,3.420,4.937,5.651,0.528,1.691,2.532
221.921,14.267,-3.599,7.743,-6.056,2.968,4.446,5.252,0.062,1.110,2.027
221.932,8.411,-7.004,6.608,-5.981,2.472,3.920,4.824,-0.459,0.505,1.505
221.944,-0.016,-7.112,6.866,-5.714,2.118,3.578,4.390,-0.906,0.095,0.989
221.955,-2.171,-1.824,7.333,-4.431,1.712,3.110,3.970,-1.244,-0.419,0.508
221.967,0.371,2.881,7.017,-2.590,1.299,2.563,3.517,-1.420,-0.978,0.028
221.979,5.149,5.913,8.361,-1.583,0.865,2.049,3.030,-1.696,-1.473,-0.456
221.990,-1.747,7.171,11.874,-0.601,0.363,1.479,2.533,-2.047,-2.003,-0.930
222.002,4.754,3.945,10.243,0.445,0.016,1.084,2.050,-2.261,-2.334,-1.364
222.014,-0.217,4.476,12.866,0.975,-0.467,0.600,1.597,-2.686,-2.736,-1.750
222.025,-2.430,5.166,12.751,1.437,-0.985,0.081,1.128,-3.128,-3.159,-2.138
222.037,-6.066,6.122,12.780,1.529,-1.381,-0.305,0.657,-3.462,-3.442,-2.519
222.047,1.887,-4.116,9.546,1.016,-1.877,-0.750,0.237,-3.982,-3.799,-2.862
222.058,5.458,-11.998,5.997,-1.963,-2.336,-1.086,-0.187,-4.629,-4.074,-3.235
222.069,2.247,-8.916,7.901,-2.239,-2.851,-1.556,-0.634,-5.187,-4.489,-3.638
222.079,5.767,7.242,9.482,-0.217,-3.258,-2.048,-1.077,-5.370,-4.914,-4.022
222.090,5.386,9.491,8.706,0.803,-3.580,-2.406,-1.506,-5.539,-5.180,-4.370
222.101,1.241,2.896,10.013,1.053,-3.955,-2.827,-1.922,-5.736,-5.497,-4.689
222.112,-2.825,0.934,12.212,0.465,-4.314,-3.187,-2.347,-6.007,-5.759,-5.023
222.123,-2.962,1.847,12.974,0.212,-4.642,-3.508,-2.755,-6.266,-5.984,-5.342
222.133,2.096,-5.294,8.900,-0.512,-4.871,-3.696,-3.101,-6.493,-6.079,-5.600
222.143,-5.110,-10.633,9.079,-2.221,-5.111,-3.854,-3.399,-6.825,-6.163,-5.827
222.154,3.346,-4.059,9.726,-2.905,-5.285,-4.003,-3.656,-6.988,-6.252,-6.025
222.165,4.093,-5.690,6.392,-3.646,-5.372,-4.045,-3.851,-7.112,-6.239,-6.164
222.175,-3.695,-5.697,11.091,-4.276,-5.489,-4.133,-4.002,-7.240,-6.282,-6.268
222.185,-3.062,-6.221,6.342,-4.671,-5.459,-4.072,-4.089,-7.234,-6.183,-6.314
222.196,-4.154,-2.191,13.764,-4.064,-5.397,-4.017,-4.123,-7.119,-6.088,-6.304
222.206,4.079,-9.059,7.592,-4.948,-5.190,-3.766,-4.080,-6.961,-5.802,-6.220
222.217,3.037,-3.649,11.616,-5.398,-4.927,-3.482,-3.955,-6.720,-5.500,-6.067
222.227,6.162,-1.149,10.279,-5.334,-4.607,-3.168,-3.771,-6.373,-5.175,-5.862
222.238,-6.410,1.746,13.706,-4.632,-4.300,-2.901,-3.564,-5.976,-4.896,-5.630
222.248,0.127,2.120,11.414,-3.658,-3.968,-2.625,-3.336,-5.515,-4.599,-5.370
222.259,2.067,-2.808,12.629,-3.077,-3.616,-2.304,-3.084,-5.077,-4.247,-5.074
222.269,4.100,-3.204,11.084,-3.630,-3.282,-1.942,-2.796,-4.781,-3.865,-4.754
222.280,-4.973,3.456,12.047,-3.352,-2.885,-1.566,-2.478,-4.335,-3.477,-4.409
222.290,-2.760,1.638,11.917,-1.986,-2.568,-1.304,-2.167,-3.894,-3.192,-4.062
222.301,8.627,-8.032,10.351,-2.759,-2.192,-0.906,-1.832,-3.539,-2.769,-3.689
222.311,-8.415,3.988,11.450,-2.697,-1.743,-0.463,-1.459,-3.082,-2.324,-3.300
222.322,3.044,-0.057,13.656,-1.766,-1.369,-0.133,-1.095,-2.616,-1.977,-2.905
222.333,-0.691,-3.778,9.043,-1.909,-0.952,0.297,-0.712,-2.218,-1.535,-2.499
222.344,5.458,1.128,14.109,-1.824,-0.522,0.715,-0.314,-1.770,-1.113,-2.082
222.356,6.795,2.091,10.998,-1.527,-0.113,1.099,0.105,-1.321,-0.728,-1.645
222.368,3.583,-2.420,10.890,-2.133,0.309,1.541,0.523,-0.950,-0.291,-1.216
222.379,-9.313,-2.255,12.629,-2.558,0.819,2.053,0.948,-0.482,0.192,-0.803
222.390,-0.181,-3.196,11.184,-2.588,1.185,2.395,1.327,-0.109,0.504,-0.438
222.400,8.462,0.065,9.855,-2.864,1.509,2.721,1.705,0.163,0.793,-0.083
222.412,5.157,4.756,12.018,-2.891,1.937,3.140,2.114,0.545,1.158,0.287
222.423,6.105,-3.010,11.810,-2.800,2.109,3.297,2.466,0.690,1.268,0.602
222.435,7.858,-8.880,8.425,-3.633,2.273,3.481,2.744,0.750,1.399,0.837
222.446,6.637,-10.626,7.340,-5.286,2.267,3.574,2.955,0.472,1.417,0.980
222.458,5.257,2.148,6.622,-6.044,2.185,3.560,3.082,0.160,1.298,1.007
222.470,-3.443,12.495,10.128,-4.647,2.172,3.469,3.147,0.203,1.115,0.982
222.481,-2.983,1.415,8.871,-3.836,2.145,3.404,3.178,0.179,0.987,0.951
222.493,-2.739,-6.408,6.888,-3.676,1.992,3.257,3.148,-0.034,0.794,0.875
222.504,5.717,-7.486,13.814,-3.679,1.853,3.032,3.059,-0.060,0.530,0.742
222.516,0.414,-0.294,9.582,-4.401,1.548,2.747,2.897,-0.461,0.197,0.527
222.528,0.393,6.862,6.564,-4.026,1.405,2.517,2.692,-0.502,-0.088,0.259
222.539,-1.323,-4.109,11.623,-3.430,1.248,2.304,2.492,-0.589,-0.325,0.029
222.551,2.433,-4.044,9.086,-3.853,0.991,2.041,2.273,-0.876,-0.609,-0.215
222.562,1.693,3.061,7.793,-4.136,0.790,1.805,2.026,-1.061,-0.881,-0.505
222.574,-5.584,-0.387,11.723,-3.554,0.736,1.684,1.824,-1.023,-1.019,-0.729
222.586,5.214,-4.439,7.915,-3.528,0.621,1.532,1.645,-1.100,-1.177,-0.920
222.597,4.366,-1.285,12.104,-4.055,0.502,1.408,1.474,-1.249,-1.317,-1.111
222.609,-7.790,5.497,7.973,-3.455,0.448,1.306,1.333,-1.249,-1.434,-1.270
222.620,4.158,-4.835,7.908,-3.400,0.341,1.177,1.210,-1.339,-1.562,-1.395
222.632,2.405,-2.751,12.442,-3.815,0.215,1.037,1.079,-1.467,-1.704,-1.530
222.644,0.824,1.954,8.504,-3.816,0.109,0.927,0.951,-1.601,-1.825,-1.673
222.655,-7.086,1.545,9.518,-3.433,-0.029,0.745,0.818,-1.683,-2.005,-1.806
222.667,2.886,-5.539,9.288,-4.028,-0.236,0.543,0.660,-1.923,-2.203,-1.963
222.678,1.190,-2.097,10.322,-4.569,-0.447,0.334,0.473,-2.168,-2.416,-2.158
222.690,9.884,-2.557,10.933,-5.526,-0.736,0.063,0.249,-2.530,-2.701,-2.400
222.701,6.651,1.803,6.198,-5.330,-0.953,-0.192,0.005,-2.715,-2.974,-2.667
222.713,1.514,3.887,14.044,-4.946,-1.282,-0.560,-0.257,-2.996,-3.344,-2.938
222.724,5.279,-3.132,8.971,-6.246,-1.844,-1.029,-0.599,-3.771,-3.819,-3.294
222.736,8.569,-2.571,5.882,-6.803,-2.311,-1.467,-0.996,-4.325,-4.271,-3.714
222.748,4.639,0.460,7.736,-6.212,-2.745,-1.949,-1.416,-4.689,-4.754,-4.145
222.759,-2.236,1.243,9.668,-5.532,-3.059,-2.322,-1.840,-4.895,-5.109,-4.560
222.771,-6.439,0.984,11.105,-4.896,-3.317,-2.629,-2.208,-5.051,-5.385,-4.904
222.782,-11.131,-0.035,12.988,-4.489,-3.653,-2.990,-2.562,-5.319,-5.700,-5.220
222.794,-4.284,1.588,13.153,-3.881,-4.037,-3.402,-2.937,-5.620,-6.053,-5.544
222.806,3.856,1.782,12.377,-3.386,-4.219,-3.600,-3.255,-5.727,-6.179,-5.797
222.817,9.058,-1.055,10.761,-3.821,-4.314,-3.656,-3.503,-5.854,-6.163,-5.976
222.829,7.923,-5.115,9.338,-5.238,-4.457,-3.721,-3.684,-6.118,-6.176,-6.104
222.841,1.765,-9.605,7.872,-6.817,-4.719,-3.901,-3.865,-6.526,-6.324,-6.254
222.852,-3.350,-10.051,9.130,-7.762,-5.000,-4.158,-4.075,-6.855,-6.568,-6.450
222.864,6.960,-4.914,7.276,-6.891,-5.159,-4.340,-4.298,-6.962,-6.726,-6.651
222.875,8.857,-3.786,4.323,-6.565,-5.308,-4.501,-4.504,-7.068,-6.853,-6.822
222.887,3.224,-4.188,5.156,-6.548,-5.544,-4.715,-4.704,-7.325,-7.030,-6.985
222.898,-1.244,-3.563,10.056,-6.443,-5.529,-4.710,-4.869,-7.265,-6.988,-7.111
222.910,3.310,-2.801,11.077,-6.089,-5.333,-4.568,-4.927,-6.939,-6.808,-7.126
222.922,10.172,-3.010,7.700,-5.665,-5.136,-4.441,-4.906,-6.581,-6.637,-7.054
222.933,9.554,-4.899,6.679,-5.209,-4.949,-4.270,-4.826,-6.334,-6.415,-6.914
222.945,-0.282,0.000,10.804,-3.453,-4.642,-4.003,-4.683,-5.909,-6.086,-6.699
222.956,4.251,2.709,10.602,-1.597,-4.306,-3.719,-4.469,-5.408,-5.717,-6.388
222.968,6.701,5.267,7.190,-0.000,-3.934,-3.427,-4.215,-4.801,-5.318,-6.016
222.980,3.245,4.792,7.427,0.783,-3.464,-3.008,-3.897,-4.147,-4.786,-5.572
222.991,-2.768,0.704,11.529,0.206,-3.021,-2.580,-3.537,-3.606,-4.257,-5.097
223.003,-9.967,3.442,11.709,-0.228,-2.602,-2.173,-3.171,-3.113,-3.771,-4.637
223.014,-4.197,-1.379,11.802,-1.727,-2.272,-1.808,-2.812,-2.825,-3.347,-4.206
223.026,-1.194,-2.499,8.914,-3.124,-1.925,-1.395,-2.433,-2.610,-2.908,-3.786
223.038,0.853,-4.598,7.391,-4.471,-1.678,-1.022,-2.073,-2.630,-2.538,-3.415
223.049,2.261,-7.249,6.090,-5.608,-1.394,-0.648,-1.718,-2.562,-2.191,-3.072
223.061,3.576,-6.688,6.478,-5.545,-1.151,-0.392,-1.378,-2.391,-1.971,-2.756
223.072,3.619,-2.722,9.309,-4.039,-0.930,-0.190,-1.065,-2.167,-1.790,-2.454
223.084,4.682,2.184,9.302,-2.007,-0.660,0.044,-0.782,-1.832,-1.550,-2.156
223.096,6.162,8.967,11.889,-0.423,-0.332,0.348,-0.471,-1.443,-1.221,-1.812
223.107,5.710,5.712,11.141,-0.232,-0.282,0.419,-0.213,-1.410,-1.116,-1.513
223.119,1.909,0.223,9.963,-1.440,-0.186,0.555,-0.018,-1.384,-0.960,-1.292
223.130,-2.653,-5.819,9.244,-3.824,-0.051,0.791,0.150,-1.466,-0.738,-1.133
223.142,-5.958,-9.979,7.678,-7.284,0.005,0.996,0.322,-1.769,-0.603,-1.026
223.153,-7.380,-10.453,6.730,-7.409,0.045,1.015,0.457,-1.764,-0.664,-0.966
223.165,-6.116,-8.542,7.527,-7.292,-0.068,0.904,0.506,-1.958,-0.852,-0.993
223.177,-2.380,1.071,7.312,-5.340,0.065,0.960,0.538,-1.727,-0.858,-1.023
223.188,-2.114,6.459,9.632,-2.864,0.131,0.900,0.578,-1.440,-0.943,-1.007
223.200,-1.482,9.700,10.904,-0.657,0.199,0.857,0.595,-1.151,-0.974,-0.979
223.211,-0.878,10.928,12.772,1.284,0.270,0.898,0.619,-0.994,-0.895,-0.918
223.223,-1.776,7.810,13.556,1.008,0.048,0.751,0.625,-1.324,-0.988,-0.862
223.235,2.045,4.189,13.045,0.216,-0.269,0.513,0.538,-1.760,-1.179,-0.907
223.246,6.126,0.165,12.126,-1.153,-0.396,0.482,0.431,-2.047,-1.179,-0.988
223.258,9.762,-3.901,9.661,-2.837,-0.459,0.524,0.364,-2.310,-1.132,-1.053
223.269,11.716,-6.846,7.484,-4.410,-0.702,0.359,0.279,-2.715,-1.316,-1.160
223.281,11.745,-7.723,5.494,-5.595,-0.933,0.166,0.135,-3.045,-1.544,-1.344
223.292,5.882,-5.338,4.876,-5.347,-1.072,0.020,-0.010,-3.192,-1.725,-1.530
223.303,-4.858,0.273,11.781,-4.506,-1.208,-0.144,-0.141,-3.280,-1.909,-1.683
223.313,-0.591,-0.552,12.399,-4.079,-1.337,-0.299,-0.286,-3.354,-2.070,-1.839
223.324,15.431,-0.480,8.160,-3.644,-1.372,-0.366,-0.392,-3.319,-2.138,-1.950
223.335,13.779,0.833,8.052,-3.235,-1.568,-0.596,-0.515,-3.437,-2.360,-2.069
223.346,-5.455,-0.387,13.520,-3.108,-1.721,-0.764,-0.657,-3.542,-2.514,-2.202
223.357,-5.462,-3.513,13.433,-3.676,-1.839,-0.875,-0.800,-3.659,-2.614,-2.338
223.368,3.684,-3.836,10.703,-3.991,-2.082,-1.125,-0.960,-3.877,-2.856,-2.496
223.379,9.223,-3.987,7.491,-4.365,-2.198,-1.240,-1.129,-3.984,-2.966,-2.664
223.391,14.899,-1.774,5.307,-3.981,-2.522,-1.581,-1.325,-4.262,-3.294,-2.854
223.402,9.777,0.769,6.291,-3.461,-2.692,-1.764,-1.515,-4.385,-3.457,-3.031
223.413,2.297,2.558,10.710,-2.875,-2.772,-1.861,-1.693,-4.402,-3.527,-3.186
223.424,-0.986,3.930,12.449,-2.265,-2.920,-2.023,-1.852,-4.488,-3.653,-3.316
223.434,2.785,-2.672,9.597,-2.948,-2.999,-2.058,-1.988,-4.615,-3.652,-3.419
223.445,1.679,-7.572,8.583,-3.877,-3.085,-2.106,-2.096,-4.749,-3.677,-3.507
223.456,7.348,-5.596,10.150,-4.695,-3.075,-2.068,-2.177,-4.780,-3.629,-3.580
223.467,14.612,-0.825,10.157,-3.987,-3.009,-2.035,-2.223,-4.630,-3.580,-3.610
223.477,12.521,0.086,8.749,-3.256,-3.001,-2.062,-2.246,-4.530,-3.584,-3.611
223.489,12.607,-4.748,6.816,-3.208,-2.889,-1.963,-2.243,-4.359,-3.452,-3.574
223.501,8.217,-9.641,6.076,-3.839,-2.783,-1.849,-2.205,-4.244,-3.311,-3.507
223.512,0.443,-12.027,6.564,-5.019,-2.742,-1.752,-2.145,-4.297,-3.204,-3.434
223.524,-6.130,-12.149,8.224,-6.157,-2.652,-1.648,-2.069,-4.243,-3.112,-3.367
223.536,-10.211,-10.439,10.322,-7.273,-2.377,-1.376,-1.953,-3.993,-2.877,-3.282
223.547,-10.793,-5.675,12.356,-7.898,-2.156,-1.166,-1.801,-3.800,-2.723,-3.181
223.559,-7.036,-1.723,12.427,-7.215,-2.032,-1.109,-1.653,-3.599,-2.720,-3.081
223.570,-4.578,2.285,13.362,-6.164,-1.858,-0.986,-1.525,-3.368,-2.638,-2.990
223.582,-1.877,4.764,13.175,-4.986,-1.625,-0.785,-1.368,-3.101,-2.463,-2.854
223.593,-1.438,6.704,11.975,-3.478,-1.450,-0.656,-1.208,-2.849,-2.340,-2.694
223.605,0.220,6.265,12.356,-2.879,-1.235,-0.456,-1.046,-2.605,-2.133,-2.520
223.616,-2.308,7.286,12.032,-2.259,-0.874,-0.112,-0.828,-2.208,-1.778,-2.285
223.628,-4.621,6.969,10.035,-1.615,-0.720,0.024,-0.604,-2.011,-1.623,-2.037
223.640,-4.470,7.566,11.069,-0.514,-0.642,0.056,-0.435,-1.821,-1.558,-1.831
223.651,-2.509,6.704,11.314,0.514,-0.380,0.261,-0.263,-1.412,-1.304,-1.607
223.663,2.067,6.150,11.838,0.701,-0.229,0.398,-0.094,-1.199,-1.119,-1.387
223.674,0.651,7.803,11.314,1.496,-0.109,0.474,0.051,-0.952,-0.985,-1.181
223.686,8.778,2.522,8.964,1.564,0.077,0.667,0.211,-0.732,-0.731,-0.958
223.698,7.010,5.295,8.562,2.275,0.274,0.843,0.388,-0.446,-0.489,-0.713
223.709,5.609,3.154,7.585,2.782,0.484,1.022,0.575,-0.121,-0.237,-0.452
223.721,0.824,3.794,7.534,3.009,0.777,1.281,0.783,0.289,0.093,-0.170
223.732,-2.308,5.999,8.210,2.788,1.039,1.526,1.012,0.624,0.399,0.123
223.744,-6.375,6.855,9.582,2.770,1.171,1.660,1.225,0.788,0.587,0.391
223.755,-5.728,6.581,11.443,2.376,1.281,1.812,1.401,0.842,0.786,0.615
223.767,-4.276,0.956,12.039,0.703,1.246,1.874,1.525,0.629,0.873,0.765
223.778,2.584,-1.846,11.450,-0.779,1.277,1.977,1.627,0.510,0.977,0.868
223.790,6.608,-4.605,8.986,-2.191,1.335,2.100,1.730,0.412,1.075,0.947
223.801,8.907,-6.415,6.069,-2.499,1.254,2.047,1.778,0.235,0.986,0.958
223.812,3.288,-6.487,5.666,-2.831,1.199,2.052,1.793,0.027,0.955,0.936
223.824,-3.271,1.466,8.303,-1.650,1.121,1.947,1.798,-0.022,0.824,0.912
223.835,-8.839,3.664,11.055,-0.594,1.019,1.793,1.745,-0.026,0.665,0.849
223.847,-11.347,6.050,13.678,0.029,0.881,1.658,1.672,-0.166,0.537,0.778
223.858,-3.450,3.298,13.814,0.285,0.660,1.449,1.553,-0.395,0.346,0.670
223.868,7.269,2.206,10.911,0.231,0.370,1.176,1.405,-0.698,0.093,0.534
223.879,13.721,2.443,9.381,0.176,0.080,0.894,1.178,-0.978,-0.164,0.321
223.891,12.033,3.549,9.798,0.319,-0.103,0.706,0.960,-1.126,-0.324,0.122
223.902,5.264,2.579,12.090,0.007,-0.364,0.459,0.732,-1.380,-0.539,-0.082
223.913,5.056,2.069,10.401,-0.406,-0.482,0.336,0.522,-1.465,-0.636,-0.274
223.924,-1.740,-0.495,12.392,-1.013,-0.680,0.141,0.344,-1.646,-0.812,-0.440
223.936,-4.039,-3.958,12.780,-1.717,-0.916,-0.093,0.133,-1.871,-1.032,-0.644
223.947,-7.632,-4.030,11.975,-2.954,-1.077,-0.228,-0.089,-2.083,-1.167,-0.874
223.957,3.518,-6.178,8.483,-3.382,-1.132,-0.272,-0.243,-2.165,-1.218,-1.038
223.968,9.008,-1.688,5.760,-3.552,-1.622,-0.749,-0.447,-2.685,-1.703,-1.256
223.979,0.378,2.522,9.007,-2.472,-1.662,-0.840,-0.665,-2.618,-1.789,-1.475
223.990,-5.800,2.364,11.623,-2.137,-1.933,-1.123,-0.875,-2.848,-2.058,-1.675
224.001,-6.655,0.970,11.314,-2.008,-2.106,-1.312,-1.111,-2.971,-2.226,-1.896
224.012,-2.674,-0.409,10.933,-2.333,-2.502,-1.704,-1.371,-3.353,-2.595,-2.139
224.023,3.892,-1.300,8.670,-2.864,-2.798,-1.980,-1.641,-3.670,-2.851,-2.395
224.034,6.371,-2.499,8.145,-3.488,-3.242,-2.387,-1.957,-4.167,-3.241,-2.702
224.045,4.395,-1.781,8.310,-3.774,-3.802,-2.930,-2.326,-4.741,-3.765,-3.061
224.056,-2.157,-0.373,9.819,-3.582,-4.245,-3.393,-2.737,-5.116,-4.203,-3.458
224.067,-7.632,0.733,13.218,-3.041,-4.847,-4.026,-3.193,-5.619,-4.800,-3.890
224.079,-5.412,-0.179,11.781,-2.709,-5.489,-4.686,-3.703,-6.175,-5.409,-4.362
224.090,-7.000,-2.916,11.472,-2.825,-6.261,-5.461,-4.290,-6.880,-6.122,-4.903
224.101,-2.416,-3.563,9.632,-3.050,-7.197,-6.394,-4.958,-7.755,-6.987,-5.521
224.112,2.936,-2.298,8.354,-2.952,-8.190,-7.394,-5.733,-8.655,-7.906,-6.236
