R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,75,60,15,60,15,50,175,0,0,0.995
sysTime,GPT1X,aRawR,aPT1R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R,aCFPT11R
334.293,26.800,-1.729,0.564,-4.024,-2.786,-3.429,-3.926,-2.403,-3.187
334.304,32.630,4.600,0.376,-3.543,-2.287,-3.069,-3.445,-1.860,-2.765
334.316,39.487,9.203,0.265,-2.924,-1.650,-2.619,-2.847,-1.194,-2.266
334.327,41.207,3.639,-0.058,-2.418,-1.102,-2.132,-2.458,-0.635,-1.744
334.339,38.705,-2.463,-0.546,-2.062,-0.706,-1.674,-2.226,-0.244,-1.269
334.350,42.132,-10.701,-1.166,-1.581,-0.179,-1.213,-1.906,0.257,-0.812
334.362,44.540,-49.067,-2.103,-1.091,0.388,-0.718,-1.723,0.776,-0.344
334.373,47.635,-49.220,-3.121,-0.588,0.973,-0.204,-1.562,1.281,0.113
334.385,47.585,-34.051,-3.795,-0.085,1.518,0.331,-1.266,1.720,0.567
334.396,45.818,-32.508,-3.822,0.399,1.981,0.846,-0.760,2.070,0.990
334.408,45.305,-11.846,-3.362,0.930,2.459,1.346,-0.105,2.431,1.393
334.419,38.470,-12.379,-2.830,1.255,2.745,1.804,0.298,2.607,1.760
334.430,32.816,22.241,-2.296,1.494,2.955,2.157,0.593,2.734,2.042
334.440,26.861,14.831,-1.696,1.644,3.097,2.448,0.727,2.802,2.268
334.451,24.750,-5.928,-1.946,1.799,3.289,2.705,0.699,2.919,2.457
334.462,20.059,-9.916,-2.070,1.896,3.392,2.934,0.723,2.943,2.613
334.473,19.106,-14.801,-2.067,2.069,3.562,3.130,0.860,3.035,2.735
334.484,14.602,-7.278,-1.780,2.132,3.616,3.298,0.908,3.013,2.830
334.495,14.184,-5.448,-1.371,2.245,3.720,3.430,1.016,3.047,2.894
334.506,7.864,-1.963,-1.114,2.173,3.638,3.524,0.946,2.901,2.924
334.517,7.341,9.196,-0.383,2.265,3.699,3.593,1.121,2.908,2.938
334.528,3.784,26.400,0.631,2.261,3.644,3.640,1.285,2.813,2.943
334.539,-0.095,40.282,1.750,2.183,3.516,3.643,1.385,2.664,2.922
334.550,1.127,42.906,2.167,2.205,3.533,3.643,1.427,2.672,2.908
334.561,-2.213,41.767,2.321,2.057,3.389,3.617,1.274,2.524,2.872
334.572,-3.657,35.018,2.280,1.915,3.260,3.562,1.095,2.393,2.807
334.584,-2.147,32.601,2.141,1.924,3.278,3.527,1.083,2.407,2.763
334.595,-0.928,29.477,2.494,1.946,3.265,3.504,1.245,2.397,2.736
334.606,-1.166,10.985,2.144,1.876,3.207,3.478,1.144,2.339,2.704
334.617,1.865,-4.450,1.869,1.938,3.282,3.475,1.166,2.410,2.693
334.628,3.524,10.361,2.182,1.999,3.330,3.494,1.282,2.455,2.704
334.639,5.404,20.368,2.754,2.156,3.458,3.548,1.552,2.586,2.757
334.650,7.331,7.026,3.010,2.295,3.586,3.616,1.749,2.721,2.831
334.661,8.452,-36.070,2.600,2.374,3.705,3.700,1.696,2.844,2.918
334.672,11.774,-38.711,2.184,2.557,3.944,3.819,1.684,3.078,3.031
334.683,9.551,8.388,2.502,2.594,3.987,3.925,1.707,3.112,3.129
334.694,7.295,8.142,2.599,2.588,3.991,4.005,1.677,3.111,3.203
334.704,2.570,25.410,2.952,2.470,3.873,4.040,1.570,2.994,3.235
334.715,3.888,30.215,3.366,2.539,3.922,4.069,1.729,3.050,3.267
334.725,-1.871,-37.910,2.719,2.337,3.780,4.074,1.331,2.915,3.273
334.735,-3.243,-45.000,2.226,2.221,3.715,4.036,1.051,2.846,3.225
334.746,0.123,9.680,2.594,2.310,3.800,4.020,1.170,2.926,3.200
334.756,-9.707,26.333,2.986,1.975,3.472,3.960,0.839,2.604,3.139
334.768,-15.131,19.892,2.785,1.631,3.179,3.800,0.352,2.320,2.976
334.778,-17.223,5.303,2.748,1.405,2.962,3.633,0.131,2.116,2.810
334.789,-21.080,-8.444,2.480,1.061,2.645,3.419,-0.272,1.812,2.598
334.799,-19.582,6.562,2.356,0.893,2.482,3.209,-0.418,1.663,2.391
334.810,-22.021,3.946,2.219,0.572,2.160,2.976,-0.696,1.357,2.160
334.821,-22.894,-11.826,1.741,0.331,1.944,2.745,-0.984,1.154,1.932
334.832,-23.539,-17.336,1.392,0.035,1.664,2.483,-1.296,0.886,1.670
334.842,-24.254,6.581,1.588,-0.232,1.385,2.221,-1.483,0.621,1.411
334.853,-27.549,22.178,2.181,-0.529,1.052,1.943,-1.595,0.320,1.149
334.864,-31.712,16.330,2.211,-0.962,0.616,1.610,-1.952,-0.070,0.845
334.876,-29.351,-10.068,1.621,-1.267,0.336,1.270,-2.274,-0.303,0.534
334.886,-27.199,-26.631,1.206,-1.542,0.082,0.962,-2.555,-0.519,0.251
334.897,-29.154,23.027,1.604,-1.816,-0.241,0.672,-2.590,-0.800,-0.009
334.907,-30.343,18.685,2.018,-2.094,-0.570,0.363,-2.615,-1.067,-0.272
334.918,-26.506,-23.436,1.308,-2.337,-0.777,0.075,-2.909,-1.218,-0.516
334.929,-25.537,-0.105,1.208,-2.585,-1.019,-0.196,-3.111,-1.409,-0.749
334.939,-25.741,20.983,1.349,-2.846,-1.291,-0.458,-3.259,-1.622,-0.964
334.950,-20.910,-14.693,0.891,-2.983,-1.426,-0.696,-3.332,-1.703,-1.157
334.961,-17.653,-7.953,0.669,-3.084,-1.527,-0.889,-3.365,-1.756,-1.311
334.972,-19.234,15.650,1.060,-3.270,-1.740,-1.075,-3.389,-1.915,-1.450
334.983,-19.735,7.644,1.046,-3.467,-1.941,-1.273,-3.502,-2.058,-1.596
334.994,-20.305,-2.279,0.949,-3.723,-2.171,-1.489,-3.773,-2.226,-1.758
335.005,-18.346,-20.203,0.646,-3.896,-2.299,-1.685,-4.025,-2.296,-1.902
335.016,-13.531,-23.333,0.430,-3.974,-2.354,-1.848,-4.113,-2.297,-2.017
335.027,-6.753,9.717,0.622,-3.906,-2.295,-1.941,-3.943,-2.187,-2.061
335.038,0.649,24.284,1.336,-3.709,-2.131,-1.945,-3.555,-1.964,-2.003
335.049,1.677,-3.058,1.078,-3.599,-1.995,-1.896,-3.462,-1.771,-1.892
335.060,8.554,-37.351,0.723,-3.404,-1.774,-1.827,-3.296,-1.505,-1.773
335.070,10.237,1.291,0.967,-3.206,-1.590,-1.698,-2.990,-1.282,-1.595
335.081,15.944,18.222,1.391,-2.973,-1.375,-1.554,-2.635,-1.021,-1.399
335.091,18.215,-7.277,0.925,-2.746,-1.116,-1.363,-2.468,-0.729,-1.164
335.102,20.783,-29.915,0.630,-2.500,-0.840,-1.147,-2.288,-0.431,-0.916
335.112,20.524,16.697,0.934,-2.280,-0.620,-0.915,-2.031,-0.195,-0.657
335.123,20.840,21.291,1.191,-2.047,-0.399,-0.690,-1.718,0.044,-0.403
335.133,21.382,-48.421,0.376,-1.831,-0.121,-0.450,-1.694,0.328,-0.146
335.144,24.370,-10.289,0.766,-1.514,0.170,-0.203,-1.272,0.615,0.106
335.154,24.700,44.299,1.439,-1.232,0.405,0.055,-0.807,0.855,0.380
335.165,26.074,2.348,0.930,-0.998,0.680,0.315,-0.698,1.129,0.650
335.175,27.910,-34.731,0.577,-0.663,1.059,0.609,-0.514,1.490,0.937
335.186,26.615,-2.650,0.707,-0.391,1.342,0.903,-0.283,1.749,1.219
335.196,27.250,11.071,0.991,-0.081,1.654,1.197,0.020,2.035,1.499
335.207,29.651,-17.905,0.358,0.165,1.962,1.484,0.050,2.310,1.764
335.217,29.906,-13.172,0.114,0.433,2.252,1.785,0.217,2.549,2.025
335.228,25.956,33.686,0.790,0.618,2.411,2.067,0.477,2.661,2.269
335.238,24.277,24.588,1.122,0.852,2.641,2.328,0.710,2.856,2.502
335.249,24.064,-46.371,0.151,1.036,2.884,2.572,0.668,3.047,2.702
335.259,18.009,7.900,0.726,1.117,2.942,2.785,0.800,3.051,2.866
335.270,14.355,16.104,0.818,1.158,2.988,2.935,0.810,3.053,2.974
335.280,8.817,-9.022,0.604,1.169,3.003,3.046,0.787,3.019,3.037
335.291,6.260,12.469,0.758,1.192,3.000,3.104,0.874,2.971,3.048
335.301,0.502,-0.073,0.720,1.117,2.914,3.124,0.819,2.842,3.024
335.312,-2.324,6.803,0.821,1.054,2.843,3.103,0.764,2.730,2.959
335.322,-6.024,-19.752,0.295,0.844,2.678,3.039,0.383,2.527,2.851
335.333,-10.571,-8.867,0.218,0.625,2.476,2.936,0.084,2.279,2.695
335.343,-14.665,39.332,1.419,0.445,2.233,2.792,0.123,2.015,2.522
335.353,-17.224,-37.872,0.378,0.174,2.024,2.615,-0.360,1.792,2.320
335.364,-19.477,-33.511,-0.430,-0.114,1.769,2.405,-0.777,1.501,2.065
335.374,-23.308,29.867,0.113,-0.368,1.458,2.169,-0.833,1.163,1.791
335.385,-26.462,8.842,0.288,-0.650,1.135,1.900,-0.975,0.828,1.498
335.396,-27.622,-7.340,-0.044,-0.966,0.826,1.608,-1.306,0.510,1.184
335.406,-27.603,-36.752,-0.125,-1.273,0.555,1.316,-1.728,0.231,0.874
335.416,-29.052,17.120,0.381,-1.590,0.236,1.022,-2.011,-0.084,0.572
335.427,-30.656,18.832,0.362,-1.953,-0.110,0.712,-2.402,-0.416,0.264
335.437,-29.723,-16.257,-0.075,-2.273,-0.401,0.397,-2.784,-0.692,-0.046
335.448,-28.821,-34.497,-0.077,-2.580,-0.705,0.082,-3.065,-0.981,-0.356
335.458,-29.255,25.110,0.518,-2.880,-1.035,-0.220,-3.212,-1.282,-0.641
335.469,-30.439,14.544,0.984,-3.191,-1.370,-0.529,-3.380,-1.571,-0.916
335.479,-27.609,1.841,0.681,-3.479,-1.635,-0.828,-3.686,-1.788,-1.178
335.490,-26.168,-28.443,0.246,-3.776,-1.904,-1.108,-4.008,-2.011,-1.422
335.500,-27.696,16.940,0.533,-4.067,-2.204,-1.383,-4.205,-2.263,-1.659
335.511,-28.593,33.686,1.128,-4.328,-2.490,-1.658,-4.296,-2.483,-1.878
335.521,-24.777,-49.723,0.288,-4.561,-2.671,-1.921,-4.635,-2.605,-2.090
335.532,-24.752,23.571,1.034,-4.759,-2.925,-2.164,-4.554,-2.796,-2.278
335.543,-25.456,34.872,1.742,-4.955,-3.201,-2.417,-4.378,-2.984,-2.452
335.553,-22.160,-4.291,1.316,-5.110,-3.362,-2.648,-4.421,-3.061,-2.607
335.564,-17.118,-19.175,1.074,-5.200,-3.432,-2.829,-4.499,-3.051,-2.713
335.574,-12.611,4.967,1.127,-5.251,-3.440,-2.953,-4.617,-2.985,-2.764
335.585,-8.139,13.426,1.365,-5.227,-3.411,-3.031,-4.518,-2.876,-2.764
335.595,-1.430,-30.153,0.828,-5.109,-3.261,-3.052,-4.435,-2.658,-2.714
335.606,3.845,18.361,1.191,-4.913,-3.087,-3.006,-4.085,-2.421,-2.600
335.616,7.716,2.900,1.020,-4.761,-2.905,-2.917,-3.965,-2.177,-2.442
335.627,10.613,-47.779,0.551,-4.639,-2.709,-2.795,-4.034,-1.934,-2.265
335.637,14.715,16.663,1.173,-4.419,-2.460,-2.638,-3.852,-1.641,-2.054
335.648,20.421,-32.200,0.789,-4.170,-2.124,-2.435,-3.833,-1.262,-1.797
335.658,25.398,3.262,0.708,-3.834,-1.759,-2.179,-3.544,-0.875,-1.505
335.668,26.762,12.786,1.023,-3.521,-1.464,-1.892,-3.114,-0.551,-1.176
335.679,30.075,-21.214,0.270,-3.169,-1.089,-1.581,-2.797,-0.169,-0.842
335.689,32.992,29.213,0.868,-2.706,-0.698,-1.238,-2.053,0.224,-0.481
335.700,34.412,4.715,0.983,-2.273,-0.306,-0.866,-1.453,0.619,-0.090
335.711,37.618,-35.824,0.605,-1.798,0.173,-0.468,-0.993,1.087,0.310
335.721,38.296,28.132,1.295,-1.355,0.594,-0.054,-0.470,1.493,0.725
335.732,37.801,2.844,0.864,-1.026,0.979,0.348,-0.334,1.859,1.126
335.742,38.713,-53.815,0.127,-0.716,1.404,0.750,-0.438,2.243,1.503
335.753,36.217,20.059,1.058,-0.359,1.759,1.147,-0.085,2.555,1.872
335.763,35.598,-12.072,0.722,-0.051,2.109,1.523,0.066,2.863,2.220
335.774,36.478,-5.465,0.533,0.270,2.453,1.888,0.286,3.149,2.538
335.784,30.454,30.045,1.249,0.489,2.642,2.235,0.597,3.286,2.844
335.795,25.984,-9.958,0.633,0.611,2.795,2.510,0.591,3.389,3.076
335.805,21.247,-42.307,0.287,0.745,2.964,2.752,0.572,3.491,3.258
335.816,16.194,23.725,1.183,0.846,3.036,2.938,0.751,3.505,3.389
335.826,10.535,21.116,1.258,0.855,3.054,3.075,0.710,3.477,3.480
335.837,7.693,-26.959,0.650,0.820,3.057,3.150,0.527,3.425,3.501
335.847,4.540,4.134,0.969,0.809,3.023,3.196,0.575,3.336,3.490
335.858,0.109,26.493,1.190,0.720,2.912,3.198,0.550,3.181,3.443
335.868,-2.105,-20.756,0.517,0.639,2.856,3.179,0.364,3.080,3.374
335.879,-3.412,-25.924,-0.306,0.555,2.802,3.136,0.145,2.962,3.262
335.889,-8.760,21.794,0.616,0.414,2.608,3.059,0.167,2.711,3.123
335.899,-15.097,31.339,1.699,0.178,2.309,2.919,0.145,2.389,2.949
335.910,-16.998,17.205,1.774,-0.034,2.100,2.743,-0.069,2.167,2.751
335.921,-22.134,-17.151,1.259,-0.330,1.836,2.540,-0.472,1.891,2.525
335.931,-23.774,-31.559,0.779,-0.653,1.546,2.292,-0.903,1.585,2.249
335.942,-29.202,-3.889,1.003,-1.008,1.178,2.013,-1.200,1.207,1.947
335.952,-28.949,14.611,1.230,-1.292,0.872,1.709,-1.380,0.902,1.631
335.962,-32.688,7.820,1.316,-1.646,0.498,1.392,-1.639,0.539,1.311
335.973,-33.197,-7.448,1.069,-2.037,0.110,1.036,-2.004,0.167,0.957
335.983,-33.133,-12.135,0.786,-2.361,-0.203,0.698,-2.328,-0.131,0.621
335.994,-35.743,-11.065,0.683,-2.739,-0.581,0.349,-2.672,-0.490,0.279
336.004,-39.786,5.648,0.889,-3.217,-1.074,-0.045,-3.048,-0.953,-0.101
336.015,-34.755,15.432,1.318,-3.503,-1.381,-0.435,-3.205,-1.217,-0.462
336.025,-31.676,15.833,1.423,-3.745,-1.624,-0.767,-3.381,-1.411,-0.756
336.036,-32.624,15.192,1.358,-4.080,-1.950,-1.088,-3.680,-1.683,-1.034
336.046,-31.289,9.967,1.172,-4.396,-2.258,-1.413,-3.957,-1.935,-1.313
336.057,-30.773,5.333,0.981,-4.675,-2.528,-1.716,-4.194,-2.150,-1.570
336.067,-27.883,2.487,0.836,-4.892,-2.733,-2.002,-4.381,-2.296,-1.806
336.078,-27.063,12.162,0.694,-5.179,-2.990,-2.285,-4.697,-2.498,-2.041
336.090,-16.584,27.720,0.858,-5.149,-2.941,-2.510,-4.663,-2.397,-2.216
336.100,-16.756,33.176,1.691,-5.310,-3.139,-2.675,-4.621,-2.540,-2.328
336.110,-16.514,30.998,2.176,-5.461,-3.301,-2.829,-4.654,-2.636,-2.417
336.121,-16.831,-27.230,1.180,-5.685,-3.442,-2.978,-5.087,-2.716,-2.506
336.132,-10.328,38.065,1.087,-5.685,-3.421,-3.112,-5.077,-2.635,-2.581
336.144,0.755,41.349,1.258,-5.480,-3.212,-3.144,-4.804,-2.369,-2.551
336.154,3.218,29.548,1.737,-5.372,-3.140,-3.111,-4.497,-2.243,-2.459
336.164,7.891,8.162,1.735,-5.162,-2.933,-3.029,-4.206,-1.984,-2.319
336.175,14.258,-0.885,1.595,-4.812,-2.581,-2.879,-3.802,-1.588,-2.115
336.186,21.759,3.988,1.345,-4.396,-2.155,-2.643,-3.360,-1.119,-1.821
336.196,23.386,6.068,1.278,-4.142,-1.903,-2.408,-3.054,-0.840,-1.546
336.207,28.239,5.391,1.209,-3.721,-1.484,-2.121,-2.590,-0.401,-1.225
336.217,34.186,-3.438,1.084,-3.201,-0.964,-1.774,-2.046,0.129,-0.852
336.227,39.853,-1.932,0.961,-2.661,-0.420,-1.380,-1.504,0.673,-0.439
336.237,49.453,18.404,1.236,-1.920,0.308,-0.901,-0.716,1.392,0.051
336.247,55.878,32.566,2.001,-1.182,1.013,-0.348,0.137,2.086,0.616
336.258,60.316,34.106,2.484,-0.494,1.683,0.262,0.883,2.744,1.239
336.268,61.727,16.514,2.528,0.153,2.350,0.897,1.457,3.392,1.879
336.278,64.634,-52.989,1.324,0.786,3.063,1.546,1.789,4.066,2.514
336.289,71.015,-52.332,-0.019,1.576,3.932,2.242,2.262,4.863,3.165
336.299,70.475,-22.240,-0.420,2.259,4.632,2.954,2.815,5.469,3.811
336.309,73.143,31.614,0.135,3.067,5.394,3.675,3.700,6.132,4.458
336.319,65.968,18.580,0.403,3.588,5.888,4.371,4.233,6.526,5.078
336.330,61.902,-16.323,0.181,4.079,6.393,5.000,4.585,6.923,5.620
336.340,62.827,-30.872,-0.311,4.682,7.030,5.625,4.969,7.439,6.145
336.350,55.651,-1.500,-0.343,5.067,7.413,6.199,5.254,7.694,6.608
336.361,50.778,16.166,-0.153,5.454,7.775,6.710,5.614,7.926,7.004
336.371,49.281,3.955,-0.165,5.877,8.195,7.190,5.932,8.215,7.366
336.381,45.225,-11.683,-0.336,6.214,8.537,7.641,6.133,8.421,7.692
336.391,39.155,-17.367,-0.406,6.446,8.770,8.028,6.235,8.515,7.950
336.402,32.813,-5.325,-0.493,6.587,8.916,8.353,6.238,8.521,8.141
336.412,28.724,-2.931,-0.479,6.743,9.064,8.623,6.295,8.529,8.276
336.422,27.160,-0.722,-0.485,6.969,9.283,8.877,6.421,8.608,8.393
336.433,19.933,-10.548,-0.629,6.983,9.303,9.077,6.291,8.490,8.455
336.443,11.914,-24.986,-0.879,6.873,9.204,9.190,6.016,8.253,8.428
336.453,8.822,-21.987,-1.096,6.840,9.197,9.251,5.773,8.107,8.347
336.464,4.178,14.054,-0.845,6.739,9.090,9.270,5.577,7.866,8.226
336.474,1.126,11.598,-0.597,6.669,8.998,9.253,5.472,7.650,8.079
336.484,-3.116,-29.874,-1.105,6.530,8.880,9.204,5.149,7.408,7.899
336.494,-6.705,-29.471,-1.485,6.308,8.691,9.103,4.707,7.093,7.662
336.505,-15.524,27.091,-0.558,5.972,8.294,8.936,4.475,6.583,7.372
336.515,-21.129,33.399,0.242,5.599,7.874,8.696,4.181,6.075,7.029
336.525,-21.508,-17.328,0.071,5.318,7.599,8.434,3.810,5.723,6.675
336.536,-23.801,-23.370,-0.198,5.033,7.318,8.171,3.445,5.364,6.320
336.546,-25.225,0.292,0.050,4.741,6.997,7.880,3.184,4.973,5.943
336.556,-28.429,19.887,0.351,4.384,6.618,7.571,2.846,4.534,5.559
336.567,-28.755,24.264,0.511,4.006,6.256,7.239,2.370,4.122,5.162
336.577,-29.622,-1.309,0.035,3.626,5.931,6.908,1.765,3.751,4.769
336.587,-30.455,-24.538,-0.483,3.246,5.583,6.566,1.243,3.354,4.363
336.598,-35.984,-3.153,-0.632,2.760,5.095,6.193,0.730,2.820,3.929
336.608,-37.104,-14.678,-0.752,2.335,4.672,5.787,0.268,2.359,3.468
336.618,-40.569,0.910,-0.422,1.851,4.156,5.351,-0.127,1.815,2.986
336.629,-43.224,27.050,0.185,1.374,3.644,4.892,-0.490,1.289,2.497
336.639,-42.337,9.561,0.538,0.989,3.230,4.432,-0.777,0.879,2.022
336.649,-39.746,18.623,0.755,0.676,2.908,4.003,-1.047,0.566,1.589
336.660,-36.177,24.096,1.283,0.428,2.624,3.600,-1.154,0.305,1.195
336.670,-33.707,7.170,1.387,0.155,2.351,3.233,-1.398,0.063,0.847
336.680,-28.421,23.015,1.770,0.019,2.195,2.913,-1.435,-0.057,0.554
336.690,-26.430,17.896,1.965,-0.170,1.995,2.632,-1.550,-0.215,0.307
336.701,-26.143,18.342,2.170,-0.374,1.772,2.368,-1.652,-0.390,0.085
336.711,-23.275,22.674,2.385,-0.543,1.595,2.113,-1.747,-0.515,-0.122
336.721,-22.667,-1.018,2.534,-0.743,1.384,1.882,-1.856,-0.666,-0.299
336.731,-17.245,13.751,2.649,-0.796,1.331,1.683,-1.853,-0.661,-0.441
336.742,-12.652,0.549,2.653,-0.800,1.316,1.537,-1.769,-0.615,-0.526
336.752,-7.606,-7.221,2.474,-0.791,1.336,1.436,-1.744,-0.536,-0.567
336.762,-1.284,-16.980,2.133,-0.671,1.476,1.401,-1.644,-0.346,-0.548
336.772,3.841,3.127,2.027,-0.505,1.650,1.423,-1.464,-0.129,-0.476
336.783,11.929,-18.904,1.717,-0.216,1.959,1.515,-1.207,0.216,-0.340
336.793,19.652,-3.899,1.466,0.152,2.335,1.682,-0.839,0.615,-0.136
336.803,23.129,22.646,1.779,0.478,2.636,1.898,-0.413,0.937,0.114
336.814,25.596,13.031,1.901,0.815,2.967,2.154,-0.041,1.286,0.401
336.824,28.091,35.837,2.748,1.197,3.302,2.430,0.508,1.642,0.714
336.834,31.838,35.126,3.241,1.603,3.689,2.738,0.991,2.055,1.063
336.844,28.800,-38.145,2.791,1.757,3.926,3.048,0.891,2.313,1.409
336.855,27.668,1.569,2.382,1.982,4.177,3.331,1.040,2.571,1.714
336.865,25.642,-28.656,1.894,2.203,4.409,3.598,1.223,2.801,1.993
336.875,26.059,7.877,1.672,2.427,4.640,3.847,1.414,3.022,2.243
336.885,27.077,-7.984,1.634,2.693,4.904,4.102,1.672,3.270,2.494
336.896,24.384,8.832,1.793,2.871,5.069,4.350,1.876,3.419,2.738
336.906,21.020,3.707,1.819,3.041,5.225,4.572,2.072,3.558,2.953
336.916,18.907,26.871,1.975,3.218,5.373,4.763,2.324,3.688,3.136
336.927,14.309,31.562,2.103,3.284,5.420,4.921,2.427,3.716,3.282
336.937,11.625,26.411,2.314,3.380,5.483,5.041,2.611,3.764,3.393
336.947,6.869,20.298,2.643,3.355,5.440,5.119,2.627,3.712,3.467
336.957,4.026,18.222,2.745,3.336,5.414,5.160,2.616,3.680,3.506
336.968,1.294,13.686,2.884,3.324,5.376,5.177,2.674,3.641,3.524
336.978,-1.958,21.547,2.888,3.268,5.313,5.168,2.629,3.577,3.515
336.988,-4.048,33.972,3.092,3.235,5.242,5.129,2.708,3.505,3.477
336.999,-5.371,14.186,3.387,3.189,5.155,5.071,2.781,3.424,3.425
337.009,-9.412,-10.419,3.530,3.000,4.959,4.983,2.615,3.242,3.350
337.019,-10.931,-12.895,3.272,2.829,4.801,4.869,2.399,3.100,3.250
337.029,-12.237,2.435,3.444,2.697,4.647,4.744,2.336,2.962,3.139
337.040,-14.691,-12.017,3.602,2.522,4.452,4.601,2.230,2.787,3.013
337.051,-18.554,-33.529,2.917,2.225,4.168,4.405,1.894,2.531,2.840
337.062,-22.242,-29.494,1.923,1.827,3.841,4.177,1.260,2.213,2.614
337.072,-23.947,-38.470,1.164,1.504,3.555,3.921,0.813,1.926,2.352
337.082,-27.644,-15.174,0.762,1.129,3.185,3.638,0.410,1.552,2.058
337.092,-31.145,-6.501,0.644,0.740,2.796,3.327,0.010,1.164,1.739
337.103,-32.832,-11.726,0.524,0.356,2.404,2.982,-0.349,0.776,1.390
337.114,-35.950,31.775,0.840,-0.098,1.907,2.563,-0.666,0.293,0.974
337.125,-35.278,-52.137,0.391,-0.506,1.541,2.185,-1.199,-0.051,0.606
337.136,-33.892,-8.658,0.235,-0.927,1.136,1.764,-1.658,-0.435,0.196
337.148,-31.074,-10.649,-0.234,-1.256,0.816,1.372,-2.003,-0.730,-0.181
337.159,-25.308,-38.366,-1.004,-1.494,0.639,1.046,-2.425,-0.895,-0.502
337.171,-18.322,-20.954,-1.137,-1.631,0.501,0.774,-2.556,-1.024,-0.771
337.181,-8.787,9.654,-0.805,-1.502,0.599,0.635,-2.318,-0.916,-0.901
337.191,4.749,-17.620,-1.142,-1.174,0.936,0.611,-2.019,-0.575,-0.916
337.202,16.121,9.954,-0.890,-0.742,1.326,0.711,-1.458,-0.187,-0.810
337.212,31.206,12.850,-0.649,-0.105,1.928,0.949,-0.726,0.409,-0.564
337.223,38.776,10.949,-0.348,0.501,2.523,1.328,-0.097,0.992,-0.178
337.234,53.677,7.126,-0.299,1.420,3.444,1.837,0.786,1.894,0.333
337.245,67.300,-6.131,-0.578,2.437,4.469,2.494,1.733,2.881,0.980
337.256,82.682,-5.719,-0.868,3.637,5.694,3.308,2.787,4.047,1.768
337.267,93.600,-43.296,-1.444,4.848,6.966,4.266,3.719,5.235,2.681
337.278,107.804,-27.002,-1.901,6.298,8.431,5.355,5.013,6.591,3.704
337.289,119.606,-31.150,-2.292,7.835,9.971,6.580,6.404,7.996,4.839
337.300,130.084,-38.145,-2.301,9.426,11.584,7.922,7.769,9.451,6.073
337.312,138.557,-33.023,-2.561,11.079,13.256,9.377,9.182,10.939,7.397
337.323,145.115,11.278,-2.006,12.798,14.939,10.900,10.814,12.421,8.773
337.334,150.778,16.443,-1.496,14.542,16.650,12.484,12.448,13.917,10.197
337.345,153.623,15.631,-0.995,16.139,18.236,14.021,13.848,15.274,11.559
337.355,158.406,12.118,-0.755,17.810,19.893,15.562,15.316,16.688,12.913
337.365,158.332,-22.997,-1.193,19.361,21.477,17.162,16.497,18.007,14.302
337.376,156.168,14.696,-0.898,20.884,22.970,18.718,17.827,19.215,15.626
337.388,149.563,35.460,-0.252,22.401,24.424,20.370,19.171,20.306,16.975
337.399,141.324,35.629,0.217,23.749,25.740,21.910,20.233,21.251,18.200
337.411,130.571,21.030,0.288,24.925,26.918,23.339,21.012,22.049,19.299
337.422,119.138,2.177,0.063,25.911,27.919,24.617,21.546,22.660,20.229
337.434,105.158,-24.486,-0.152,26.745,28.743,25.745,22.000,23.083,20.994
337.444,93.300,28.543,0.636,27.361,29.293,26.618,22.492,23.316,21.572
337.454,78.841,31.115,1.387,27.739,29.623,27.363,22.706,23.345,22.033
337.465,68.122,-36.460,0.573,27.994,29.950,27.989,22.414,23.367,22.366
337.475,57.951,6.063,0.422,28.218,30.187,28.495,22.274,23.293,22.568
337.485,48.579,1.923,0.592,28.385,30.339,28.893,22.179,23.143,22.668
337.496,36.363,-27.101,0.204,28.339,30.307,29.182,21.773,22.811,22.655
337.506,21.388,5.025,0.509,28.122,30.073,29.331,21.309,22.285,22.506
337.516,7.522,10.606,0.814,27.773,29.696,29.323,20.761,21.634,22.210
337.527,-4.488,27.468,1.292,27.349,29.223,29.182,20.218,20.904,21.795
337.537,-14.606,-9.090,0.897,26.813,28.700,28.928,19.381,20.138,21.278
337.547,-22.799,-25.514,0.587,26.264,28.183,28.591,18.483,19.383,20.680
337.558,-33.001,22.814,1.132,25.582,27.472,28.152,17.658,18.453,19.994
337.568,-42.334,-6.820,0.945,24.775,26.667,27.608,16.634,17.451,19.221
337.578,-46.811,-21.477,0.611,24.054,25.954,27.005,15.685,16.547,18.395
337.589,-49.997,50.457,1.313,23.408,25.233,26.369,15.085,15.656,17.557
337.599,-53.792,12.049,1.778,22.701,24.485,25.703,14.340,14.764,16.713
337.609,-63.585,-34.869,1.513,21.685,23.492,24.959,13.103,13.641,15.803
337.620,-71.667,29.532,1.877,20.664,22.448,24.123,12.026,12.485,14.818
337.630,-79.750,0.436,1.859,19.550,21.331,23.221,10.814,11.283,13.789
337.640,-83.884,1.103,1.880,18.494,20.269,22.260,9.687,10.149,12.714
337.651,-92.218,30.653,2.506,17.321,19.056,21.246,8.571,8.892,11.613
