R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,20,100,5,100,5,50,175,0,0,0.995
sysTime,GPT1X,aPT1R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R
265.431,15.662,-0.831,-2.134,-0.199,-0.790,-3.135,-0.610
265.442,23.092,-0.696,-1.718,0.178,-0.594,-2.628,-0.225
265.452,28.882,-0.451,-1.255,0.582,-0.331,-2.041,0.184
265.463,30.957,-0.658,-0.899,0.930,-0.029,-1.661,0.530
265.473,31.129,-0.805,-0.580,1.237,0.281,-1.320,0.831
265.484,30.821,-0.760,-0.235,1.556,0.595,-0.930,1.138
265.494,30.118,-0.538,0.075,1.816,0.880,-0.531,1.385
265.506,27.662,-0.532,0.356,2.072,1.200,-0.219,1.620
265.517,18.515,-0.399,0.430,2.100,1.446,-0.078,1.626
265.529,14.612,-0.141,0.548,2.164,1.611,0.118,1.671
265.540,11.306,-0.804,0.531,2.201,1.723,-0.010,1.692
265.551,4.897,-1.389,0.382,2.098,1.778,-0.267,1.566
265.561,-0.383,-1.038,0.261,1.939,1.765,-0.334,1.387
265.572,-4.169,-0.580,0.192,1.805,1.718,-0.297,1.240
265.582,-8.298,-0.645,0.048,1.649,1.637,-0.430,1.075
265.593,-11.606,-0.655,-0.185,1.409,1.495,-0.659,0.830
265.604,-12.663,-0.693,-0.344,1.235,1.341,-0.798,0.653
265.614,-16.731,-0.365,-0.584,0.951,1.158,-0.959,0.371
265.625,-20.162,0.206,-0.855,0.623,0.935,-1.119,0.056
265.635,-21.599,0.224,-1.101,0.371,0.708,-1.342,-0.177
265.646,-21.814,-0.187,-1.397,0.114,0.461,-1.700,-0.415
265.656,-23.907,-0.051,-1.670,-0.181,0.214,-1.915,-0.690
265.666,-26.253,0.139,-1.977,-0.504,-0.053,-2.174,-0.987
265.676,-29.274,0.390,-2.319,-0.873,-0.346,-2.441,-1.323
265.687,-32.220,0.316,-2.742,-1.283,-0.679,-2.858,-1.694
265.697,-32.636,0.059,-3.120,-1.625,-1.015,-3.269,-1.996
265.707,-33.898,0.261,-3.476,-2.002,-1.362,-3.548,-2.328
265.718,-34.306,1.184,-3.743,-2.361,-1.706,-3.599,-2.630
265.728,-29.587,0.857,-3.985,-2.552,-2.027,-3.881,-2.761
265.738,-25.880,0.516,-4.213,-2.725,-2.305,-4.162,-2.877
265.749,-18.453,0.582,-4.269,-2.770,-2.525,-4.185,-2.865
265.759,-12.179,0.902,-4.252,-2.772,-2.671,-4.080,-2.809
265.769,-5.136,1.186,-4.120,-2.657,-2.738,-3.863,-2.635
265.780,0.387,0.774,-3.994,-2.488,-2.735,-3.768,-2.413
265.790,4.463,0.557,-3.849,-2.343,-2.696,-3.581,-2.222
265.801,11.073,0.641,-3.542,-2.068,-2.596,-3.179,-1.905
265.811,15.685,0.662,-3.254,-1.788,-2.439,-2.844,-1.587
265.821,20.559,0.911,-2.948,-1.466,-2.234,-2.538,-1.229
265.832,21.210,0.795,-2.745,-1.180,-1.989,-2.457,-0.913
265.842,21.068,-0.032,-2.668,-0.957,-1.762,-2.620,-0.669
265.853,22.810,-0.551,-2.479,-0.694,-1.540,-2.551,-0.398
265.863,27.388,-0.189,-2.058,-0.306,-1.275,-2.055,-0.006
265.873,28.350,0.129,-1.687,0.022,-0.980,-1.597,0.326
265.884,26.236,0.132,-1.440,0.257,-0.687,-1.322,0.562
265.895,25.440,-0.456,-1.263,0.508,-0.418,-1.279,0.808
265.905,25.848,-0.762,-1.018,0.792,-0.152,-1.111,1.078
265.916,25.116,-0.686,-0.802,1.022,0.101,-0.926,1.291
265.927,24.934,0.026,-0.486,1.263,0.353,-0.482,1.518
265.937,23.196,0.792,-0.185,1.481,0.607,-0.032,1.728
265.948,18.343,0.898,-0.099,1.527,0.807,0.119,1.770
265.958,17.843,0.128,0.020,1.698,0.985,0.140,1.930
265.969,15.679,-0.312,0.097,1.796,1.143,0.162,2.007
265.980,16.035,-0.141,0.300,1.957,1.292,0.422,2.147
265.990,14.796,-0.059,0.422,2.065,1.435,0.552,2.234
266.001,12.028,0.169,0.479,2.105,1.555,0.617,2.254
266.012,9.766,0.616,0.540,2.140,1.653,0.710,2.273
266.022,2.880,0.678,0.389,2.000,1.696,0.528,2.122
266.033,2.696,-0.105,0.291,1.986,1.697,0.264,2.092
266.043,1.903,-0.042,0.271,1.955,1.696,0.249,2.043
266.054,-2.290,0.205,0.185,1.836,1.674,0.212,1.910
266.064,-3.020,0.369,0.124,1.747,1.621,0.192,1.811
266.076,-4.931,0.767,0.033,1.622,1.552,0.153,1.677
266.088,-13.900,0.995,-0.321,1.283,1.420,-0.231,1.339
266.098,-17.482,1.037,-0.599,1.026,1.244,-0.542,1.090
266.109,-21.608,0.880,-0.997,0.668,1.012,-0.999,0.743
266.119,-24.302,0.589,-1.360,0.352,0.757,-1.432,0.438
266.130,-25.620,0.491,-1.700,0.031,0.476,-1.788,0.131
266.140,-27.928,1.200,-1.984,-0.323,0.185,-1.917,-0.200
266.151,-29.613,1.793,-2.289,-0.705,-0.128,-2.048,-0.547
266.161,-28.684,1.404,-2.588,-0.947,-0.415,-2.415,-0.752
266.171,-28.621,0.979,-2.908,-1.207,-0.695,-2.807,-0.977
266.182,-29.874,0.778,-3.311,-1.578,-1.018,-3.226,-1.312
266.192,-29.509,1.396,-3.559,-1.878,-1.318,-3.337,-1.572
266.204,-30.974,1.839,-3.901,-2.284,-1.671,-3.500,-1.917
266.215,-26.645,2.657,-4.023,-2.478,-1.963,-3.420,-2.033
266.226,-23.726,3.073,-4.206,-2.694,-2.222,-3.460,-2.162
266.237,-21.665,3.059,-4.401,-2.849,-2.430,-3.644,-2.230
266.248,-14.552,2.949,-4.395,-2.823,-2.591,-3.591,-2.121
266.260,-9.965,2.994,-4.340,-2.806,-2.689,-3.389,-2.022
266.271,-6.741,3.142,-4.282,-2.774,-2.742,-3.223,-1.922
266.281,-2.746,3.248,-4.230,-2.683,-2.760,-3.177,-1.765
266.292,3.175,2.894,-4.134,-2.485,-2.722,-3.206,-1.507
266.303,12.639,2.189,-3.828,-2.097,-2.602,-2.998,-1.072
266.313,19.271,1.739,-3.434,-1.681,-2.395,-2.603,-0.621
266.324,25.177,1.648,-3.013,-1.264,-2.134,-2.142,-0.176
266.335,29.003,1.844,-2.609,-0.863,-1.825,-1.707,0.246
266.345,32.026,2.065,-2.177,-0.420,-1.473,-1.268,0.708
266.356,32.041,2.254,-1.819,-0.059,-1.113,-0.896,1.084
266.366,31.206,2.319,-1.486,0.256,-0.768,-0.516,1.411
266.377,30.176,2.097,-1.167,0.598,-0.416,-0.225,1.759
266.387,29.693,1.663,-0.912,0.904,-0.096,-0.058,2.061
266.398,30.501,1.327,-0.633,1.254,0.227,0.087,2.400
266.409,31.345,1.259,-0.311,1.609,0.559,0.346,2.738
266.419,26.781,1.631,-0.085,1.796,0.866,0.636,2.906
266.430,24.226,2.454,0.160,1.978,1.132,0.995,3.077
266.441,20.799,2.659,0.350,2.123,1.372,1.263,3.212
266.451,19.025,1.650,0.443,2.299,1.586,1.195,3.371
266.462,18.473,0.775,0.541,2.459,1.767,1.161,3.500
266.473,17.015,0.840,0.742,2.626,1.953,1.400,3.630
266.483,12.601,0.872,0.756,2.623,2.083,1.417,3.594
266.494,8.805,0.767,0.720,2.623,2.179,1.292,3.559
266.505,5.267,1.176,0.679,2.579,2.234,1.235,3.484
266.515,1.877,1.421,0.611,2.510,2.258,1.152,3.389
266.526,-3.260,1.135,0.399,2.350,2.230,0.834,3.204
266.536,-10.317,0.866,0.088,2.067,2.133,0.459,2.897
266.547,-14.098,1.017,-0.138,1.810,1.984,0.278,2.620
266.557,-19.015,1.388,-0.401,1.488,1.796,0.118,2.285
266.567,-25.335,1.512,-0.774,1.090,1.556,-0.207,1.882
266.578,-27.187,1.413,-1.139,0.758,1.273,-0.625,1.549
266.588,-29.180,0.704,-1.623,0.422,0.973,-1.367,1.211
266.598,-32.730,0.722,-2.069,0.021,0.646,-1.876,0.809
266.609,-32.232,1.129,-2.384,-0.309,0.303,-2.138,0.485
266.619,-31.754,1.661,-2.652,-0.631,-0.026,-2.280,0.180
266.630,-27.994,0.953,-2.901,-0.825,-0.331,-2.596,0.003
266.640,-31.913,0.164,-3.313,-1.193,-0.635,-3.062,-0.354
266.650,-31.854,0.140,-3.641,-1.516,-0.969,-3.372,-0.667
266.661,-30.853,0.862,-3.891,-1.828,-1.297,-3.474,-0.959
266.671,-28.895,1.284,-4.133,-2.104,-1.598,-3.614,-1.207
266.681,-23.377,1.185,-4.265,-2.215,-1.857,-3.742,-1.285
266.692,-16.785,0.917,-4.276,-2.214,-2.048,-3.731,-1.256
266.702,-16.440,0.856,-4.367,-2.306,-2.189,-3.780,-1.320
266.713,-14.820,0.762,-4.478,-2.414,-2.337,-3.855,-1.399
266.723,-13.993,0.947,-4.596,-2.550,-2.478,-3.902,-1.506
266.733,-2.922,2.257,-4.325,-2.373,-2.547,-3.413,-1.289
266.744,3.788,2.924,-4.043,-2.160,-2.503,-2.955,-1.027
266.754,6.209,2.362,-3.931,-2.006,-2.418,-2.872,-0.832
266.764,5.919,1.979,-3.851,-1.903,-2.330,-2.792,-0.693
266.775,10.268,2.032,-3.614,-1.689,-2.221,-2.478,-0.448
266.785,14.685,1.974,-3.362,-1.425,-2.066,-2.216,-0.156
266.796,14.864,1.950,-3.178,-1.235,-1.885,-2.015,0.056
266.807,12.476,2.715,-3.009,-1.145,-1.722,-1.675,0.171
266.817,16.893,3.599,-2.671,-0.888,-1.545,-1.156,0.463
266.827,18.651,3.169,-2.423,-0.608,-1.326,-0.936,0.774
266.838,17.382,2.122,-2.309,-0.416,-1.113,-0.946,0.982
266.848,16.029,1.949,-2.165,-0.265,-0.930,-0.802,1.141
266.858,16.510,1.962,-2.010,-0.107,-0.754,-0.644,1.305
266.869,20.141,1.923,-1.770,0.156,-0.562,-0.439,1.571
266.879,24.770,2.072,-1.375,0.528,-0.307,-0.002,1.942
266.890,26.439,2.778,-0.988,0.849,-0.024,0.502,2.263
266.900,20.516,2.608,-0.926,0.924,0.224,0.543,2.338
266.910,17.112,1.610,-0.921,1.029,0.421,0.362,2.433
266.921,14.242,1.360,-0.867,1.113,0.577,0.350,2.500
266.931,15.415,1.560,-0.706,1.250,0.720,0.544,2.621
266.941,18.406,1.795,-0.461,1.491,0.897,0.783,2.844
266.952,17.618,1.875,-0.288,1.656,1.089,0.957,2.990
266.963,12.752,2.024,-0.239,1.702,1.249,0.997,3.017
266.973,12.272,1.770,-0.198,1.769,1.363,0.978,3.065
266.983,13.050,0.976,-0.087,1.939,1.496,0.960,3.207
266.994,7.252,0.898,-0.137,1.900,1.596,0.868,3.136
267.004,1.475,1.310,-0.275,1.728,1.612,0.770,2.939
267.015,-0.112,1.635,-0.281,1.676,1.611,0.831,2.864
267.025,0.471,0.926,-0.315,1.711,1.610,0.654,2.876
267.035,-4.198,0.337,-0.486,1.579,1.580,0.389,2.711
267.046,-5.552,0.983,-0.514,1.454,1.507,0.518,2.559
267.056,-9.741,1.274,-0.633,1.270,1.423,0.496,2.356
267.067,-15.355,1.331,-0.925,0.943,1.268,0.255,2.015
267.077,-13.215,1.215,-1.042,0.817,1.100,0.143,1.879
267.088,-19.517,1.040,-1.317,0.553,0.938,-0.160,1.604
267.098,-22.068,0.977,-1.669,0.222,0.700,-0.555,1.268
267.110,-18.173,0.790,-1.875,0.080,0.465,-0.883,1.121
267.121,-20.639,0.514,-2.225,-0.187,0.244,-1.379,0.846
267.132,-22.950,0.487,-2.502,-0.437,0.018,-1.704,0.586
267.142,-25.884,1.499,-2.731,-0.730,-0.214,-1.804,0.300
267.152,-24.127,1.282,-3.001,-0.942,-0.454,-2.155,0.102
267.163,-26.072,0.015,-3.417,-1.252,-0.721,-2.748,-0.204
267.174,-26.271,-0.571,-3.706,-1.516,-1.007,-3.072,-0.475
267.186,-25.045,-1.265,-4.030,-1.810,-1.325,-3.445,-0.782
267.198,-13.359,-1.245,-3.919,-1.739,-1.548,-3.256,-0.726
267.210,-10.219,-1.055,-3.894,-1.764,-1.673,-3.140,-0.761
267.222,-12.653,-0.728,-4.051,-1.936,-1.800,-3.262,-0.935
267.234,-15.082,-0.263,-4.254,-2.171,-1.963,-3.385,-1.160
267.246,-13.939,-0.116,-4.441,-2.330,-2.132,-3.598,-1.301
267.258,-9.954,-0.364,-4.517,-2.351,-2.256,-3.751,-1.305
267.270,-12.960,-0.095,-4.670,-2.513,-2.370,-3.858,-1.451
267.281,-16.153,-0.535,-4.938,-2.739,-2.530,-4.178,-1.663
267.291,-10.807,-0.780,-4.996,-2.774,-2.667,-4.255,-1.688
267.303,-6.852,-0.797,-4.992,-2.781,-2.762,-4.207,-1.683
267.315,-1.729,-1.201,-4.906,-2.655,-2.788,-4.174,-1.551
267.327,-9.177,-1.238,-5.129,-2.877,-2.841,-4.378,-1.770
267.339,-7.234,-1.122,-5.172,-2.937,-2.940,-4.371,-1.827
267.351,-4.809,-1.099,-5.153,-2.935,-2.997,-4.304,-1.820
267.362,-6.810,-0.776,-5.190,-3.016,-3.046,-4.240,-1.894
267.374,-6.668,-0.327,-5.259,-3.113,-3.126,-4.232,-1.976
267.385,-2.355,0.000,-5.199,-3.071,-3.158,-4.113,-1.914
267.396,2.856,0.664,-4.996,-2.908,-3.123,-3.803,-1.724
267.407,4.669,1.182,-4.835,-2.779,-3.039,-3.546,-1.562
267.418,1.348,1.623,-4.808,-2.787,-2.973,-3.412,-1.529
267.429,0.923,2.013,-4.727,-2.748,-2.924,-3.208,-1.445
267.440,8.489,2.409,-4.442,-2.509,-2.836,-2.790,-1.157
267.451,16.812,2.184,-4.117,-2.182,-2.666,-2.432,-0.786
267.462,24.892,2.594,-3.633,-1.752,-2.399,-1.813,-0.317
267.474,30.860,2.361,-3.183,-1.259,-2.029,-1.418,0.209
267.486,30.003,1.752,-2.899,-0.914,-1.643,-1.234,0.576
267.497,31.274,1.365,-2.604,-0.574,-1.310,-1.018,0.919
267.508,29.156,1.005,-2.367,-0.301,-0.981,-0.850,1.188
267.519,26.627,0.999,-2.042,0.018,-0.624,-0.528,1.496
267.530,20.533,0.966,-1.982,0.085,-0.388,-0.490,1.551
267.540,16.290,1.570,-1.801,0.215,-0.179,-0.221,1.671
267.551,12.801,2.539,-1.671,0.269,-0.014,0.044,1.724
267.562,8.347,3.325,-1.602,0.281,0.115,0.227,1.746
267.572,2.816,3.480,-1.688,0.182,0.180,0.173,1.660
267.582,-0.984,2.939,-1.787,0.149,0.216,-0.043,1.639
267.593,-1.989,2.017,-1.892,0.131,0.216,-0.309,1.622
267.604,-7.039,1.432,-2.172,-0.067,0.156,-0.744,1.416
267.616,-4.778,1.259,-2.209,-0.093,0.091,-0.808,1.379
267.627,-3.463,0.503,-2.287,-0.098,0.049,-1.035,1.352
267.637,-6.944,-0.331,-2.485,-0.177,0.007,-1.477,1.242
267.647,-9.353,-0.173,-2.682,-0.348,-0.091,-1.737,1.040
267.657,-15.832,0.415,-2.881,-0.581,-0.213,-1.877,0.785
267.667,-13.624,0.850,-2.936,-0.672,-0.356,-1.862,0.683
267.678,-14.341,0.263,-3.164,-0.822,-0.504,-2.235,0.521
267.689,-13.125,-0.260,-3.340,-0.935,-0.650,-2.529,0.390
267.699,-13.975,-0.246,-3.482,-1.099,-0.796,-2.629,0.211
267.709,-15.231,0.122,-3.597,-1.250,-0.934,-2.667,0.049
267.719,-13.777,0.718,-3.643,-1.355,-1.070,-2.590,-0.057
267.730,-12.291,0.803,-3.706,-1.445,-1.193,-2.587,-0.142
267.741,-15.327,0.839,-3.881,-1.644,-1.326,-2.697,-0.334
267.752,-18.130,0.999,-4.108,-1.883,-1.500,-2.878,-0.561
267.763,-11.352,1.098,-4.133,-1.865,-1.639,-2.963,-0.527
267.774,-7.103,1.253,-4.139,-1.831,-1.714,-3.020,-0.477
267.785,-3.430,1.368,-4.127,-1.788,-1.749,-3.036,-0.418
267.796,3.401,1.299,-3.997,-1.592,-1.721,-3.004,-0.210
267.807,7.693,0.843,-3.855,-1.382,-1.627,-2.969,0.004
267.818,7.457,-0.037,-3.845,-1.277,-1.528,-3.129,0.103
267.829,9.133,-0.920,-3.785,-1.127,-1.424,-3.236,0.230
267.840,5.580,-1.392,-3.770,-1.085,-1.334,-3.276,0.240
267.851,7.012,-1.299,-3.711,-1.028,-1.276,-3.217,0.266
267.862,12.570,-0.475,-3.465,-0.818,-1.169,-2.898,0.450
267.874,11.683,0.818,-3.218,-0.702,-1.023,-2.383,0.555
267.885,14.343,1.944,-2.910,-0.513,-0.870,-1.824,0.749
267.896,18.007,2.587,-2.552,-0.196,-0.651,-1.365,1.076
267.907,14.269,2.530,-2.398,-0.050,-0.443,-1.176,1.232
267.918,12.984,1.917,-2.277,0.113,-0.270,-1.128,1.398
267.929,11.376,1.191,-2.214,0.240,-0.119,-1.188,1.515
267.940,6.175,0.958,-2.265,0.222,-0.019,-1.306,1.481
267.951,5.693,1.392,-2.176,0.278,0.055,-1.153,1.524
267.962,0.396,2.313,-2.178,0.185,0.095,-0.968,1.429
267.973,4.228,3.029,-1.993,0.329,0.146,-0.687,1.581
267.984,3.272,3.256,-1.917,0.397,0.219,-0.579,1.662
267.995,5.989,2.780,-1.854,0.500,0.280,-0.578,1.773
268.006,11.295,1.907,-1.706,0.733,0.391,-0.596,2.001
268.017,11.485,1.314,-1.613,0.878,0.527,-0.613,2.127
268.028,19.519,1.267,-1.291,1.219,0.702,-0.339,2.442
268.039,12.655,1.922,-1.195,1.249,0.885,-0.125,2.449
268.050,11.984,2.415,-1.067,1.353,1.023,0.046,2.537
268.061,4.766,2.341,-1.128,1.309,1.130,-0.053,2.479
268.073,-0.877,1.608,-1.305,1.205,1.154,-0.384,2.357
268.084,-8.691,1.106,-1.603,0.944,1.089,-0.765,2.073
268.095,-13.974,1.329,-1.827,0.699,0.958,-0.951,1.808
268.106,-11.452,1.873,-1.872,0.603,0.817,-0.892,1.701
268.117,-9.609,2.074,-1.964,0.533,0.708,-1.024,1.626
268.128,-2.170,1.458,-1.927,0.645,0.650,-1.129,1.727
268.139,-0.762,0.540,-1.986,0.705,0.642,-1.432,1.764
268.150,2.867,-0.134,-1.966,0.802,0.649,-1.579,1.826
268.161,-4.543,0.055,-2.123,0.636,0.636,-1.728,1.623
268.172,-9.168,0.479,-2.272,0.448,0.557,-1.802,1.408
268.183,-18.203,0.244,-2.661,0.077,0.391,-2.224,1.017
268.194,-11.810,-0.299,-2.684,0.112,0.248,-2.368,1.026
268.205,-9.846,-0.951,-2.826,0.023,0.111,-2.622,0.906
268.215,-5.635,0.052,-2.698,0.064,0.038,-2.321,0.924
268.227,-9.894,0.167,-2.820,-0.095,-0.044,-2.363,0.745
268.239,-12.800,1.368,-2.940,-0.348,-0.194,-2.201,0.492
268.249,-11.360,2.173,-2.936,-0.418,-0.298,-2.025,0.437
268.259,-14.775,1.401,-3.202,-0.605,-0.413,-2.429,0.264
268.269,-20.268,1.805,-3.478,-0.915,-0.582,-2.612,-0.030
268.279,-16.557,2.488,-3.511,-1.017,-0.759,-2.476,-0.105
268.290,-14.770,1.742,-3.669,-1.107,-0.907,-2.740,-0.171
268.300,-6.993,0.953,-3.601,-0.962,-0.993,-2.805,-0.015
268.311,-5.713,1.443,-3.584,-0.994,-1.051,-2.668,-0.036
268.321,-1.826,2.270,-3.419,-0.914,-1.065,-2.311,0.063
268.332,-3.055,2.150,-3.471,-0.947,-1.069,-2.376,0.051
268.342,-1.060,1.821,-3.470,-0.898,-1.075,-2.442,0.117
268.353,1.108,1.838,-3.388,-0.820,-1.056,-2.332,0.211
268.364,4.483,2.108,-3.215,-0.671,-0.995,-2.092,0.376
268.374,-2.077,2.413,-3.340,-0.803,-0.957,-2.177,0.263
268.385,-0.113,2.153,-3.364,-0.791,-0.960,-2.247,0.293
268.395,6.791,1.552,-3.174,-0.543,-0.902,-2.154,0.551
268.406,4.172,1.277,-3.166,-0.501,-0.819,-2.202,0.596
268.417,3.386,1.811,-3.138,-0.513,-0.775,-2.077,0.590
268.427,3.003,2.267,-3.042,-0.443,-0.709,-1.912,0.671
268.438,-5.172,2.200,-3.270,-0.650,-0.706,-2.162,0.478
268.449,-6.987,1.757,-3.444,-0.777,-0.771,-2.405,0.364
268.459,-7.544,1.546,-3.542,-0.839,-0.821,-2.555,0.310
268.470,-17.549,1.884,-3.952,-1.261,-0.953,-2.917,-0.096
268.481,-19.033,2.026,-4.231,-1.529,-1.147,-3.187,-0.343
268.491,-22.268,1.829,-4.516,-1.764,-1.334,-3.534,-0.558
268.502,-28.274,1.591,-4.984,-2.179,-1.590,-4.067,-0.947
268.513,-28.156,1.337,-5.353,-2.477,-1.877,-4.533,-1.220
268.523,-28.993,1.856,-5.659,-2.786,-2.157,-4.784,-1.499
268.534,-24.411,2.047,-5.820,-2.918,-2.410,-4.948,-1.594
268.545,-23.747,1.149,-6.149,-3.092,-2.630,-5.522,-1.736
268.555,-22.626,0.741,-6.391,-3.272,-2.853,-5.832,-1.889
268.566,-21.695,1.117,-6.510,-3.420,-3.047,-5.838,-2.009
268.576,-26.205,1.751,-6.781,-3.760,-3.268,-5.912,-2.312
268.587,-24.124,1.489,-7.026,-3.976,-3.514,-6.150,-2.485
268.598,-23.720,1.286,-7.193,-4.126,-3.718,-6.285,-2.597
268.608,-18.956,1.217,-7.259,-4.193,-3.910,-6.286,-2.625
268.619,-19.680,1.248,-7.415,-4.343,-4.064,-6.393,-2.737
268.630,-20.131,1.591,-7.614,-4.570,-4.243,-6.470,-2.919
268.640,-20.840,1.970,-7.769,-4.735,-4.408,-6.537,-3.035
268.651,-18.956,1.758,-7.969,-4.877,-4.585,-6.776,-3.128
268.662,-19.157,1.077,-8.183,-5.000,-4.733,-7.098,-3.208
268.672,-17.481,0.719,-8.352,-5.121,-4.887,-7.292,-3.288
268.683,-22.010,1.334,-8.613,-5.424,-5.063,-7.399,-3.546
268.694,-18.267,2.061,-8.636,-5.511,-5.230,-7.217,-3.577
268.704,-17.863,2.336,-8.741,-5.648,-5.375,-7.182,-3.655
268.715,-12.062,2.528,-8.634,-5.542,-5.453,-6.991,-3.487
268.726,-12.327,2.528,-8.769,-5.645,-5.535,-7.107,-3.530
268.736,-7.754,2.091,-8.738,-5.533,-5.572,-7.152,-3.362
268.747,-0.553,1.119,-8.697,-5.369,-5.576,-7.276,-3.156
268.758,5.264,0.875,-8.468,-5.084,-5.477,-7.093,-2.838
268.768,10.250,1.476,-8.234,-4.874,-5.354,-6.750,-2.596
268.779,10.009,1.932,-7.974,-4.664,-5.177,-6.334,-2.353
268.790,14.389,1.840,-7.750,-4.411,-5.008,-6.105,-2.069
268.800,16.982,1.174,-7.470,-4.061,-4.778,-5.909,-1.699
268.811,23.221,1.017,-7.037,-3.618,-4.509,-5.456,-1.246
268.821,22.893,1.320,-6.745,-3.379,-4.231,-5.025,-0.999
268.832,24.668,1.266,-6.361,-3.020,-3.928,-4.563,-0.635
268.843,21.377,1.144,-6.157,-2.831,-3.649,-4.305,-0.445
268.853,22.165,1.671,-5.778,-2.527,-3.371,-3.764,-0.141
268.864,21.101,2.484,-5.482,-2.319,-3.106,-3.277,0.072
268.875,18.019,2.479,-5.271,-2.123,-2.843,-3.016,0.273
268.885,19.010,1.837,-5.086,-1.884,-2.615,-2.921,0.510
268.896,17.416,0.836,-4.952,-1.657,-2.380,-2.957,0.721
268.907,17.933,0.454,-4.772,-1.422,-2.162,-2.887,0.931
268.917,14.696,0.994,-4.653,-1.323,-1.965,-2.733,1.005
268.929,17.309,1.774,-4.329,-1.046,-1.738,-2.322,1.258
268.941,12.233,1.720,-4.230,-0.934,-1.515,-2.245,1.350
268.952,6.684,1.932,-4.261,-0.988,-1.403,-2.229,1.281
268.963,7.085,2.052,-4.128,-0.883,-1.292,-2.043,1.371
268.974,1.168,2.216,-4.110,-0.906,-1.201,-1.946,1.333
268.985,-9.391,2.501,-4.302,-1.161,-1.219,-2.012,1.072
268.996,-13.053,2.795,-4.425,-1.361,-1.310,-1.981,0.874
269.007,-14.467,3.283,-4.492,-1.529,-1.424,-1.844,0.718
269.017,-10.695,4.025,-4.443,-1.567,-1.513,-1.608,0.703
269.028,-5.441,3.900,-4.372,-1.490,-1.547,-1.535,0.799
269.039,-1.109,3.759,-4.278,-1.373,-1.527,-1.474,0.932
269.050,2.701,3.627,-4.163,-1.230,-1.463,-1.402,1.085
269.061,1.915,3.263,-4.166,-1.184,-1.391,-1.492,1.135
269.072,1.293,2.721,-4.148,-1.127,-1.330,-1.553,1.189
269.083,-0.466,1.980,-4.166,-1.103,-1.283,-1.659,1.198
269.094,2.303,1.369,-4.086,-0.990,-1.242,-1.659,1.286
269.106,3.732,1.041,-3.994,-0.882,-1.176,-1.624,1.362
269.117,2.717,1.020,-3.925,-0.839,-1.113,-1.532,1.371
269.128,2.255,1.334,-3.817,-0.798,-1.059,-1.323,1.383
269.139,3.801,1.951,-3.658,-0.731,-0.998,-1.011,1.426
269.150,-0.195,2.617,-3.629,-0.792,-0.950,-0.829,1.353
269.161,3.488,2.902,-3.450,-0.629,-0.885,-0.635,1.507
269.172,2.555,3.024,-3.380,-0.557,-0.804,-0.585,1.571
269.183,2.750,2.860,-3.338,-0.494,-0.744,-0.598,1.627
269.194,2.122,2.731,-3.261,-0.417,-0.670,-0.540,1.694
269.205,-1.826,2.754,-3.322,-0.507,-0.644,-0.561,1.595
269.217,-0.285,2.559,-3.294,-0.463,-0.622,-0.583,1.631
269.227,1.481,2.343,-3.285,-0.410,-0.601,-0.676,1.672
269.238,6.419,2.678,-3.027,-0.171,-0.516,-0.398,1.898
269.249,7.472,3.477,-2.803,-0.002,-0.393,-0.085,2.057
269.259,12.536,3.777,-2.484,0.286,-0.237,0.280,2.342
269.270,16.798,3.444,-2.217,0.572,-0.048,0.492,2.617
269.281,21.346,3.701,-1.878,0.865,0.167,0.898,2.897
269.291,22.542,4.403,-1.470,1.183,0.442,1.457,3.205
269.302,26.417,4.842,-1.010,1.578,0.739,2.020,3.591
269.313,30.552,4.091,-0.566,2.100,1.108,2.281,4.092
269.323,33.146,3.364,-0.188,2.560,1.485,2.456,4.517
269.334,37.701,3.058,0.270,3.063,1.882,2.776,4.974
269.345,42.224,2.457,0.730,3.562,2.305,3.100,5.416
269.355,43.028,2.083,1.262,4.087,2.777,3.572,5.872
269.366,43.875,1.781,1.751,4.577,3.242,3.979,6.285
269.377,47.962,2.174,2.395,5.137,3.726,4.694,6.762
269.387,47.578,2.622,2.924,5.616,4.233,5.228,7.160
269.398,43.195,2.855,3.308,5.960,4.710,5.596,7.421
269.409,43.334,2.630,3.722,6.391,5.159,5.878,7.767
269.419,44.381,2.101,4.158,6.870,5.619,6.129,8.151
269.430,44.969,2.000,4.656,7.367,6.092,6.516,8.544
269.441,41.651,2.419,4.981,7.662,6.514,6.787,8.738
269.451,44.867,2.243,5.477,8.174,6.955,7.139,9.146
269.462,40.902,1.704,5.758,8.496,7.384,7.220,9.356
269.473,40.449,1.636,6.104,8.851,7.776,7.425,9.593
269.483,40.521,1.810,6.466,9.241,8.175,7.609,9.863
269.494,37.769,1.628,6.710,9.549,8.553,7.607,10.049
269.504,32.869,1.461,6.865,9.733,8.878,7.584,10.108
269.515,26.303,1.400,6.951,9.811,9.141,7.560,10.062
269.526,17.158,1.258,6.910,9.758,9.327,7.415,9.887
